Company_name,Rating,Location,Job_title,Description,Salary,Job_age,Easy_apply,Employees,Type_of_ownership,Sector,Founded,Industry,Revenue_USD,Friend_recommend,CEO_approval,Career_opportunities,Comp_&_benefits,Culture_&_values,Senior_management,Work/Life_balance,Pros,Cons,Benefits_rating,Benefits_reviews
Roche,4.3,Zürich,Roche Postdoctoral Fellow (RPF) in Oncology Discovery – Phenotypic CRISPR Library Screens for Cell Therapy,"The Position
Who we are:
At Roche, we believe it is urgent to deliver medical solutions right now – even as we develop innovations for the future. We are passionate about transforming patients’ lives and we are fearless in both making decisions and taking action.
That is why we come to work each day. We commit ourselves to scientific rigor, unassailable ethics, and access to medical innovations for all. We do this today to build a better tomorrow.
As a Postdoctoral Fellow in the Cancer Immunotherapy Department of Pharmaceutical Research and Early Development (pRED), you will conduct exploratory research projects with the aim to develop novel cell therapies for the treatment of cancer.",,3d,False,5001 to 10000,Company - Public,Pharmaceutical & Biotechnology,1896,Biotech & Pharmaceuticals,$10+ billion,0.89,0.96,3.9,4.1,4.3,3.7,4.1,"['""Good benefits and great for fresh graduates"" (in 475 reviews)', '""Great culture and focus on people"" (in 621 reviews)', '""Work life balance was good"" (in 416 reviews)', '""Good salary and variable."" (in 484 reviews)', '""Great place and people with objectives that benefits society"" (in 538 reviews)']","['""No benefits as a contractor"" (in 475 reviews)', '""Toxic culture &amp; low engagement from employees"" (in 621 reviews)', '""Work life balance is hard to manage due to workload"" (in 416 reviews)', '""low salary and no more blockbuster"" (in 484 reviews)', '""Great people but many not living the cultureor values expected."" (in 538 reviews)']",4.5,"['Health Insurance (92 comments)\n""Insurance can be extended to close family members- it is discounted, but employee needs to pay for it""', '401K Plan (52 comments)\n""they had a good company match""', 'Vacation & Paid Time Off (48 comments)\n""Plenty of time to recharge""']"
Bitplane AG / Andor Technology Inc,,Schlieren,Software Engineer Microscopy,"Bitplane/Andor produces a world leading software for visualization and analysis of 3D and 4D microscopic images. The product Imaris® enables biologists to visualize large images at interactive frame rates and it provides tools to easily segment data using robust image processing algorithms and to analyze data using interactive classification and statistics tools. Our vision is to provide easy to use image analysis methods that “just work” in the hands of the biologist.
We are seeking a computer scientist, physicist, or mathematician with an interest in writing software to work in our development team in a full-time or 80% position. You will work in a small team programming in C++ to build future versions of our software Imaris®.
You should be interested writing well structured software. You should be interested in finding efficient solutions to, well, more or less anything. You should meet the following requirements:",,30d+,True,1 to 50,Company - Private,Information Technology,,Computer Hardware Development,Less than $1 million,,,,,,,,,,,
Roche,4.3,Zug,Development Reliability Engineer (contract),"The position
Please note that this vacancy is not currently linked to an open position. We are anticipating future needs in our organization. If you are interested in this kind of role, please apply today and we may contact you should a position matching your profile become available.

In a global, cross-functional environment the System Development (SD) department is responsible for workflow optimization and the successful integration of hardware, software, consumables and reagents to finally performthe system verification of diagnostics instruments.
As a Development Reliability Engineer you will work as a part of a cross-functional team on the development and product care of new complex diagnostics systems, consisting of fluidics, robotics software, thermal, electrical, mechanical and biochemistry elements. You will perform hands-on testing, including evaluations of system error handling, reliability improvements and system performance.",,30d+,False,5001 to 10000,Company - Public,Pharmaceutical & Biotechnology,1896,Biotech & Pharmaceuticals,$10+ billion,0.89,0.96,3.9,4.1,4.3,3.7,4.1,"['""good work life balance all over"" (in 42 reviews)', '""Good salary, cantine almost for free, flexitime, homeworking, and so on."" (in 39 reviews)', '""Good benefits and lots of smart/talented employees"" (in 34 reviews)', '""People are great."" (in 48 reviews)', '""There is great culture."" (in 45 reviews)']","['""less salary."" (in 39 reviews)', '""It no longer feels like people first."" (in 48 reviews)', '""Middle management is not held accountable to the ""culture"" represented."" (in 45 reviews)']",4.5,"['Health Insurance (92 comments)\n""Insurance can be extended to close family members- it is discounted, but employee needs to pay for it""', '401K Plan (52 comments)\n""they had a good company match""', 'Vacation & Paid Time Off (48 comments)\n""Plenty of time to recharge""']"
yellowshark,,Urdorf,Big Data - (Senior) Data Scientist and Machine Learning Engineer (m/w),"Unser Kunde hat den Anspruch, seine Dienstleistung auf dem höchstmöglichen Level anzubieten und ist daher laufend daran, die eigenen Prozesse weiterzuentwickeln und gleichzeitig neue Wege herauszuarbeiten. Als Anbieter von IT-Services im Raum Zürich bedient unser Kunde namhafte Firmen in der gesamten Region.

Wir suchen Ingenieure und Data Scientists, die Ihrem Beruf leidenschaftlich nachgehen und bereits einige Jahre Berufserfahrung in diesem Bereich sammeln durften. Gute Programmierkenntnisse sind von grossem Vorteil.

Aufgaben
Entwicklung und Implementierung einer skalierbaren Datenarchitektur (Big Data, Automatisierung)
Durchführen von Analysen und Erstellen von Report (Mittels BI, SQL) und mit Verwendung von Machine Learning-Algorithmen
- Programmierung, Wartung und Verbesserung von Datenabruf-, Datenspeicherungs- und Datenverarbeitungsprozessen

- Sehr gute Deutsch- und Englischkenntnisse",,6d,False,,Company - Public,,,,,,,,,,,,,,,
Roche,4.3,Basel,Intern in Global Manufacturing Sciences and Technology,"The Position
Internship for engineering and/or sciences studies at Global Manufacturing Sciences and Technologies. The position will support commercial product lifecycle managment for Biologics Drug Substance.
Commercial Products Support and Global Manufacturing Sciences (PTTJ ) are supporting the lifecycle management of the Roche pharmaceutical portfolio covering all CMC (chemistry, manufacturing and control) aspects. We keep the processes robust and manufacturable and continuously improve process health, including latest health authority requirements. In order to achieve the Pharma Vision we need to establish more effective and efficient operations thus applying modern standards of process knowledge and risk management as well as master data maintenance (e.g. enterprise recipe management, validation and continuous process verification). We aim to gain faster transition of current lifecycle practices into company-wide standards.",,8d,False,5001 to 10000,Company - Public,Pharmaceutical & Biotechnology,1896,Biotech & Pharmaceuticals,$10+ billion,0.89,0.96,3.9,4.1,4.3,3.7,4.1,"['""Roche has a great work life balance and really supports you as an individual as well as your projects"" (in 22 reviews)', '""Good benefits, well organized company"" (in 32 reviews)', '""Good pay Team building activities Big cafeteria"" (in 27 reviews)', '""Good environment, people, ethics and culture"" (in 17 reviews)', '""Management is amazing to work for."" (in 9 reviews)']","['""Work life balance is hard to manage due to workload"" (in 22 reviews)', '""No benefits"" (in 32 reviews)', '""Low pay, Many hours, No advancment"" (in 27 reviews)', '""Toxic culture"" (in 17 reviews)', '""Poor management and overworked/underworked at times."" (in 9 reviews)']",4.5,"['Health Insurance (92 comments)\n""Insurance can be extended to close family members- it is discounted, but employee needs to pay for it""', '401K Plan (52 comments)\n""they had a good company match""', 'Vacation & Paid Time Off (48 comments)\n""Plenty of time to recharge""']"
Lionstep,4.7,Argovia,Data- & Integration Engineer (w/m/d),"Für unseren Kunden Cotra Autotransport AG suchen wir per sofort: Data- & Integration Engineer (w/m/d).
Job-Zusammenfassung

Du pflegst eine analytische und konzeptionelle Arbeitsmethodik? Du bist eine engagierte Persönlichkeit und möchtest Dich einer neuen beruflichen Herausforderung stellen? Dann aufgepasst!
Cotra Autotransport AG ist ein Transport- und Logistikunternehmen der führenden Automarken in der Schweiz. Mit ihren Dienstleistungen machen sie Mobilität in der Schweiz möglich. Mit 250 Mitarbeitenden und 100 Fahrzeugen sind sie täglich gerne für ihre Kunden im Einsatz. Als Recruiting-Partner der Cotra Autotransport AG suchen wir Dich als zur Verstärkung des Teams in Lupfig. Gemeinsam mit dem Team holst Du relevante Daten rein und bereitest diese auf. Des Weiteren übernimmst Du die Verantwortung der Speicherung, Verwaltung und Sicherung der Daten. Freue Dich auf ein breites Tätigkeitsfeld mit individuellen Entwicklungsmöglichkeiten und einem tollen Arbeitsklima.",,30d+,False,201 to 500,Company - Public,Human Resources & Staffing,2016,HR Consulting,,0.91,,4.6,4.5,4.6,4.3,4.1,"['""great team"" (in 6 reviews)', '""I got the chance to grow and develop my skills from the beginning on and got a lot of responsibilities very fast."" (in 2 reviews)', '""Flexible Arbeitszeiten"" (in 3 reviews)', '""I really like working in this company, nice and relaxing atmosphere"" (in 2 reviews)', '""good salaries"" (in 1 reviews)']","['""But it\'s definitely challenging also in a good way, and you can learn a lot."" (in 2 reviews)']",,
Roche,4.3,Basel,"Postdoctoral Fellow, Retinal Organoid Bioengineering (m/f/d)","The Position
At Roche Pharmaceutical Research and Early Development Organization (pRED), we believe that rapid advances in science and technology are our greatest opportunity to rethink how we address some of the world's most challenging unmet health needs and have an even more profound impact on patients and society.
The Roche Institute of Translational Bioengineering (ITB, http://ritb.roche.com) and the Immunology and Ophthalmology (I2O) Discovery Translation Area (DTA) within pRED are looking for an independent and highly motivated Postdoctoral Fellow, Retinal Organoid Bioengineering (m/f/d) to join our team at the interface of basic academic and translational research in the areas of organoid technology, microphysiological systems and age-related macular degeneration (AMD).
The Postdoctoral Fellow will play a key role in ITB's efforts to develop and apply next-generation human models that preserve important functional features of the human eye to be used to develop precision therapies.",,30d+,False,5001 to 10000,Company - Public,Pharmaceutical & Biotechnology,1896,Biotech & Pharmaceuticals,$10+ billion,0.89,0.96,3.9,4.1,4.3,3.7,4.1,"['""Good benefits and great for fresh graduates"" (in 61 reviews)', '""Good work life balance in terms of hours"" (in 61 reviews)', '""Roche is a huge organization with great culture."" (in 80 reviews)', '""salary and benefit wise is good"" (in 72 reviews)', '""Great experience building and great people"" (in 68 reviews)']","['""Essentially no benefits when working as a contractor (no PTO, holiday pay, insurance, etc.)"" (in 61 reviews)', '""Corporate culture, too much oversight and inefficiency"" (in 80 reviews)', '""Low salary compared to other companies"" (in 72 reviews)', '""people are very helpful, if you ask someone doesn\'t know, he/she will direct you to another person"" (in 68 reviews)']",4.5,"['Health Insurance (92 comments)\n""Insurance can be extended to close family members- it is discounted, but employee needs to pay for it""', '401K Plan (52 comments)\n""they had a good company match""', 'Vacation & Paid Time Off (48 comments)\n""Plenty of time to recharge""']"
Roche,4.3,Basel,Oligonucleotides Compound Logistics Principal Associate,"The Position
In Roche's Pharmaceutical Research and Early Development organisation (pRED), we make transformative medicines for patients in order to tackle some of the world’s toughest unmet healthcare needs. At pRED, we are united by our mission to transform science into medicines. Together, we create a culture defined by curiosity, responsibility and humility, where our talented people are empowered and inspired to bring forward extraordinary life-changing innovation at speed.
This position is anchored into Lead Discovery (LD) in Small Molecule Research (SMR). LD is accountable for the discovery of high quality starting points for drug discovery projects and generates reliable and robust data that enables their successful progression through the preclinical research stages. LD generates molecular and mechanistic insights that are critical for the advancement of discovery projects. The position holder will be member of the newly formed cross-functional RNAHub, where disease-biologists, nonclinical development experts, molecular biologists, molecule engineers, bioengineers and data scientists from various pRED functions join together to create and apply technologies that perturb RNA to discover drugs, biomarkers and targets. The RNAHub takes a very data-centric approach, utilizing both artificial and human intelligence, that requires a high degree of data-literacy. In the RNAHub, we build a strong, collective and engaged community, where we employ, explore and evolve new ways of working in a research environment.",,30d+,False,5001 to 10000,Company - Public,Pharmaceutical & Biotechnology,1896,Biotech & Pharmaceuticals,$10+ billion,0.89,0.96,3.9,4.1,4.3,3.7,4.1,"['""Good benefits"" (in 9 reviews)', '""Development opportunities"" (in 14 reviews)', '""Good work life Balance and a great place to work"" (in 5 reviews)', '""People, flexibility, culture, opportunities, development"" (in 17 reviews)', '""Great people to work with."" (in 9 reviews)']","['""Minimal opportunity to move within organization"" (in 14 reviews)', '""Agile transformation is killing the culture."" (in 17 reviews)']",4.5,"['Health Insurance (92 comments)\n""Insurance can be extended to close family members- it is discounted, but employee needs to pay for it""', '401K Plan (52 comments)\n""they had a good company match""', 'Vacation & Paid Time Off (48 comments)\n""Plenty of time to recharge""']"
Roche,4.3,Basel,Oligonucleotide Designer,"The Position
The Position
In Roche´s Pharmaceutical Research and Early Development organisation (pRED), we make transformative medicines for patients in order to tackle some of the world’s toughest unmet healthcare needs. At pRED, we are united by our mission to transform science into medicines. Together, we create a culture defined by curiosity, responsibility and humility, where our talented people are empowered and inspired to bring forward extraordinary life-changing innovation at speed.
This position is anchored into Nucleic Acid Based Medicine (NABM), a matrix team within pREDs Therapeutic Modalities which creates transformative therapeutic options in areas of high unmet medical need and leverage oligonucleotides, gene therapy as well as other nucleic acid based drug modalities. We closely collaborate with our therapeutic areas and functions to convert hypotheses into innovative therapeutics.",,30d+,False,5001 to 10000,Company - Public,Pharmaceutical & Biotechnology,1896,Biotech & Pharmaceuticals,$10+ billion,0.89,0.96,3.9,4.1,4.3,3.7,4.1,"['""best team to work with"" (in 4 reviews)', '""Good culture and people there"" (in 2 reviews)', '""It\'s a big company, so you get the opportunity to work exclusively in your role."" (in 4 reviews)', '""No Travel, Benefits, Company name"" (in 2 reviews)']","['""slow growth and salaries are not the highest"" (in 2 reviews)']",4.5,"['Health Insurance (92 comments)\n""Insurance can be extended to close family members- it is discounted, but employee needs to pay for it""', '401K Plan (52 comments)\n""they had a good company match""', 'Vacation & Paid Time Off (48 comments)\n""Plenty of time to recharge""']"
,,,,,,24h,False,,,,,,,,,,,,,,,,,
Roche,4.3,Basel,Cold Chain Packaging Engineer - temporary for 12 months,"The Position
Cold Chain Packaging Engineer - temporary for 12 months
Do you want to support the establishment of a world-class distribution technologies group? In this role you will be providing technical expertise in the development, qualification, implementation and maintenance of global monitoring solutions and thermal shipping systems. In this position, the engineer executes small and medium-sized projects or cold chain related sub-project within bigger project, for clinical and commercial supply chain (from cell banking shipment to Finished Products). You will define goals, develop project execution plans, calculate the business case, ask for endorsement and execute the assigned project.
As Cold Chain Packaging Engineer you work under general supervision with instructions on new assignments. The work is regularly reviewed on soundness of judgement, overall adequacy and accuracy, work priorities and timelines are established with supervision. A key success factor of our function is effective collaboration with supply chain logistics, distribution commercial and clinical quality, clinical supply chain, distribution hubs, internal manufacturing sites, CMOs as well as regulatory affairs.",,13d,False,5001 to 10000,Company - Public,Pharmaceutical & Biotechnology,1896,Biotech & Pharmaceuticals,$10+ billion,0.89,0.96,3.9,4.1,4.3,3.7,4.1,"['""Roche has a great work life balance and really supports you as an individual as well as your projects"" (in 22 reviews)', '""Good benefits, well organized company"" (in 32 reviews)', '""Good pay Team building activities Big cafeteria"" (in 27 reviews)', '""Good environment, people, ethics and culture"" (in 17 reviews)', '""Management is amazing to work for."" (in 9 reviews)']","['""Work life balance is hard to manage due to workload"" (in 22 reviews)', '""No benefits"" (in 32 reviews)', '""Low pay, Many hours, No advancment"" (in 27 reviews)', '""Toxic culture"" (in 17 reviews)', '""Poor management and overworked/underworked at times."" (in 9 reviews)']",4.5,"['Health Insurance (92 comments)\n""Insurance can be extended to close family members- it is discounted, but employee needs to pay for it""', '401K Plan (52 comments)\n""they had a good company match""', 'Vacation & Paid Time Off (48 comments)\n""Plenty of time to recharge""']"
Die Schweizerische Post,3.7,Bern,IT-Trainee,"Nutri una forte passione per la digitalizzazione e tutto ciò che ruota intorno al dinamico settore della tecnologia dell'informazione? Allora diventa trainee presso la Posta e dai inizio alla tua carriera informatica insieme a noi! Per la durata di 18 mesi ti immergerai nel mondo del lavoro dando un contributo concreto. Entra a far parte della nostra community di trainee e metti in pratica ciò che sai!
Ti occuperai delle seguenti attività
Per i primi nove mesi approfondirai uno degli ambiti di specializzazione indicati di seguito e parteciperai a progetti entusiasmanti: in questa prima metà del programma lavorerai presso l'IT della Posta, mentre nella seconda sarai tu a scegliere che strada prendere! Nella fase iniziale hai le seguenti opzioni:
DevOps / Competenze e metodo (a Berna)",,7d,False,10000+,Company - Public,Transportation & Logistics,1849,Taxi & Car Services,$5 to $10 billion,0.83,0.83,3.3,3.6,3.4,3.2,3.6,"['""Good salary, semi government position, people loves the company"" (in 5 reviews)', '""Benefits und Karrierechancen."" (in 7 reviews)', '""The conditions are great."" (in 4 reviews)']","['""The head of „x“ are usually low profile professionals that, due to not releasing the bones for really long time, reached senior levels."" (in 1 reviews)']",1.0,
Roche,4.3,Basel,"Internship IHB Operations (Basel, 4 months) (m/f/d)","The Position
In Roche’s Pharmaceutical Research and Early Development organisation (pRED), we make transformative medicines for patients in order to tackle some of the world’s toughest unmet healthcare needs. At pRED, we are united by our mission to transform science into medicines. Together, we create a culture defined by curiosity, responsibility and humility, where our talented people are empowered and inspired to bring forward extraordinary life-changing innovation at speed.
You will join the Roche Institute of Translational Bioengineering (ITB), an organisation within pRED whose goal is to harness and advance the use of human model systems in drug discovery and development, as well as personalised medicine. Our interdisciplinary research bridges academic and pharmaceutical research, connecting biologists, engineers, and data scientists.",,30d+,False,5001 to 10000,Company - Public,Pharmaceutical & Biotechnology,1896,Biotech & Pharmaceuticals,$10+ billion,0.89,0.96,3.9,4.1,4.3,3.7,4.1,"['""Good benefits Good location Challenging tasks"" (in 21 reviews)', '""Lovely people and good leadership."" (in 14 reviews)', '""Great culture and colleagues working on exciting projects"" (in 21 reviews)', '""Flexible working environment, great for people with families."" (in 17 reviews)', '""Good salary &amp; working environment"" (in 14 reviews)']","['""The leadership wants as few people in SSF as possible, and the remaining positions are high paying, but come with high expectations."" (in 14 reviews)', '""Processes, European culture on a lot of teams"" (in 21 reviews)', '""Salary is lower in some areas."" (in 14 reviews)']",4.5,"['Health Insurance (92 comments)\n""Insurance can be extended to close family members- it is discounted, but employee needs to pay for it""', '401K Plan (52 comments)\n""they had a good company match""', 'Vacation & Paid Time Off (48 comments)\n""Plenty of time to recharge""']"
Ashbys Consulting,5.0,Zürich,Data Center Engineer,"Data Center Engineer
Zurich, Switzerland
€70,000 - €90,000 DOE Plus Benefits

Ashbys Consulting are currently recruiting for a Data Center Engineer to work as part of the Data Center Operations team to deliver support and input to project related tasks within the Data Center. Advising on operational issues with the infrastructure, acting as point of contact for customer requirements, being first line of support for incident and recovery are some of the tasks you will face daily. Other day to day duties include:",,30d+,True,,Company - Public,,,,,,,5.0,5.0,5.0,5.0,5.0,,,,
Experis,4.2,Geneva,Manager de l'équipe Data Engineer,"Experis sait que vous êtes bien plus qu'un CV ou un descriptif de poste. Nous allons travailler en collaboration avec vous pour comprendre vos talents uniques, votre expérience et vos intérêts pour vous aider à atteindre vos objectifs professionnels plus rapidement. Experis mettra à profit son vaste réseau de clients pour vous aider à faire décoller votre carrière et développer votre potentiel.
Notre client, société internationale dans le domaine de l'horlogerie, renforce actuellement ses équipes internes. Il recherche un manager pour venir soutenir l'équipe d'ingénieurs de données.
Vos missions :
Fixer les objectifs des membres de l'équipe et les aider à les atteindre",,30d+,False,10000+,Subsidiary or Business Segment,Human Resources & Staffing,1948,HR Consulting,$10+ billion,0.86,,4.0,3.8,4.1,4.0,4.1,"['""Pay is good and I feel comfortable talking with the staff about any issue"" (in 540 reviews)', '""Great people and they actually care about you and not to just get you a job."" (in 419 reviews)', '""Good management"" (in 241 reviews)', '""Great experience and benefits for you"" (in 204 reviews)', '""good communication and fast communication"" (in 282 reviews)']","['""The pay was low for the contracted job"" (in 540 reviews)', '""Nothing bad all good great people"" (in 419 reviews)', '""Shifts may change even once been confirmed, some routes and deadlines unrealistic, some depots poor management."" (in 241 reviews)', '""No benefits to speak of"" (in 204 reviews)', '""No communication, they do not have contractors backs"" (in 282 reviews)']",3.0,"['Job Training (88 comments)\n""For now,they are very professionals.""', 'Health Insurance (58 comments)\n""Very good help insurance and grate benefits""', 'Paid Holidays (29 comments)\n""Amazing so many days love it ""']"
Cible Emploi,,Lausanne,DevOps Data Engineer 100%,"Mandaté par l’un de nos clients, une grande entreprise industrielle de renommée internationale, afin de renforcer son équipe IT-Support, nous sommes à la recherche de :
DevOps Data Engineer 100%
Vos tâches
Coordination des activités de l’équipe IT-Support
Installation, configuration et documentation de différents composants et services d’infrastructure IT
Participation aux décisions architecturales pour les applications futures
Automatisation des processus de maintenance et d’installation",,30d+,True,,Company - Private,,,,,,,,,,,,,,,
yellowshark,,Schlieren,Big Data-Engineer (m/w) 80-100%,"Unser Kunde aus dem Raum Zürich ist ein innovatives und zukunftsorientiertes Unternehmen. In den letzten Jahren hat das Unternehmen stetigen Wachstum aufgewiesen. Nun sucht unser Partner einen engagierten und ambitionierten Big Data-Engineer. Profitieren Sie von attraktiven Anstellungsbedingungen und bewerben Sie sich noch heute mit Ihren vollständigen Bewerbungsunterlagen.
Aufgaben
Leitung von Big Data-Projekten
Unterstützung Ihre Teammitglieder in neuartige Technologien
Interagieren mit Engineering-Teams über Projekte hinweg
Sicherstellung der Kundenanforderungen in Bezug auf Funktionalität, Leistung, Verfügbarkeit, Skalierbarkeit, Sicherheit und Zuverlässigkeit
Zusammenarbeit mit Business Analysten und Data Scientists


- Direkte Kommunikations- und Entscheidungswege
- Flexible Arbeitszeiten für die optimale Vereinbarkeit von Privat- und Berufsleben",,30d+,False,,Company - Public,,,,,,,,,,,,,,,
Coopers Group AG,5.0,Zug,Senior Quality Engineer (m/f/d),"Senior Quality Engineer

We are seeking a highly motivated Senior Quality Engineer with experience in the medical device industry. The successful candidate will be responsible for ensuring compliance with regulatory requirements, standards, and guidelines, as well as providing guidance and leadership to the quality team.

Responsibilities:
Develop and maintain quality system procedures to ensure compliance with regulations and standards (e.g. ISO 13485, FDA QSR)
Lead and participate in internal and external audits, ensuring that findings are appropriately addressed and documented


Sounds like a great job?
Then we look forward to receiving your complete application documents through our online application form.",,3d,False,51 to 200,Company - Private,,,,,1.0,1.0,4.4,3.7,5.0,4.4,4.4,"['""outstanding team spirit"" (in 1 reviews)', '""flexible working hours"" (in 1 reviews)']",['No Cons have been reported by the Glassdoor community.'],,
Coopers Group AG,5.0,Switzerland,Solution Architect (Aviation) (m/f/d),"Solution Architect (Aviation)

For our client within the aviation industry we are currently looking for an experienced, passionate and hands-on Solution Architect / Engineer who will work on an ongoing project concerning DCS-Data-Control Information. For this project, you can work remotely after the onboarding phase and will also have some onsite Meetings in the greater Area of Zurich.

Your responsibilities:
You will be part on a project to build a solution to get DCS-Information (provided by a supplier) and to process, convert and distribute this solution into different applications and endusers



Sounds like a great job?
Then we look forward to receiving your complete application documents through our online application form.",,23d,False,51 to 200,Company - Private,,,,,1.0,1.0,4.4,3.7,5.0,4.4,4.4,"['""outstanding team spirit"" (in 1 reviews)', '""flexible working hours"" (in 1 reviews)']",['No Cons have been reported by the Glassdoor community.'],,
Roche,4.3,Basel,Bioanalytical Scientist (m/w/d) for Oligonucleotide Drugs in BioX Chapter: Cellular and Soluble Biomarkers and Bioanalytics,"The Position
Bioanalytical Scientist (m/w/d) for Oligonucleotide Drugs in BioX Chapter: Cellular and Soluble Biomarkers and Bioanalytics
In Roche’s Pharmaceutical Research and Early Development organisation (pRED), we make transformative medicines for patients in order to tackle some of the world’s toughest unmet healthcare needs. At pRED, we are united by our mission to transform science into medicines. Together, we create a culture defined by curiosity, responsibility and humility, where our talented people are empowered and inspired to bring forward extraordinary life-changing innovation at speed.
This position is located in the Roche Innovation Center Basel and anchored into a chapter within the Pharmaceutical Sciences (PS) function, where the development of regulatory compliant assays for Biomarkers and Bioanalytics is a primary focus. We closely collaborate with our therapeutic areas and functions to convert hypotheses into innovative therapeutics.",,30d+,False,5001 to 10000,Company - Public,Pharmaceutical & Biotechnology,1896,Biotech & Pharmaceuticals,$10+ billion,0.89,0.96,3.9,4.1,4.3,3.7,4.1,"['""Good benefits and great for fresh graduates"" (in 475 reviews)', '""Great culture and focus on people"" (in 621 reviews)', '""Work life balance was good"" (in 416 reviews)', '""Good salary and variable."" (in 484 reviews)', '""Great place and people with objectives that benefits society"" (in 538 reviews)']","['""No benefits as a contractor"" (in 475 reviews)', '""Toxic culture &amp; low engagement from employees"" (in 621 reviews)', '""Work life balance is hard to manage due to workload"" (in 416 reviews)', '""low salary and no more blockbuster"" (in 484 reviews)', '""Great people but many not living the cultureor values expected."" (in 538 reviews)']",4.5,"['Health Insurance (92 comments)\n""Insurance can be extended to close family members- it is discounted, but employee needs to pay for it""', '401K Plan (52 comments)\n""they had a good company match""', 'Vacation & Paid Time Off (48 comments)\n""Plenty of time to recharge""']"
Picarro,3.7,Switzerland,"Program Manager, Gas","Program Manager, Gas
Location: Geneva, Switzerland
Job Term: Full-time
The Opportunity:
The Program manager is a key member of the Energy Team. The role is a combination of program management, key account management (KAM) and customer-facing technical application engineer. The program manager works in close collaboration with the business development director, the project management and the technical support team, and reports to the director in charge of the energy vertical.
Based in the Picarro office in Geneva, the Program Manager for this specific role will support our growth on the Italian market.
Responsibilities:
Key responsibilities for Program Manager:",,30d+,True,201 to 500,Company - Private,Manufacturing,1998,Electronics Manufacturing,$25 to $100 million,0.7,0.72,3.4,3.6,3.6,3.5,3.7,"['""Great people to work with!"" (in 11 reviews)', '""Good culture, Friendly people, and in office benefits like free meals three times per week"" (in 6 reviews)', '""Much of the credit for this goes to senior leadership\'s vision, but I want to also give some well"" (in 9 reviews)', '""Good benefits, decent pay, free lunches and other perks."" (in 4 reviews)', '""Decent benefits"" (in 5 reviews)']","['""Senior leadership acts approachable but only a few truly seem to care about feedback."" (in 9 reviews)']",3.8,
,,,,,,30d+,False,,,,,,,,,,,,,,,,,
Coopers Group AG,5.0,Basel,Project Scheduler (m/f/d),"Project Scheduler (w/m/d)

Fou our client, a worldwide leading company in the field of Pharmacy , we are looking for a Project Scheduler (w/m/d)

The Project Schedule Engineer is a key member of the project team and is responsible to lead and facilitate the project planning and scheduling efforts, monitor and control the performance of the project progresses, and assist the Project Manager to formulate necessary corrective actions.




Sounds like a great job?
Then we look forward to receiving your complete application documents through our online application form.",,24h,False,51 to 200,Company - Private,,,,,1.0,1.0,4.4,3.7,5.0,4.4,4.4,"['""outstanding team spirit"" (in 1 reviews)', '""flexible working hours"" (in 1 reviews)']",['No Cons have been reported by the Glassdoor community.'],,
"ESRI, Inc.",4.0,Zürich,Product Engineering Lead - 3D Content,"Overview:
Join our team of exceptional software engineers, designers and product engineers at the Esri R&D Center in Zurich Switzerland.

We are looking for an experienced manager with background in software development, architecture and communication to lead the Creative Team and drive the production of leading-edge high-quality 3D contents and showcases at Esri.
Responsibilities:
Manage/orchestrate/plan the work of the Creative Team and its' part-time guests from other Zurich teams. Enable the team to create industry-leading urban design and 3D content.
Lead the development and production of a procedural content library for architecture (such as typologies/taxonomy and materials/textures/shaders for buildings, open spaces, roads, infrastructure, and more) based on CityEngine’s CGA shape grammar language.

Requirements:
Recommended Qualifications:
The Company:",,7d,False,1001 to 5000,Company - Private,Information Technology,1969,Computer Hardware Development,$1 to $5 billion,0.82,0.91,3.7,3.4,4.1,3.7,4.1,"['""Great people and teaching opportunities."" (in 54 reviews)', '""FULLY PAID insurance premiums for employee AND family (Once you factor this in, pay is very competitive for region — at other companies, I’ve paid $7k+/year in health insurance premiums)"" (in 63 reviews)', '""Work life balance is great"" (in 43 reviews)', '""The benefits are good."" (in 39 reviews)', '""Casual and friendly culture"" (in 39 reviews)']","['""Old people; doesn\'t care."" (in 54 reviews)', '""Pay is low for what the local housing market is demanding."" (in 63 reviews)', '""The pay is relatively low, and the benefits are less than mediocre."" (in 39 reviews)']",4.3,"['401K Plan (99 comments)\n""50% match on what you contribute""', 'Health Insurance (56 comments)\n""it is good in my opinion""', 'Vacation & Paid Time Off (36 comments)\n""bank hours is a great system""']"
