Company_name,Rating,Location,Job_title,Description,Salary,Job_age,Easy_apply,Employees,Type_of_ownership,Sector,Founded,Industry,Revenue_USD,Friend_recommend,CEO_approval,Career_opportunities,Comp_&_benefits,Culture_&_values,Senior_management,Work/Life_balance,Pros,Cons,Benefits_rating,Benefits_reviews
BioCatch,4.7,Tel Aviv-Yafo,Data Engineer,"BioCatch is the leader in Behavioral Biometrics, a technology that leverages machine learning to analyze an online user’s physical and cognitive digital behavior to protect individuals online. BioCatch’s mission is to unlock the power of behavior and deliver actionable insights to create a digital world where identity, trust and ease seamlessly co-exist. Today, BioCatch counts over 25 of the top 100 global banks as customers who use BioCatch solutions to fight fraud, drive digital transformation, and accelerate business growth. BioCatch’s Client Innovation Board, an industry-led initiative including American Express, Barclays, Citi Ventures, and National Australia Bank, helps BioCatch to identify creative and cutting-edge ways to leverage the unique attributes of behavior for fraud prevention. With over a decade of analyzing data, more than 80 registered patents, and unparalleled experience, BioCatch continues to innovate to solve tomorrow’s problems. For more information, please visit www.biocatch.com.


Requirements:",,30d+,True,201 to 500,Company - Private,Information Technology,2011,Enterprise Software & Network Solutions,,0.96,1.0,4.5,4.3,4.6,4.5,4.6,"['""Great people and vibes"" (in 5 reviews)', '""The local management is good with integrity, took the company to a higher level of integrity and professionalism, improved past political issues."" (in 3 reviews)', '""Good benefits."" (in 2 reviews)', '""Lot\'s of opportunities to promote your self inside the company (vertically and horizontally)"" (in 1 reviews)']","['""A salary could be higher but that\'s ok as I receive satisfaction from professional engagement."" (in 1 reviews)']",3.7,
4M Analytics Ltd,4.8,Tel Aviv-Yafo,Full-Stack Engineer,"Full Stack Engineer
Who We Are:
The 4M story is likely one you haven’t heard before: we are on a mission to create a global map of the subsurface, to do for the world below ground what Google Maps did for the world above. Achieving this goal requires amazing products and technology, which both come from having strong teams built of great people who love to collaborate, innovate, and solve complex challenges.
We Are Looking For:
An experienced full stack engineer who is comfortable with both front and back end programming, with passion for tech to build products that people love.

Requirements:",,30d+,True,51 to 200,Company - Public,"Construction, Repair & Maintenance Services",2019,Construction,,1.0,1.0,5.0,4.0,4.7,4.7,5.0,"['""The company is growing and evolving at a rapid pace, so there are lots of personal growth opportunities"" (in 2 reviews)', '""Work from home, friendly colleagues"" (in 1 reviews)', '""1. Amazing mission to revolutionize a traditional industry"" (in 1 reviews)']",['No Cons have been reported by the Glassdoor community.'],,
Coralogix,4.2,Israel,BI Data Engineer,"Coralogix is rebuilding the path to observability using a real-time streaming analytics pipeline that provides monitoring, visualization, and alerting capabilities without the burden of indexing.
By enabling users to define different data pipelines per use case, we provide deep Observability and Security insights, at an infinite scale, for less than half the cost.
Coralogix is a company growing fast. You will have a rare opportunity to join our BI team at the very beginning, using a cutting edge modern data stack. This team is in charge of all the internal analytics work: create data pipelines, data modeling, analysis, visualization and reporting. We enable all areas of the business to make data-driven decisions. This team will grow in the future and you could be one of the first members.",,30d+,False,51 to 200,Company - Private,Information Technology,2014,Internet & Web Services,,0.81,0.91,4.3,4.3,4.0,4.2,3.9,"['""Very smart and experience people, cutting edge techs, feels like everyday i learn something new."" (in 3 reviews)', '""it\'s awesome to work with a lot of smart down to earth people that are always happy to help and collaborate."" (in 1 reviews)', '""Great culture, people and very cutting edge tech."" (in 2 reviews)', '""if youre into observability, a great place with good pay"" (in 1 reviews)']",['No Cons have been reported by the Glassdoor community.'],1.0,
SentinelOne,4.8,Tel Aviv-Yafo,Junior Windows Low Level Engineer - Engine team,"About Us:
SentinelOne is defining the future of cybersecurity through our XDR platform that automatically prevents, detects, and responds to threats in real-time. Singularity XDR ingests data and leverages our patented AI models to deliver autonomous protection. With SentinelOne, organizations gain full transparency into everything happening across the network at machine speed – to defeat every attack, at every stage of the threat lifecycle.
We are a values-driven team where names are known, results are rewarded, and friendships are formed. Trust, accountability, relentlessness, ingenuity, and OneSentinel define the pillars of our collaborative and unified global culture. We're looking for people that will drive team success and collaboration across SentinelOne. If you're enthusiastic about innovative approaches to problem-solving, we would love to speak with you about joining our team!",,30d+,True,1001 to 5000,Company - Public,Information Technology,2013,Enterprise Software & Network Solutions,,0.95,0.95,4.8,4.7,4.9,4.8,4.6,"['""Great people to work with"" (in 24 reviews)', '""Good benefits"" (in 9 reviews)', '""Good work life balance"" (in 11 reviews)', '""Good office stipend for remote setup but must used it within 3 mos or forfeit."" (in 22 reviews)', '""Good management"" (in 5 reviews)']","['""hardly coming to the office"" (in 22 reviews)', '""Management is detached from the lower levels and some VP\'s and directors are untouchable though they lack skills, professionalism and soft skills."" (in 5 reviews)']",4.5,"['Work From Home (3 comments)\n""There is flexibility to go to the office or work remotely (on locations with an office)""']"
UVeye,4.2,Israel,Data Engineer,"Founded in Tel Aviv in 2016, UVeye is a computer vision and data company that creates automatic vehicle inspection systems to encourage road safety and increase transparency across the automotive industry. With key partnerships including General Motors, Volvo, and CarMax among others, our technology is utilized in manufacturing plants, dealerships, wholesale auctions, delivery fleets, security checkpoints and more.

Want to be an important part of setting the standard for safety in the auto industry? Check out the description below to see if you’re a great fit!

We are looking for an experienced Data Engineer to join the Data Platform team in Israel. The Data Platform team’s mission is to boost engineering operations and pace by providing the technical expertise in this domain, and by building systems and supplying tools which enhance teams abilities to use, maintain, optimize data stores/warehouses, and orchestrate data workloads.




Requirements:",,30d+,True,51 to 200,Company - Private,Information Technology,2016,Computer Hardware Development,,0.8,0.88,4.3,4.3,4.2,4.2,4.1,"['""There are no pros, except quite high salary"" (in 1 reviews)', '""Nice office and very few good people"" (in 1 reviews)']",['No Cons have been reported by the Glassdoor community.'],2.0,
National Instruments,3.9,Israel,Machine Learning Engineer Student,"NI Israel looking for a Machine Learning Engineer Student to join her awesome DS team!
If challenges motivate you and want to experience and learn as much as possible backed by a team of champions – this team is the right place for you.
Job Description:
As leaders in the Big Data analytics in Industrial IoT, our goal is to provide various solutions for the industry of semiconductors and electronics on production process as part of the AI revolution for industrial IoT.
The role will include working in both tabular data and computer vision domains.
You’ll Contribute to explore usages of machine learning in the Semiconductor & Automotive/Electronics manufacturing industries through hands-on involvement on the entire ML pipeline, from data preparation through model building and evaluation.",,7d,False,5001 to 10000,Company - Public,Manufacturing,1976,Electronics Manufacturing,$1 to $5 billion,0.76,0.68,3.5,3.3,4.1,3.5,4.1,"['""Good work life balance"" (in 54 reviews)', '""Great people to work with"" (in 51 reviews)', '""A great environment and culture"" (in 51 reviews)', '""Good benefits, average salary, excellent culture."" (in 71 reviews)', '""Good management"" (in 33 reviews)']","['""Great culture but not the best salary"" (in 51 reviews)', '""Low salary compared to the competitors, no chance for decent raise"" (in 71 reviews)', '""bad management"" (in 33 reviews)']",3.7,"['Health Insurance (55 comments)\n""We do not have this possibility.""', '401K Plan (44 comments)\n""Matching compares favorably, fees are reasonable""', 'Vacation & Paid Time Off (29 comments)\n""They frontload the PTO at the beginning of the year, but its both your vacation and sick leave. Not inherently bad but not great either since it doesn\'t feel like its enough.""']"
At-Bay,4.8,Tel Aviv-Yafo,Data Tools Engineer,"Data Tools Engineer
About At-bay
At-Bay combines world-class technology with industry-leading insurance to help clients meet risk head-on. Partnering with brokers and business owners alike, we provide modern insurance products and active risk monitoring services for companies of every size and in every industry. Our team boasts many backgrounds and skills, from analysts and developers to designers and underwriters, and everything in between — all working together to redefine what it means to be an insurance company.

We're proud to be a diverse company and to have expertise from multiple industries driving our culture. At-Bay is expanding rapidly, and as we grow, we're prioritizing inclusive hiring practices and supportive team environments. We're committed to building a company culture where people of all identities and backgrounds are empowered to thrive, develop their career, and bring their full self to work.

At-Bay is a globally distributed company with hubs in Atlanta, New York City, San Francisco, and Tel Aviv. To date, we have raised $292 million in funding from Acrew Capital, Glilot Capital, Icon Ventures, ION Crossover Partners, Khosla Ventures, Lightspeed Venture Partners, M12, entrepreneur Shlomo Kramer, and Qumra Capital.",,28d,True,1 to 50,Company - Private,Insurance,2016,Insurance Carriers,,1.0,1.0,4.7,4.7,4.8,4.7,4.4,"['""Great people to work with"" (in 1 reviews)']",['No Cons have been reported by the Glassdoor community.'],5.0,
Amazon Data Services Israel,3.8,Tel Aviv-Yafo,Software Dev Engineer Intern,"Currently enrolled in a Bachelor’s or Master’s Degree in Computer Science, Computer Engineering, or related fields at time of application
Although no specific programming language is required – you should be familiar with the syntax of languages such as Java, C/C++, or Python
Knowledge of Computer Science fundamentals such as object-oriented design, algorithm design, data structures, problem solving and complexity analysis

Job summary
We’re on the lookout for the curious, those who think big and want to define the world of tomorrow. At Amazon, you will grow into the high impact, visionary person you know you’re ready to be. Every day will be filled with exciting new challenges, developing new skills, and achieving personal growth.

How often can you say that your work changes the world? At Amazon, you’ll say it often. Join us and define tomorrow.

If you’re insatiably curious and always want to learn more, then you’ve come to the right place.
With us, you’ll get good at making fast decisions, taking calculated risks and fearlessly chasing excellence.

As an intern, you will be matched to a manager and a mentor. You will have the opportunity to impact the evolution of Amazon technology as well as lead mission critical projects early in your career. Your design, code, and raw smarts will contribute to solving some of the most complex technical challenges in the areas of distributed systems, data mining, automation, optimization, scalability, and security – just to name a few.

Key job responsibilities
Applications are reviewed on a rolling basis. For an update on your status, or to confirm your application was submitted successfully, please login to your candidate portal. Please note that Amazon works with a high volume of applicants. We appreciate your patience as we review applications for future Amazonians!

Please include a grade sheet/academic transcript (in English) along with your CV in a single PDF when submitting your application.",,30d+,False,10000+,Company - Public,Information Technology,1994,Internet & Web Services,$10+ billion,0.73,0.77,3.9,3.9,3.7,3.5,3.4,"['""Good work life balance and awesome"" (in 3207 reviews)', '""Pay is good but not worth the asks made from IT and how they are treated"" (in 3488 reviews)', '""The culture is good and there\'s a lot of smart people willing to help you grow"" (in 3119 reviews)', '""My team was great and I was really lucky to be placed on this team."" (in 2802 reviews)', '""Good benefits like RSU\'s and medical"" (in 1318 reviews)']","['""No work life balance and sometime you can feel the pressure and stress to meet immediate requirements with less time."" (in 3207 reviews)', '""Low pay and no bonuses"" (in 3488 reviews)', '""Politics and bad culture"" (in 3119 reviews)', '""wlb depending on team placement"" (in 2802 reviews)', '""No benefits for interns and yes"" (in 1318 reviews)']",4.0,"['Health Insurance (1615 comments)\n""delta dental was solid and vision was great""', 'Employee Discount (1481 comments)\n""Had issues applying the 10% discounts otherwise it was ok""', 'Vacation & Paid Time Off (1218 comments)\n""scheduling through app was hard""']"
ironSource,4.3,Tel Aviv-Yafo,Data Engineer,"IronSource - Supersonic ( (recently merged with Unity) is hiring a Data Engineer to join Supersonic Studio - our new and very fast growing game publishing studio.
Supersonic Studio is a brand new product which serves as a platform for game developers who want to work with our publishing studio.

Requirements:
3+ years experience in a Big Data engineering/Data engineering/DBA position.
2+ years experience in advanced coding in Python on a high scale
Excellent hands-on SQL skills.
Knowledge and experience with AWS services (e.g. S3, EMR, RDS,Kinesis, EC2,Glue etc).

Role:

Business Unit:
R&D

Advantages:",,30d+,True,501 to 1000,Company - Private,Information Technology,2010,Computer Hardware Development,,0.87,0.99,4.1,4.1,4.3,4.1,4.2,"['""lots of fun and treats, awesome offices, good people"" (in 11 reviews)', '""Salary and benefits, team building activities etc"" (in 5 reviews)', '""The company is growing a lot and there are opportunities to grow with it."" (in 5 reviews)', '""Work life balance is good"" (in 5 reviews)']","['""Low salaries."" (in 16 reviews)', '""Legacies projects, bonuses and benefits not matched to market"" (in 5 reviews)', '""Long working hours, hard to maintain work/ life balance."" (in 5 reviews)']",4.6,
retrain.ai,4.8,Tel Aviv-Yafo,Senior Data Engineer,"We are seeking a skilled and experienced Data Engineer to join our team. The ideal candidate will have a proven track record of developing, constructing, testing, and maintaining data architectures, ensuring high data quality standards, collaborating with business teams to improve data models, increasing data accessibility, and fostering data-driven decision-making across the organization. The candidate should be able to develop scripts in SQL and Python to automate ETL tasks, including web-scraping and metadata, and extract insights from large volumes of data providing analytical solutions.
Retrain.ai offers a hybrid work balance to support your work-life balance and is committed to creating a positive and inclusive work environment. If you're passionate about data engineering and eager to work on innovative and impactful data solutions, we encourage you to apply!

Requirements:


Responsibilities:


Work Loction:
Hybrid",,30d+,True,51 to 200,Company - Private,Information Technology,2020,Enterprise Software & Network Solutions,,1.0,1.0,4.6,3.6,3.9,4.1,4.2,"['""The most talented group of people I have ever had the pleasure of working with."" (in 3 reviews)', '""What sets this company apart is its emphasis on creating a positive and supportive culture, which I believe is the foundation of any successful business."" (in 1 reviews)', '""Leadership is attentive, transparent, and driven by excellence."" (in 1 reviews)']","['""Long hours are part and parcel of a start"" (in 1 reviews)']",,
One1,3.0,Israel,Data Engineer,"BI/BIG DATA
תל אביב
38084
We are looking for the first Data Engineer to join our data team! *
We are looking for the first Data Engineer to join our data team!
Be the main focal point in the implementation of our new Data-Stack (Including ETL process, Data Lake & DWH), Reporting to the Head Of Data.
Design, build and maintain end-to-end various data-driven frameworks.
Collaborate with R&D developers, business analysts, data scientists, and other key stakeholders
Help to create and manage complex data processes used for actionable insights and operational needs.
Deep understanding of BI methodologies and Data Architecture principles
Experience working on high-scale streaming & Batch data pipelines.
Full proficiency inwith at least 5+ years of experience in using it for large data sets.
Experience with columnar, distributed, and decoupled data warehouses (Databricks ,Redshift, , Big query, Vertica).
Excellent personal communication and relationship-building skills.
Familiarity withas BI tool.",,30d+,False,1001 to 5000,Company - Public,Information Technology,,Information Technology Support Services,,0.55,,3.0,2.4,2.4,2.9,3.6,"['""government job with higher salary then government workers."" (in 12 reviews)', '""great work life balance."" (in 6 reviews)']","['""Low salary compare to the market."" (in 12 reviews)', '""Short, limited and micromanaged breaks"" (in 5 reviews)', '""Being treated as a cheap human resource (well, actually just a resource, you are not worthy enough for them nor for the client to be treated as a human)"" (in 3 reviews)', '""Cheap and poor holiday and birthday gifts (not that it matters much but in compression to other companies, they really cheap out)"" (in 1 reviews)']",,
Materials Zone,,Tel Aviv-Yafo,Data Solutions Engineer,"Materials Zone platform enables materials scientists and engineers to accelerate their research, discover new materials, use ML guidance to forecast outcomes, and achieve improved results. Our platform automatically harvests experimental data and structures it into a personalized database, to enable analyses with state of the art AI/ML algorithms.
‍
Location:
We are currently located in our Tel Aviv offices. However, we offer the option to work part-time remotely (hybrid model).
‍",,30d+,False,1 to 50,Company - Private,,,,,,,,,,,,,,,
Deloitte,4.0,Tel Aviv-Yafo,Senior/Junior Data Engineer,"Description
Deloitte Analytics, a part of Deloitte Israel consulting practice, is looking for a talented Data Engineer to join our growing team!
How your day will look like:
As a Data Engineer, you will take an integral part in our local and global projects.
Our clients come from a wide range of industries and organizations across the globe.
You will work in collaboration with the data architect and data scientists and will be responsible for the development and implementation of data gathering, maintenance, deployment of DS pipelines, and helping to build infrastructural solutions that support the data, science teams.",,30d+,False,10000+,Company - Private,Financial Services,1850,Accounting & Tax,$10+ billion,0.81,0.93,4.3,3.8,4.0,3.8,3.3,"['""Good work life balance (Depending on what team)"" (in 425 reviews)', '""Salary was good for a fresher"" (in 382 reviews)', '""work culture and people are good"" (in 315 reviews)', '""I have lots of great people"" (in 236 reviews)', '""Good Benefits and Hike"" (in 142 reviews)']","['""No work life balance and do mostly pm work without need of technical skills"" (in 425 reviews)', '""Over expectations and low salaries."" (in 382 reviews)', '""every thing is bed with work culture"" (in 315 reviews)', '""Seems a little on the ""cold"" side, not super friendly people."" (in 236 reviews)', '""No benefits at all"" (in 142 reviews)']",4.2,"['Health Insurance (764 comments)\n""But it is very expensive""', 'Vacation & Paid Time Off (636 comments)\n""Very flexible with holiday request""', '401K Plan (422 comments)\n""They don\'t do a match up to a %""']"
lusha,3.9,Tel Aviv-Yafo,Data Engineer - Data Assets Group,"Description
Lusha is growing rapidly, and we are searching for an experienced Data Engineer to join us!
If you are a highly skilled software engineer experienced in solving complex algorithmic and engineering (preferably data) challenges, with a strong knowledge of a wide range of technologies and solutions as a Data Engineer and someone who thrives in a cross-functional and fast-paced environment - continue reading :)
You will
Design and implement Lusha’s high-scale and data-intensive platform.
Analyze, develop and execute data integration solutions in order to manage the information lifecycle needs of our business units.",,30d+,False,201 to 500,Company - Private,Information Technology,2016,Computer Hardware Development,,0.75,0.03,3.8,4.1,3.7,3.4,4.0,"['""Good people, shame that not many and those usually leave after a relatively short period."" (in 7 reviews)', '""After a pleasant and professional interviews with the HR and R&amp;D managers, I received a competitive offer and had a contract in my hands within days of the process\' beginning."" (in 4 reviews)', '""The benefits and perks are the best in the tech industry."" (in 1 reviews)']","['""Bad Management , bad HR ,bad"" (in 5 reviews)', '""Management and especially the CEO are micromanaging from time to time."" (in 2 reviews)']",,
Transmit Security,4.1,Tel Aviv-Yafo,Senior Frontend Engineer,"Transmit Security gives businesses the modern tools they need to build secure, trusted and end-to-end digital identity journeys to innovate and grow. CX-focused, cybersecurity conscious leaders rely on Transmit Security's xCIAM platform to provide their customers with smooth experiences protected from fraud across all channels and devices.
Transmit Security serves many of the world's largest banks, insurers, retailers, and other leading brands, collectively responsible for more than $1.3 trillion in annual commerce. For more information, please visit www.transmitsecurity.com.

About the Role:
Working with the latest and most advanced front end libraries and frameworks will be part of this role. Developing portals and SDKs aimed at end users (B2C), developers and company administrators (B2B).",,30d+,True,201 to 500,Company - Private,Information Technology,2015,Enterprise Software & Network Solutions,$100 to $500 million,0.86,0.92,4.2,4.4,4.3,4.1,4.2,"['""great culture and lots of investments into the business before the company goes public."" (in 2 reviews)', '""Brand of products provides multiple career paths."" (in 2 reviews)', '""Lots of talented, nice people."" (in 2 reviews)', '""Strong leadership"" (in 2 reviews)']","['""low salary, no employee"" (in 2 reviews)', '""Very fast moving opportunity and culture."" (in 2 reviews)']",4.5,
lusha,3.9,Tel Aviv-Yafo,Backend Engineer,"Description
Lusha is searching for a Backend Engineer with Python/ JavaScript/ NodeJS/ TypeScript experience to join our squad!
We’re a squad of experienced developers. In our day-to-day, we build Lusha infrastructure and developer experience tools. We make decisions based on data and numbers. We are writing high-quality code in Node /Python and focusing mainly on user experience and the developer's needs.
What will you be doing?
As a backend engineer, you will take full ownership of features and products from research and design, implementation, testing, and deployment to production end to end.",,30d+,False,201 to 500,Company - Private,Information Technology,2016,Computer Hardware Development,,0.75,0.03,3.8,4.1,3.7,3.4,4.0,"['""Good people, shame that not many and those usually leave after a relatively short period."" (in 7 reviews)', '""After a pleasant and professional interviews with the HR and R&amp;D managers, I received a competitive offer and had a contract in my hands within days of the process\' beginning."" (in 4 reviews)', '""The benefits and perks are the best in the tech industry."" (in 1 reviews)']","['""Bad Management , bad HR ,bad"" (in 5 reviews)', '""Management and especially the CEO are micromanaging from time to time."" (in 2 reviews)']",,
