Company_name,Rating,Location,Job_title,Description,Salary,Job_age,Easy_apply,Employees,Type_of_ownership,Sector,Founded,Industry,Revenue_USD,Friend_recommend,CEO_approval,Career_opportunities,Comp_&_benefits,Culture_&_values,Senior_management,Work/Life_balance,Pros,Cons,Benefits_rating,Benefits_reviews
Datadvance SAS,3.9,Toulouse,Application Engineer,"Description de l'entreprise
We, at DATADVANCE, develop pSeven – a software product line for process integration, design space exploration and machine learning. Our flagship product is pSeven Enterprise – an advanced web-based collaborative low-code software platform to build, explore and deploy Digital Twins. pSeven allows companies in various industries, including aerospace, automotive, marine and offshore, to significantly reduce product design time and cost while improving quality and performance.
DATADVANCE heavily invests into development of advanced mathematical methods and numerical algorithms, as well as into the modern web-based software platform, which allows offering a truly unique product on the market.
Description du poste",,30d+,True,1 to 50,Company - Private,Information Technology,,Computer Hardware Development,,0.84,,3.4,2.4,3.4,4.1,3.9,"['""An extraordinary level of competence in optimization / data analysis; friendly atmosphere; open"" (in 1 reviews)', '""minded management"" (in 1 reviews)']",['No Cons have been reported by the Glassdoor community.'],,
Valeo,3.8,Cergy,System Engineer for advanced projects,"Valeo is a tech global company, designing breakthrough solutions to reinvent the mobility. We are an automotive supplier partner to automakers and new mobility actors worldwide. Our vision? Invent a greener and more secured mobility, thanks to solutions focusing on intuitive driving and reducing CO2 emissions. We are leader on our businesses, and recognized as one of the largest global innovative companies.
You will join the Research and Development team at our site in Cergy, just a stone's throw from the RER station, at the heart of innovation and the automotive industry of tomorrow.
Missions:
As a project contributor and by delegation of the System Architect:
Identify customer and other stakeholder needs at system level
Design system element requirements to meet customer application needs
R&D Engineer
Business & Product PTS
Full time
Regular
Undefined term
2023-02-21-08:00",,27d,False,10000+,Company - Private,Manufacturing,1923,Transportation Equipment Manufacturing,$10+ billion,0.78,0.73,3.7,3.6,3.6,3.3,3.3,"['""Good salary"" (in 19 reviews)', '""Good management"" (in 9 reviews)', '""Friendly work culture"" (in 8 reviews)', '""Friendly people and many nationalities"" (in 8 reviews)', '""Open many doors to better opportunities"" (in 9 reviews)']","['""Low salary"" (in 19 reviews)', '""Sometimes management is not able to handle high priority task issues and then it gets a huge burden on employee to complete the task"" (in 9 reviews)']",4.0,"['Health Insurance (24 comments)\n""Really good and affordable Health insurance. Dental and Eye is okay or could use improvement.""', 'Vacation & Paid Time Off (24 comments)\n""- 15 days of paid time off - very less public holidays - unlimited sick leave""', '401K Plan (21 comments)\n""Employer matches double than we give for 401k""']"
Valtech France,4.2,Paris,Fullstack Java/JS Developer w/m,"Context
Join the ""Digital"" team of a major luxury player, based in Paris and internationally. Based on 2 sites (France and India), the team is in charge of e-commerce applications with a global reach (institutional sites and e-commerce).

Role / Mission Fullstack Java/JS Developer w/m
When carrying out your missions, you will be required to:
Work in multidisciplinary team (PO, SM, BA, QA, frontend, backend, designers, etc.);",,30d+,True,1001 to 5000,Company - Private,Media & Communication,1993,Advertising & Public Relations,$500 million to $1 billion,0.86,0.89,4.0,3.7,4.3,3.9,4.2,"['""Good work life balance in valtech"" (in 31 reviews)', '""2. People are friendly"" (in 32 reviews)', '""on time salary good office location free food"" (in 32 reviews)', '""Collaborative and supportive teammates and management."" (in 13 reviews)', '""People &amp; Culture, great clients, development freedom, perks and benefits"" (in 13 reviews)']","['""Work Life Balance takes a hit"" (in 31 reviews)', '""Salaries aren\'t as high as similar companies."" (in 32 reviews)', '""1. Bad management"" (in 13 reviews)', '""Claim to have good benefit, but are actually very low budget option or don\'t fullfill them at all."" (in 13 reviews)']",4.1,"['Work From Home (4 comments)\n""Very flexible with support to setup""', 'Health Insurance (3 comments)\n""More should be covered; many offices don\'t accept it""']"
APPLIED MATERIALS,4.1,Bernin,Junior Process Engineer in Semiconductor Industry - Grenoble (F) / Dresden (D) / Austin (USA),"#LI
Junior Process Engineer in Semiconductor Industry - Grenoble (F) / Dresden (D) / Austin (USA)
Accelerate your career with Applied Materials - the #1 company in the semiconductor equipment industry.
Applied Materials is the leader in materials engineering solutions used to produce virtually every new chip and advanced display in the world. Our expertise in modifying materials at atomic levels and on an industrial scale helps our customers transform their ideas into reality. Our innovations Make Possible® a Better Future.
We are offering a Fast Track Graduate Program for Process Engineers in Europe.
Doctorate Degree, Master's Degree (Required)
English
2 - 4 Years
Yes, 25% of the Time
No",,7d,False,10000+,Company - Public,Manufacturing,1967,Electronics Manufacturing,$10+ billion,0.84,0.91,3.9,3.8,4.0,3.6,3.6,"['""Good work life balance and able to work remotely"" (in 169 reviews)', '""Good salary and can work overtime."" (in 166 reviews)', '""Good benefits and took care of its people during Covid"" (in 81 reviews)', '""people you work with are great"" (in 113 reviews)', '""Good management, very organised company"" (in 90 reviews)']","['""Hours were long and no work/life balance"" (in 169 reviews)', '""Low salary and superior is unable to do much about it"" (in 166 reviews)', '""Can be long work hours , not as many benefits as other tech companies , lower salary then other companies"" (in 81 reviews)', '""GOOD EVNIVROMENT, nice people around"" (in 113 reviews)', '""Bad management by controlling your actions"" (in 90 reviews)']",3.9,"['Health Insurance (83 comments)\n""Offers both Kaiser and PPO""', '401K Plan (50 comments)\n""Pros: great benefits Cons: the cutting-edge application of machine learning is a little bit behind.""', 'Vacation & Paid Time Off (39 comments)\n""Unlimited PTO, but also depends on your manager. Just don\'t abuse this great benefit.""']"
PwC,3.9,Neuilly-sur-Seine,Tech lead | CDI | H/F,"Chez PwC, nous croisons les approches et multiplions les possibles pour inventer un monde de solutions durables. Nous associons les meilleurs talents aux dernières technologies pour aider nos clients à décupler la confiance. C'est la stratégie mondiale du réseau PwC, The New Equation.

Parce que votre terrain de jeu est sans limites, nous vous offrons des missions ambitieuses, une organisation flexible, un environnement de travail unique et des opportunités de développement illimitées. En France, PwC est certifié Top Employer. Nous sommes également partenaire officiel des Jeux Olympiques et Paralympiques de Paris 2024, en accompagnant son comité d'organisation dans la tenue du plus grand événement mondial : l'opportunité de contribuer à des projets complexes et porteurs de sens.

Faites partie des 8 000 nouveaux talents qui rejoindront nos équipes France et Maghreb d'ici 2025.

Rejoignez vous aussi La Nouvelle Équation.",,14d,False,10000+,Company - Private,Financial Services,1998,Accounting & Tax,$5 to $10 billion,0.8,,4.1,3.5,3.9,3.7,3.0,"['""Experience you have in a big 4 depends on your team and mine was great until a certain point."" (in 1 reviews)', '""large client exposure, young environnement"" (in 1 reviews)']","['""Charge de travail, certains managers ne sont pas bien,"" (in 2 reviews)', '""Based on that you will not have a salary increase or any bonus which is the only thing that big4 are good at normally"" (in 1 reviews)', '""stress, stress, stress, stress, stress"" (in 1 reviews)']",4.1,"['Maternity & Paternity Leave (387 comments)\n""Can take it flexibly with the birth of the baby.""', 'Health Insurance (281 comments)\n""o.k for basic insurance coverage""', 'Vacation & Paid Time Off (171 comments)\n""Get most major holidays off""']"
EfficientIP,,La Garenne-Colombes,Ingénieur Support niveau 2,"*
Level 2 Technical Support Engineer
France - La Garenne Colombes (92)
[www.efficientip.com] *
*
EfficientIP is a fast-growing network automation and security company, specializing in DDI (DNS, DHCP, IP Address Management). Our Smart DDI approach offers enterprises and service providers a unique appliance-based solution to intelligently simplify and automate design, deployment and management of their critical network infrastructure. Through patented technology, our 360º solution suite secures DNS services to safeguard sensitive data and ensure application access. Companies in all sectors rely on our offerings to face the challenges of key IT initiatives such as cloud, IoT, 5G, and mobility.",,30d+,True,,,,,,,,,,,,,,,,,
Banque de France,,Paris,Data scientist,"Descriptif de mission
La mission a une forte dimension d'innovation. Elle implique des contacts nombreux avec les spécialistes de l'analyse de données (data scientists, data engineers, responsables du data lake, informaticiens) ou de l'innovation à la Banque de France mais également chez les différents acteurs du secteur financier. Les modes d'action peuvent revêtir un aspect expérimental.
Dans ce cadre, vous serez amené (e) à :
- Développer ou participer au développement d'outils améliorant l'efficacité des contrôleurs ou renouvelant les méthodes de contrôle – en mobilisant si nécessaires d’autres expertises informatiques de la Banque de France ;",,20d,False,,,,,,,,,,,,,,,,,
EURO-INFORMATION DEVELOPPEMENTS,4.2,Strasbourg,Data engineer - data factory (H/F),"Qui sommes nous
Euro-Information, filiale technologique de Crédit Mutuel Alliance Fédérale, conçoit, réalise, maintient et exploite un système d’information commun utilisé par le Groupe.

Les activités de développement et de production informatique au niveau national et international sont assurées par environ 4000 salariés répartis sur plusieurs sites géographiques au niveau national : Strasbourg, Nancy, Dijon, Orléans, Lyon, Lille, Cergy, Val de Fontenay, Paris et Nantes.

Première Banque à adopter le statut d’entreprise à mission, le Crédit Mutuel Alliance Fédérale s’investit et s’engage dans différentes missions sociales et environnementales :",,30d+,False,10000+,Company - Public,Financial Services,1882,Banking & Lending,$10+ billion,0.86,0.94,3.4,3.7,4.1,3.7,4.1,"['""la relation avec les collègues et le management sont dynamiques"" (in 23 reviews)', '""Autonomie, salaire fixe, responsabilité, possibilité de progression, avantage salariés nombreux"" (in 5 reviews)', '""Les conditions de travail sont top, l\'ambiance est cool"" (in 2 reviews)']","['""Aucun management, manager absent du coup c’est l’équipe qui s’automanage ce qui crée de drôles de surprises, salaire extremement bas et surtout au vu des responsabilités confiées, ambiance entre collègues très mauvaises et extremement concurentielle pour se faire mieux voir au profit de son collègue par le chef qui n’a de toutes façons aucune reconnaissance, formation faite à la va vite et sous tension"" (in 23 reviews)', '""Pas de part variable pas de commissions"" (in 8 reviews)', '""En toute honnêteté, dans le service Communication et digital, il n\'y en a pas."" (in 8 reviews)']",,
Sergi Transformer Protector,,Taverny,PROJECT MECHANICAL ENGINEER M/F - INGENIEUR CHEF DE PROJET H/F,"SERGI Transformer Protector (SERGI TP) is the world leader in transformer explosion and fire prevention located in Taverny (95), France. We are looking for individuals (from the European
Economic Community) eager to grow, work in a multi-culture organization & international environment.
The Project Mechanical Engineer will be responsible to follow several projects, from the analysis to project completion. These projects vary from short to long term, depending on the complexity.
This job includes not only technical aspects, but also a strong interaction with internal departments (Production and Quality) and Client to ensure the TP is developed following the best practice and the applicable standards.
QUALIFICATION: Mechanical Engineer, Electro-Mechanical Engineer
1-3 years in an equivalent position
: (perfect writing and speaking mandatory)
: Project Engineer
: Project Department
: Project Department Manager
: Taverny (95), France",,30d+,True,,,,,,,,,,,,,,,,,
CS Group,3.6,Le Plessis-Robinson,Data Scientist / Data Engineer confirmé - F/H,"Data Scientist / Data Engineer confirmé - F/H
Temps complet
Département: Cybersécurité
Description de l'entreprise
Le groupe Novidy's est spécialisé dans les solutions et les services Cyber sécurité et Transformation de l'IT. Sa taille intermédiaire et son expérience permettent à Novidy's d'accompagner ses clients sur des projets à la fois dimensionnants et innovants techniquement, et qui requièrent une très grande flexibilité.
Depuis Juin 2018, Novidy’s a choisi de rejoindre le groupe CS Communication et Système",,7d,False,1001 to 5000,Company - Private,Information Technology,1968,Information Technology Support Services,$100 to $500 million,0.71,0.65,3.1,2.6,3.5,3.2,3.9,"['""They pay higher salaries compared with other companies working at Eumetsat"" (in 6 reviews)', '""Friendly atmosphere."" (in 7 reviews)', '""Nice environment friendly co worker"" (in 4 reviews)', '""Des compétences techniques, large choix de progression, ouvertures"" (in 3 reviews)']","['""bad salary and here for five words"" (in 6 reviews)', '""Not much benefits for employees"" (in 3 reviews)']",,
Suntory Beverage & Food France,3.8,Châteauneuf-de-Gadagne,Packaging Implementation Project Leader (H/F),"The Packaging Implementaiton Project Leader will be / will:
Project support for a variety of packaging challenges in sustainability such as; moving to 100% sustainable packaging, achieving recycled content ambitions / legal requirements, support for project Kodak & Project Pacman
Trials on line validation / factory referent on packaging topics
Contribute to the NPD / COVI commitments of the packaging team to drive profitable growth and volume
Ensure high standard of quality for packaging materials and related processes
As part of his/her functions:
1. Pack factory referent:",,14d,True,,Company - Private,Manufacturing,1899,Food & Beverage Manufacturing,,0.75,0.75,3.3,3.5,3.7,3.1,3.3,"['""Culture is good"" (in 10 reviews)', '""Competitive salary"" (in 9 reviews)', '""Great working environment"" (in 13 reviews)', '""Nice benefits and high motivation"" (in 10 reviews)', '""Overall great people, great culture, great industry."" (in 8 reviews)']","['""The company\'s culture is also very traditional despite progressive and modern appearance."" (in 10 reviews)', '""Better salary and commission package"" (in 9 reviews)']",,
