Company_name,Rating,Location,Job_title,Description,Salary,Job_age,Easy_apply,Employees,Type_of_ownership,Sector,Founded,Industry,Revenue_USD,Friend_recommend,CEO_approval,Career_opportunities,Comp_&_benefits,Culture_&_values,Senior_management,Work/Life_balance,Pros,Cons,Benefits_rating,Benefits_reviews
Mnemonic,4.8,Oslo,Data Engineer – Java Developer,"We are looking for a skilled Java Developer
We are looking for a skilled Java Developer for our Argus Distributed Systems team.
We encourage both experienced candidates, and candidates with strong commitment and relevant skills to apply.
About mnemonic
mnemonic responds to the region’s most serious cyberattacks. We work side by side with Europe’s most important organisations and critical infrastructure to protect them from the cyberattacks they see today, and what they can expect to see tomorrow.
At more than 350 employees, we are amongst the largest pure play security companies in Europe, and continue to grow rapidly in Norway and internationally. In addition, we are continually ranked by Great Place to Work as one of Norway’s and Europe’s top workplaces.",,30d+,False,201 to 500,Company - Private,Information Technology,2000,Information Technology Support Services,,1.0,,4.4,4.1,4.7,4.1,5.0,"['""Very competent and friendly colleagues."" (in 5 reviews)', '""Company culture is great."" (in 4 reviews)', '""Full schedule flexibility"" (in 2 reviews)', '""Good benefits."" (in 1 reviews)', '""Excellent training budget"" (in 1 reviews)']",['No Cons have been reported by the Glassdoor community.'],,
Enghouse,3.1,Viken,Customer Support Engineer (All Levels),"Enghouse is looking for Customer Support Engineers to join our Nordic team!

Meet the team!

We deliver a broad range of call center solutions designed to deliver winning customer experiences. Enghouse Interactive helps transform the call center from a cost center to a powerful growth engine. Learn more here: http://www.enghouseinteractive.com/

Enghouse is a Canadian based, publicly traded company (TSX:ENGH) that provides enterprise software solutions focusing on remote work, visual computing and communications for next generation software defined networks. Enghouse shares are traded on the Toronto Stock Exchange (TSX) under the symbol “ENGH”.",,26d,True,1001 to 5000,Company - Public,Information Technology,1984,Computer Hardware Development,$100 to $500 million,0.5,0.4,2.8,2.5,2.7,2.9,3.2,"['""great team"" (in 12 reviews)', '""good career progression"" (in 3 reviews)']","['""No team buildings"" (in 12 reviews)', '""low salary, vacations and low benefits/perks"" (in 7 reviews)', '""Focusing on essential tasks while disregarding minor ones was challenging in a company where management often imposed irrelevant and bothersome tasks."" (in 7 reviews)', '""Internet or home office benefits are not available for employees even in the current remote work environment post Covid."" (in 3 reviews)']",,
TIDAL,4.2,Oslo,Data Engineer,"Company Description

TIDAL is a global music and entertainment streaming platform committed to creating a deeper connection between artists and fans through its library of more than 80 million songs, over 350,000 high quality videos, and available in over 60 countries. In addition, TIDAL offers its subscribers exclusive access to high-profile music and music videos, original content series, podcasts, documentaries, livestream concerts, tickets, merchandise and live experiences. Together, TIDAL and Block will be music-obsessed and artist-focused while we explore new artist tools, listener experiences, and access to financial systems that help artists be more successful.

Job Description",,2d,True,5001 to 10000,Company - Public,Information Technology,2009,Internet & Web Services,$1 to $5 billion,0.84,0.89,3.9,3.9,4.3,3.8,4.1,"['""Great benefits and a lot of trust"" (in 134 reviews)', '""The company has great benefits and culture!"" (in 176 reviews)', '""Great people to work with and enviroment"" (in 137 reviews)', '""Good work/ life balance if your role allows it"" (in 98 reviews)', '""Good pay."" (in 124 reviews)']","['""No higher learning benefits are a downer"" (in 134 reviews)', '""The culture here overall is great."" (in 176 reviews)', '""Work life balance now totally out the window"" (in 98 reviews)', '""Pay is low compared to the rest of the market."" (in 124 reviews)']",4.6,"['Maternity & Paternity Leave (46 comments)\n""4 months of parental leave""', 'Health Insurance (30 comments)\n""Health insurance is a good price for coverage but the choices are limited.""', 'Vacation & Paid Time Off (22 comments)\n""Depending on your job title and role, your PTO / time off is lower, the lower your rank is. They say your PTO is flexible the higher you are, but you\'ll miss out on important updates, meetings, and changes within the company internally, that nobody will help you keep up to date, except for yourself.""']"
,,,,,,8d,True,,,,,,,,,,,,,,,,,
Redpill Linpro,4.5,Oslo,Data Engineer,"Redpill Linpro er ledende spesialister innen open source og brenner for åpne løsninger, åpne forretningsmodeller og et åpent samfunn. Vi jobber sammen for å oppnå maksimal nytte for alle. Vi huser noen av markedets fremste eksperter på sine fagområder. Vi er rundt 300 ansatte og du finner oss i tre land fordelt på seks kontorer: Stockholm, Göteborg, Karlstad, Linköping samt i København og Oslo.

Ønsker du å være med på å bygge opp noe fra starten i et av Nordens råeste tekniske miljø?
Redpill Linpro er et selskap med rot i Open Source og jobber med de siste teknologiske løsningene innen våre kjerneområder AWS, DevOps, integrasjon, utvikling og analytics. Hos oss finnes noen av Nordens tyngste eksperter innen områder som Linux, Kubernetes/Open Shift, API management og databaser.",,30d+,False,51 to 200,Company - Private,Information Technology,1995,Enterprise Software & Network Solutions,,1.0,1.0,3.4,4.3,4.5,4.3,4.6,"['""Work with competent colleagues and open source technology."" (in 2 reviews)']",['No Cons have been reported by the Glassdoor community.'],,
Altera Infrastructure,3.9,Trondheim,Mechanical Package Engineer,"Application deadline:
2023-04-10
Location:
Trondheim
Employment type:
Permanent
Are you our new Mechanical Package Engineer?
Do you want to be part of a dynamic international business? We are looking for a teamplayer who is curious and enjoys to take the lead.

With us you will get to work with exciting projects and follow the whole process from study, to execution and operation. The whole circle!
You will be a part of a company that is market leader in FPSO solutions, specializing in designing, providing and operating ship-shaped and cylindrical FPSOs to extract challenging hydrocarbons in deep waters and harsh weather conditions.
With our fleet of FPSOs, our highly skilled employees and our 45-year experience in the floating sector, you will be part of the largest and most experienced independent FPSO operator in the North Sea.",,9d,False,1001 to 5000,Company - Private,,,,,0.78,,2.9,3.9,3.5,3.3,3.7,"['""Competitive salary"" (in 4 reviews)', '""The management is approachable and listen to its people."" (in 4 reviews)', '""Lots of good benefits compared to other company."" (in 1 reviews)', '""Good work life balance"" (in 1 reviews)', '""Good working environment and open to hearing your views and opinions."" (in 1 reviews)']","['""Clueless management."" (in 4 reviews)']",,
AvantGarde Search AS,,Oslo,"Data Engineer | NorgesGruppen | Skøyen, Oslo","Er du en nytenkende og forretningsorientert Data Engineer som ønsker å være en sentral bidragsyter i reise mot å bli en datadrevet organisasjon? Ønsker du å utforske og finne gode løsninger for å skape innsikt som påvirker viktige beslutninger knyttet til utvikling av varesortiment i flere av Norges dagligvarekjeder?
Kategori / Innkjøp (KI) i NorgesGruppen består av en tverrfaglig gjeng som brenner for å realisere forbedringer og ny funksjonalitet med fokus på verdi for våre kunder. Vi har mange planer og ønsker, og er midt oppi et teknologisk løft som gjør at vi trenger flere dyktige data engineers med på laget.
Om NorgesGruppen
NorgesGruppen er landets største handelshus. V åre rundt 40.000 medarbeidere står på hver dag for å gjøre hverdagen enklere for folk flest. Vi brenner for å gjøre dagligvarene billigere og bedre, inspirerer til gode matopplevelser, og bidrar til grønne og sunne valgmuligheter.",,30d+,False,,Company - Private,,,,,,,,,,,,,,,
INSCALE,4.4,Oslo,DATA ENGINEER,"Responsibilities
You will be joining the Data & Analytics team, which is a part of the global Product & Tech located in Oslo and Copenhagen. The team is responsible for all data engineering, BI reporting, and machine learning projects to enable data-driven decision making for internal business leads as well as for external partners such as banks, insurance companies and affiliates. Data is a key priority for our business and we're moving fast to unlock its full potential.
At the moment, we are several dedicated data professionals. Our responsibilities cover the full scope of project delivery; with a starting point in stakeholder needs and desires, we set up and maintain the data lake, build ETL/ELT pipelines and design final solutions. We are operating on a modern cloud-based data architecture powered by AWS Redshift and Microsoft Power BI. The complete system landscape includes a new event-based platform architecture, legacy MySQL databases, marketing and advertising platforms and CRM and CMS solutions.
In your new role as a Data Engineer with Axo Group, you will take ownership and governance of all data flows between various systems to ensure quality, reliability and performance. An important part of the job is the management of the master data model in Power BI that enables all our standard business reporting. This work includes data transformations in the data lake (SQL) and data modelling in Power BI (DAX).",,30d+,False,201 to 500,Company - Private,Information Technology,2006,Information Technology Support Services,,0.9,0.93,3.9,3.8,4.1,3.9,4.4,"['""Good benefits."" (in 17 reviews)', '""5. Great Work/Life balance."" (in 17 reviews)', '""Amazing People, Culture"" (in 20 reviews)', '""Awesome management, nice healthcare, nice English lessons"" (in 13 reviews)', '""The salary is 100% full in contract, with no ""stuff"" to avoid taxes, so, they\'re doing great work with that."" (in 28 reviews)']","['""Additional employment benefits could be better"" (in 17 reviews)', '""Management is absent, erratic and it shows."" (in 13 reviews)', '""Hard to get salary review because of outstuffed company"" (in 28 reviews)']",,
SurplusMap,,Norway,Senior Full Stack Engineer GIS (remote),"Surplusmap is a VC-funded startup building the tools for the green transition. We're backed by Simula innovation - one of the top R&D companies in Norway, have gone through Google Sustainability incubator and have been invited to be part of European Space Agency Business Incubator (ESA-BIC).
We're on a mission to help companies in a green transition by making data-driven decisions on building new green industrial projects.
We're a fully remote team working across three countries for now. You'll be joining a senior team with scale-up experience and backgrounds in climate change & mapping science, Earth Observation Technologies, green finance, and tech expertise.",,30d+,False,,,,,,,,,,,,,,,,,
BP,4.0,Trondheim,Drilling Engineer,"Aker BP’s vision is to become the leading exploration and production company within oil and gas. We plan to achieve that by producing natural resources with low emissions and costs, while at the same time creating jobs, along with values for our owners and the broader society. Measured in production, we are one of the largest independent publicly listed oil companies in Europe. We have big plans for the future, which include further growth and a desire to improve the industry.


Drilling & Wells is responsible for delivery of large project portfolio with total net resources of more than 700 million barrels of oil equivalents, and a comprehensive exploration campaign to support future organic growth.",,1 day ago,False,10000+,Company - Public,"Energy, Mining & Utilities",1908,Energy & Utilities,$10+ billion,0.76,0.79,3.7,4.2,3.9,3.5,3.8,"['""They are a company that really look after their employees.. Benefits are good.. chasing net zero"" (in 354 reviews)', '""Great people and alot of responsibility considering grade."" (in 369 reviews)', '""Pay and conditions are good"" (in 443 reviews)', '""fast moving company and good work life balance"" (in 368 reviews)', '""Great culture and is action oriented regarding company\'s values and behaviors."" (in 333 reviews)']","['""No benefits for students besides the salary"" (in 354 reviews)', '""Vary rarely you can come across \'difficult\' people, who are not enjoyable to work with, but mostly the people here are great!"" (in 369 reviews)', '""Low pay coupled with lots of politics"" (in 443 reviews)', '""No work/life balance"" (in 368 reviews)', '""Everything bad about woke culture"" (in 333 reviews)']",4.4,"['401K Plan (118 comments)\n""Good matching and overall good.""', 'Health Insurance (64 comments)\n""Standard offering similar to other MNCs""', 'Vacation & Paid Time Off (46 comments)\n""Standard offering similar to other MNCs""']"
Experian,4.4,Oslo,Software Engineer (Oslo) - Experian Marketing Services,"Company Description

Office Update: The Oslo office is open, but it is currently optional to go into the office. Interviews will remain remote. Please note, this is not a remote opportunity. You will be required to live in Norway. Your recruiter can share more details with you.
Experian is the world’s leading global information services company, unlocking the power of data to create more opportunities for consumers, businesses, and society. We are thrilled to share that FORTUNE has named Experian one of the 100 Best Companies to work for. In addition, for the last five years we’ve been name in the 100 “World’s Most Innovative Companies” by Forbes Magazine.
Experian Marketing Service’s mission is to accelerate client success through enabling ecosystems, partnerships, and technology solutions. We help brands put people at the heart of their business and have meaningful interactions with their customers",,1 day ago,True,10000+,Company - Public,Management & Consulting,1980,Business Consulting,$5 to $10 billion,0.93,0.97,4.2,4.1,4.5,4.2,4.4,"['""Benefits are good and very supportive of family life events."" (in 319 reviews)', '""The people at Experian are great"" (in 501 reviews)', '""Vibe and Culture is great and happening"" (in 442 reviews)', '""Very flexible and good work/life balance"" (in 348 reviews)', '""Good salaries for new employees."" (in 358 reviews)']","['""Benefits are good."" (in 319 reviews)', '""some not so good people"" (in 501 reviews)', '""But this market is consolidating as we need overall culture change here !!!"" (in 442 reviews)', '""No work life balance"" (in 348 reviews)', '""It represents many extra hours that based con labor chilean regulations were never paid and salaries are very low for SSC teams."" (in 358 reviews)']",4.2,"['Health Insurance (91 comments)\n""They have a concierge service for employees that will find providers for you, sort of like a white glove service. PPO premiums a bit high.""', '401K Plan (61 comments)\n""This plan is well covered""', 'Vacation & Paid Time Off (51 comments)\n""Works out to being at least 25 days per year between holidays and PTO. Accrues quickly.""']"
Head Energy IT Consulting,2.0,Sandnes,We are looking for a Data Engineer,"We are looking for a Data Engineer
Pnr 15402

Job Description:
Your work mainly consists of transforming raw data into meaningful insights for the operations.
Transformations are mainly done with SQL, modelling the data in an appropriate way ready for analytics. The data is then put in Power BI data models ready for self-service and visualization in Power BI.
You will work closely with the stakeholders both in Operations department and our DataOps department. A big part of the job is to efficiently translate business requirements into robust deliverables.




Video: Our story",,7d,False,201 to 500,Company - Public,,,,,,,1.0,2.0,2.0,1.0,1.0,['No Pros have been reported by the Glassdoor community.'],"['""You had to clock out after 8 hr shift, but not get overtime hours."" (in 1 reviews)']",,
Bruker,3.8,Norway,Field Service Engineer (m/f/d),"Overview:
Bruker is enabling scientists to make breakthrough discoveries and develop new applications that improve the quality of human life. As one of the world’s leading analytical instrumentation companies, Bruker develops high-performance scientific instruments and high-value analytical and diagnostic solutions that enable scientists to explore life and materials at molecular, cellular, and microscopic levels. We have been driving innovation in analytical instrumentation for 60 years and today, Bruker continues to build upon its extensive range of products and solutions, its broad base of installed systems, and a strong reputation among its customers. Worldwide, more than 7,500 employees are working on this permanent challenge at over 90 locations on all continents.

New opportunity for a Field Service Engineer to install and support high technology equipment in research, pharmaceutical, university and government labs for Bruker BioSpin, a leading manufacturer of nuclear magnetic resonance (NMR), magnetic resonance imaging (MRI) and compact magnetic resonance (CMR) spectroscopy instruments and accessories. The Field Service Engineer works with highly complex equipment that requires advanced understanding of these instruments to perform installation, maintenance, troubleshooting, and repair service activities.
Responsibilities:
Qualifications:",,8d,False,5001 to 10000,Company - Public,Pharmaceutical & Biotechnology,1960,Biotech & Pharmaceuticals,$1 to $5 billion,0.73,0.8,3.7,3.7,3.6,3.3,3.8,"['""life balance, established and effective management systems and procedures."" (in 43 reviews)', '""Pay is good"" (in 33 reviews)', '""Good fringe and benefit"" (in 20 reviews)', '""Great workplace and people."" (in 40 reviews)', '""+ atmosphere, diverse culture,"" (in 34 reviews)']","['""Poor management and employee growth"" (in 43 reviews)', '""Low pay compared to competitors"" (in 33 reviews)', '""Benefits could be better."" (in 20 reviews)', '""Authoritative culture that tolerates bad behavior at the senior levels and it moves down in some cases."" (in 34 reviews)']",3.6,"['Health Insurance (17 comments)\n""Their travel insurance plan doesn\'t work as intended, not sure about now""', '401K Plan (9 comments)\n""up to 4% match on 401k""', 'Vacation & Paid Time Off (7 comments)\n""Only 14 days annual leave""']"
Capgemini,4.0,Stavanger,Data Engineer med erfaring fra Azure?,"Vil du jobbe i et spennende team med startup-kultur som har støtte fra et av de største konsulentselskapene i verden?
Søkere fra Haugalandet og Kristiansand er også velkommen til å søke.
I Capgemini Insights & Data i Stavanger bygger vi et startup-team som skal være en vekstmaskin og et center of excellence for dataplattform, dataanalyse, data science, data governance, knowledge graphs og IoT for energi og industri-sektoren. Vi tenker og jobber som en startup, og har i 2022 bevist at det fungerer. Vi er et multikulturelt, tverrfaglig og høykompetent team. Vi har både spesialister på dataplattform fra IT-siden og fra energi og industri. Det betyr at vi har spesialister på for eksempel operasjon og velikehold, subsurface, drilling, nye energiformer, bærekraft og finans, som nå arbeider med dataanalyse, data science og rådgivning rundt dataplattformer hos våre kunder.",,9d,False,10000+,Company - Public,Information Technology,1967,Enterprise Software & Network Solutions,$10+ billion,0.72,0.84,3.7,3.4,3.8,3.4,3.7,"['""3. There is good work life balance(but this again varies from project to project)."" (in 7715 reviews)', '""MNC and good salary and i like to work in MNC"" (in 8397 reviews)', '""work culture is good and diverse"" (in 5811 reviews)', '""Management is good and excellent"" (in 4512 reviews)', '""Capgemini is one of the well known Multinational companies and here you can experience unity in diversity as well as good work environment."" (in 7287 reviews)']","['""NO work life balance with weekend work and many a times 24/7 work as most projects are exceptionally estimated to win projects"" (in 7715 reviews)', '""for existing employees salary is less when compared to lateral hires and difference is too high."" (in 8397 reviews)', '""Work culture is good but due to location contraints not tagging to projects easily"" (in 5811 reviews)', '""Poor Management as in you do not get to choose what you will work on as a fresher."" (in 4512 reviews)', '""No such things nice work environment"" (in 7287 reviews)']",3.8,"['Health Insurance (207 comments)\n""good health insurance, mostly covered by employer""', '401K Plan (122 comments)\n""They match a certain percentage""', 'Vacation & Paid Time Off (103 comments)\n""You can ask manager for 3 week holidays.""']"
"Hottinger, Bruel & Kjaer",3.6,Norway,Project Engineer,"This job will provide you with an opportunity to further your career alongside some of the best and most passionate technology experts from around the world in a leading company within the test, measurement and data analytics industry. You will be a strong contributor collaborating closely with colleagues from various business functions.
At HBK, we live up to our three values: Be True, Own It and Aim High. We believe in absolute integrity – it’s how we win for stakeholders, the environment and each other. We believe in teamwork and keeping our promises – to ourselves and others. Finally, we believe in being bold and positive. This is how we perform at our best and achieve greater success.
The position
We are currently looking for a Project Engineer for our team in Engineering Services at our HBK site based in Kolbotn, Norway, supporting on projects big and small.
Our new Project Engineer will be responsible for supporting our customers and colleagues with measurement projects in the field of mechanical quantities such as strain, torque, force, displacement, acceleration and vibration. This is the perfect role for someone who wants a 50/50 theoretical and practical job.",,7d,False,501 to 1000,Company - Private,Information Technology,,Computer Hardware Development,,0.67,,3.0,3.3,3.6,3.3,4.4,"['""Great management and really look after you Give you the proper tools for the job Good work/life balance Amazing opportunities to enhance your skills"" (in 6 reviews)', '""Good coworkers"" (in 9 reviews)', '""Flexible work, able to choose your own hours and days at the office"" (in 5 reviews)', '""Work life balance Exciting domain Good benefits Good culture"" (in 5 reviews)']","['""Average pay Relatively slow pace"" (in 9 reviews)', '""Management is changing too often and people are pulled in different directions without any vision and strategy for future."" (in 6 reviews)', '""salary benefits no room for advancement work environment culture"" (in 5 reviews)']",4.8,
