Company_name,Rating,Location,Job_title,Description,Salary,Job_age,Easy_apply,Employees,Type_of_ownership,Sector,Founded,Industry,Revenue_USD,Friend_recommend,CEO_approval,Career_opportunities,Comp_&_benefits,Culture_&_values,Senior_management,Work/Life_balance,Pros,Cons,Benefits_rating,Benefits_reviews
Raiffeisen Bank International,4.0,Vienna,Data Warehouse DevOps Engineer (f/m/x),"Data Warehouse DevOps Engineer (f/m/x)

We are looking for a service-oriented person to help us present the highest value of the big amount of
data in our Enterprise Data Warehouse (EDWH). The right candidate is comfortable with
technical and organisational challenges, can speak and act in the interests of our service and
really wants to experience an Adaptive Data Driven Organization.



#full-time
(38.5h / week)",,15d,False,10000+,Company - Public,Financial Services,1991,Investment & Asset Management,$5 to $25 million,0.82,0.82,3.6,3.7,3.8,3.6,4.1,"['""13th salary"" (in 13 reviews)', '""Good people :)"" (in 9 reviews)', '""Love to work here, friendly atmosphere"" (in 12 reviews)', '""Corporate culture, salary, modern technologies"" (in 8 reviews)', '""Really cool work/life balance, agile teams, easy and comfortable to work"" (in 8 reviews)']","['""Salary is a bit low relative to other banks"" (in 13 reviews)', '""too many incompetent people in the office"" (in 9 reviews)']",2.5,
Orange Business,4.0,Gerasdorf bei Wien,(Senior) Data Engineer (m/w/d) (Remote innerhalb von...,"Wähle Berlin oder Frankfurt als Deinen Standort und arbeite von überall in Deutschland oder wähle Deinen Standort in Wien und arbeite von überall in Österreich remote

Werde '(Senior) Data Engineer (m/w/d)' bei Orange Business
Bei Orange Business, Teil der Orange Gruppe, suchen wir Verstärkung für unser Team in Berlin, Frankfurt oder Wien. Wir sind davon überzeugt, dass Daten eine außergewöhnliche, aber immer noch viel zu wenig genutzte Ressource sind. Wir arbeiten täglich daran, das volle Potenzial von Daten zu erschließen und positive Veränderungen zu erreichen.
Wer sind wir?
Wir sind ein Full-Service-Anbieter von Big Data- und Cloud-Lösungen. Wir sind Pioniere in der ganzheitlichen Beratung, Planung und Umsetzung von Digitalisierungsprojekten und decken das gesamte Spektrum an Dienstleistungen ab. Wir sind anders, kreativ und mutig - professionell und offen für Neues. Bei dem, was wir tun, sind wir authentisch und mit Leidenschaft dabei.",,30d+,False,10000+,Company - Private,Information Technology,2006,Enterprise Software & Network Solutions,$5 to $10 billion,0.85,0.88,3.7,3.3,4.0,3.6,4.1,"['""Good workload and work/life balance"" (in 319 reviews)', '""good salary for professional employees who are external"" (in 430 reviews)', '""Good management and good medical"" (in 208 reviews)', '""Benefits are good with one of the best health insurances available, rest is pretty much average."" (in 102 reviews)', '""Good career path"" (in 278 reviews)']","['""no work life balance"" (in 319 reviews)', '""low salaries but good to start"" (in 430 reviews)', '""1. Bad management"" (in 208 reviews)', '""Less benefits"" (in 102 reviews)', '""no promotions or clear career path"" (in 278 reviews)']",4.1,"['Health Insurance (3 comments)\n""Really good service with the possibility of GP virtual consultations within 30m.""', 'Work From Home (3 comments)\n""Laptop and phone as a basic. No other allowance for equipment""']"
Castolin Eutectic,3.6,Gerasdorf bei Wien,Project Engineer,"CASTOLIN EUTECTIC has been a leading supplier of services, filler materials and equipment in
the fields of repair, wear protection and maintenance by welding, brazing and thermal spraying
for many decades.
Therefore, for the project management we are looking for a:
Project Engineer (m/f/d)

Your responsibilities:",,2d,True,1001 to 5000,Company - Private,Manufacturing,1906,Consumer Product Manufacturing,,0.49,0.43,2.8,3.5,3.4,3.1,3.4,"['""Many opportunities to go abroad, and every day is a new challenge with different tasks, so not a boring place to work."" (in 1 reviews)', '""Great atmosphere, kind company leading"" (in 1 reviews)']","['""Management is not good and supportive."" (in 1 reviews)']",3.0,
Finmatics GmbH,5.0,Heimarbeit,(Senior) Full-Stack Software Engineer (m/f/d),"The Future of Finance – today.

Finmatics is a fast-growing software as a service (SaaS) company that provides artificial intelligence (AI) solutions to thousands of businesses of all sizes. Our mission is to automate financial & accounting processes in order to eliminate unnecessary manual tasks.

As Senior Full-Stack Software Engineer, your work will be a critical part of accomplishing this mission.

Tasks

Design and implement applications with state-of-the-art frameworks for business users
Requirements

Our Tech Stack (App Team)

Benefits

Be part of shaping the future of financial workflows using the latest technical possibilities.",,24d,True,,Company - Private,,,,,1.0,,2.0,5.0,5.0,4.0,5.0,"['""life balance, a great salary, the ability to influence the actual software you\'re working on and an amazing team atmosphere."" (in 1 reviews)']","['""Also, I don\'t see many career opportunities here."" (in 1 reviews)']",,
Raiffeisen Bank International,4.0,Vienna,Data Virtualization (Denodo) Engineer (f/m/x),"Data Virtualization (Denodo) Engineer (f/m/x)

Within RBI, data virtualization is becoming more and more popular. Using Denodo as a governed platform, we aim to explore data virtualization possibilities for RBI users across the group. Data virtualization is an enabler for our future data mesh, it’s used for data quality checks (DQI and AI based), as integration layer and for connecting multiple sources in a single place to consume, with the tool of your choice, at once to generate actionable insights.
You will become a member of our team, managing all BI and data virtualization platforms within RBI. We consult and coach others on how to use our platform in the best way and share our knowhow within a group-wide community. In our team we live an open, authentic, supportive, honest and innovative team culture, which is based on solid feedback culture and trust.",,30d+,False,10000+,Company - Public,Financial Services,1991,Investment & Asset Management,$5 to $25 million,0.82,0.82,3.6,3.7,3.8,3.6,4.1,"['""13th salary"" (in 13 reviews)', '""Good people :)"" (in 9 reviews)', '""Love to work here, friendly atmosphere"" (in 12 reviews)', '""Corporate culture, salary, modern technologies"" (in 8 reviews)', '""Really cool work/life balance, agile teams, easy and comfortable to work"" (in 8 reviews)']","['""Salary is a bit low relative to other banks"" (in 13 reviews)', '""too many incompetent people in the office"" (in 9 reviews)']",2.5,
ReQuest GmbH,5.0,Vienna,Senior Data Engineer (m/f/x),"An established, but niche software development company that produces 10 to 40 GB of data per day for their clients, is looking to scale their business and hence their team. Our client is looking to implement new technology, administration and maintenance solutions and therefore needs an experienced data engineer with a focus on identification, deployment, administration and maintenance of the technology best suited towards typical use cases.

Do you have the relevant experience and the curiosity to drive the research of a range of technologies and potentially build small-scale prototypes? Are you an analytical thinker who would appreciate working within a small but growing team? Then apply now!

Deine Aufgaben im Team

Unsere Erwartungen an Dich

Deine Benefits",,23d,True,1 to 50,Company - Private,,,,,1.0,,5.0,5.0,5.0,4.0,5.0,"['""colleagues are super friendly and helpful."" (in 1 reviews)', '""unlimited PTO to ensure that you wouldn\'t burn out in the next years."" (in 1 reviews)']",['No Cons have been reported by the Glassdoor community.'],,
Boehringer Ingelheim,4.1,Vienna,Computational Biology Data Analyst (f/m/d) part or full time,"Computational Biology Data Analyst (f/m/d) part or full time -233660

THE POSITION
Global Computational Biology and Digital Sciences (gCBDS) is a global organization across multiple sites at Boehringer Ingelheim including Vienna (Austria), Biberach (Germany), and Ridgefield (USA). We are currently hiring a Computational Biology Data Analyst in Vienna for our analysis teams working in Oncology.
The Computational Biology Data Analyst contributes to projects through multi-omics data scouting, data processing, quality control, and integration of both internal as well as external data. The analyst is a key contributor to ongoing internal meta data curation efforts to ensure maximal quality of the curated data sets. Building upon the data, the analyst drives the value generation of data-driven drug discovery, by delivering defined analysis and visualisations to the respective teams.
The position is open to applicants wishing to work part-time (50%) as well as full time.",,7d,False,1001 to 5000,Company - Private,Pharmaceutical & Biotechnology,1885,Biotech & Pharmaceuticals,$10+ billion,0.84,0.91,3.6,4.0,4.0,3.5,4.0,"['""Great benefits and hours."" (in 42 reviews)', '""People are great, culture is evolving/changing."" (in 34 reviews)', '""Good time off, management is decent about development, daycare on site"" (in 31 reviews)', '""Competitive salary, bonus at the end of the year depending on company success, good work"" (in 33 reviews)', '""good culture and good benifit"" (in 29 reviews)']","['""Contract position low income and no benefits"" (in 42 reviews)', '""Bad management, team leaders, and any superiors."" (in 31 reviews)', '""Salary is low"" (in 33 reviews)', '""Contract Culture"" (in 29 reviews)']",4.2,"['Vacation & Paid Time Off (74 comments)\n""They offer many PTO days""', '401K Plan (42 comments)\n""company matches your percentage at 5%""', 'Health Insurance (30 comments)\n""Normal health insurance provided to salary employees""']"
TSET,4.6,Vienna,IT Support Engineer,"TSET is an innovative company on the intersection of the highly-competitive manufacturing industry and modern software development. Our applications focus on improving cost efficiency for the manufacturing and automotive industry. Through the use of data science, mathematics and computational geometry we are reshaping product costing, purchasing and engineering.
As a growing company with strong industry partnerships, we combine a modern tech stack with youthful drive and drawing from long-standing experience create a mature platform fitting the market demands.
To achieve our goals, we need smart, self-driven people who are looking for ways to challenge themselves and create brand new solutions.",,30d+,True,1 to 50,Private Practice / Firm,,,,,1.0,,3.0,3.6,4.6,4.6,5.0,"['""Benefits are typical government benefits for the entire state of Oklahoma."" (in 1 reviews)', '""life balance, extreme flexibility, everyone is hardworking and also kind."" (in 1 reviews)']",['No Cons have been reported by the Glassdoor community.'],,
Doka,3.9,Amstetten,Data Scientist / Machine Learning Engineer (m/w/d),"Unternehmensbeschreibung
Mit der Schalungskompetenz von Doka entstehen rund um den Globus beeindruckende Bauwerke. Das ist die gemeinsame Leistung unserer mehr als 6.800 Mitarbeiter*innen in über 60 Ländern dieser Erde – und darauf sind wir stolz.
Stellenbeschreibung
Die Schaffung von Transparenz über interne und externe Daten, sowie die Gewinnung neuer Erkenntnisse aus den vorhandenen Daten stellt die Hauptaufgabe des Machine Learning Teams bei Doka dar. Dafür suchen wir eine analytisch denkende Persönlichkeit, die ebenso für dieses Thema brennt, wie wir!",,13d,False,5001 to 10000,Company - Private,"Construction, Repair & Maintenance Services",1958,Architectural & Engineering Services,$1 to $5 billion,0.72,0.71,3.4,3.1,3.7,3.4,3.7,"['""Good Management"" (in 14 reviews)', '""Management, Corporate culture, Kantine, Mitarbeiter"" (in 14 reviews)', '""People are nice"" (in 14 reviews)', '""Listened too, paid well, good atmosphere"" (in 15 reviews)']","['""Their management always changing and their strategy always changing."" (in 14 reviews)', '""Different culture,you need to adjust your self,know their traits and laws"" (in 14 reviews)', '""Not many opportunities for growth outside getting a PE"" (in 15 reviews)']",4.0,
data square GmbH,,Vienna,Data Engineer,"Wir unterstützen Firmen und Organisationen beim erforderlichen Wandel durch innovative datengetriebene Lösungen.
Bei data square arbeiten Menschen, die beruflichen Erfolg und persönliche Weiterentwicklung mit Spaß an der Arbeit verbinden möchten. Ein gutes Gehalt soll auch mit dem guten Gefühl einhergehen, etwas zu bewegen und unsere Kunden ein Stück besser zu machen.
Wir suchen zur Verstärkung unseres Teams eine:n
Data Engineer (all genders)
zur Entwicklung von IT- und Datenlösungen auf der Basis von Daten und Analytics.",,16d,False,,Company - Public,,,,,,,,,,,,,,,
REWE International IT,3.6,Vienna,"Data Engineer, CRM (m/f/x)","Company Description

As the IT of the REWE Group Austria, we work together with our more than 500 employees to develop innovative IT products and services for all our corporate divisions in Austria and abroad, setting the tone for modern trade.
In our CRM team, you will work on the one-stop-shop for providing, searching, and consuming business for CRM relevant data. Your focus as an IT expert is on providing a simple-to-use environment to enable our Business units to provide, search & consume data in a standardized and efficient way. Within our team, you work on solutions for our new and existing data infrastructure and are responsible for the technical feasibility of projects in the context of ELT/ETL.",,2d,True,10000+,Company - Private,Retail & Wholesale,1927,Grocery Stores,$10+ billion,0.69,0.77,3.4,3.3,3.4,3.2,3.3,['No Pros have been reported by the Glassdoor community.'],"['""Outsourcing / Consultants are preferred instead of hiring and fairly compensating employees long term"" (in 1 reviews)', '""Low salary expectations, limited space in growth regarding compensation"" (in 1 reviews)']",2.5,
solvistas GmbH,,Vienna,Junior Data Engineer (m/w/d),"Bewerben
Big Data, Data Science und AI hört sich ""nice"" an? Finden wir auch.
Du bist gerne Teil eines Teams, das Kundenträume wahr werden lässt? Dann suchen wir genau dich! Nutze deine Stärken und entdecke neue, die bisher noch in dir schlummerten! Zusammen mit unseren Data Analysts und Data Scientists wirst du unsere Projekte rocken!
Deine Aufgaben bei uns
Du verwendest Methoden zur Überprüfung und Verbesserung der Datenqualität
Du unterstützt bei der Datenaufbereitung auf dem Weg zu Harmonisierung und Weiterverarbeitung (Cleansing, Ingestion, …)",,30d+,False,,,,,,,,,,,,,,,,,
Unite,4.7,Austria,Senior Data Engineer | Europe | Remote,"We can offer you a permanent employment contract in the following countries: Austria, Estonia, France, Germany, Hungary, Italy, Netherlands, Poland, Slovakia, Spain, Switzerland and UK.

Hi, my name is Jeremias and as an IT Chapter Lead at Unite I support our IT Teams in self- organisation and efficiency, We’re looking for a Senior Data Engineer to strengthen our international Analytics team.

Your role
You’ll develop data stack on cloud technologies and modernize the data tooling landscape.",,30d+,False,501 to 1000,Company - Public,Information Technology,2000,Enterprise Software & Network Solutions,$100 to $500 million,0.99,1.0,4.0,4.1,4.8,4.3,4.8,"['""Clear communication"" (in 3 reviews)', '""Health benefits are commendable."" (in 1 reviews)', '""Diversity is improving at a fast pace."" (in 1 reviews)', '""The schedule is quite flexible and if you need to work from home for a reason, its fine, although usually we go to the office when the whole team goes, at a reasonable time."" (in 1 reviews)']","['""Chaotic communication If you want to know something you have to be very proactive in asking."" (in 3 reviews)', '""We lack people with knowledge and thats s big challenge, but IS changing and management is aware if that."" (in 2 reviews)']",,
Mentor Talent,4.5,Heimarbeit,Senior Software Engineer (PHP) – Remote or Vienna,"Full time, Remote
Austria

Mentor Talent have partnered with a Tech Company who are scaling their team and here is what we’re looking for. See if you got what it takes.
We are currently looking for a Senior Software Engineer (PHP) to join our team in Vienna or remote.
The role:
You will be working in a team that is responsible for the pre- and post-booking product of the TourRadar website and works closely with Customer Service, Marketing and Business Development teams to improve the booking funnel.",,30d+,False,1 to 50,Company - Private,,,,,0.84,,4.1,3.7,4.4,4.4,4.2,"['""minded, friendly colleagues, very mentoring and supportive"" (in 3 reviews)', '""They also have a very energizing culture."" (in 2 reviews)']",['No Cons have been reported by the Glassdoor community.'],,
FH Oberösterreich,4.1,Steyr,Junior - Data Engineer (m/f/x),"International logistics | School of Business & Management | Steyr
We are looking for a Data Engineer to join our team. Within our fully funded research project, we are building a new and innovative solution in the logistics sector to help companies visualize and monitor real-time information about their supply chains.

YOUR TASKS
Supporting to develop scripts for the extraction of structured and non-structured information (e.g. SQL databases, csv, xlsx, xml, txt, web pages and others).
Design in the approach data models considering best practices regarding efficiency and information security.",,30d+,False,,,,,,,0.77,,3.9,4.1,3.8,3.3,4.7,"['""Flexible time, great food court"" (in 2 reviews)']","['""Very poor salary"" (in 1 reviews)']",,
KAPSCH,3.9,Klagenfurt am Wörthersee,Geoinformation System Engineer (f/m/d),"Kapsch TrafficCom develops smart solutions to make mobility safer, more sustainable and efficient for everybody. We design, build and operate traffic management systems including connected vehicles technology and mobility demand management as well as tolling services for cities, roads, tunnels and bridges around the world. We develop data and video analytics platforms, building on state-of-the-art technologies including AI, machine learning, big data and cloud services to enable the digitalization of mobility.
Your responsibilities
You contribute towards our Map & GIS services throughout the full software development lifecycle
You continuously improve software & GIS data quality
You are automating what is not",,1 day ago,False,501 to 1000,Company - Public,Transportation & Logistics,1892,Taxi & Car Services,$5 to $25 million,0.78,,3.6,3.7,3.7,3.3,3.7,"['""Everyone is supportive and hellful"" (in 3 reviews)', '""Good benefits and great work environment"" (in 3 reviews)', '""great people and good benefits"" (in 2 reviews)']","['""Everyone is supportive"" (in 3 reviews)', '""In this case there\'s no job security."" (in 2 reviews)', '""Long hours, and so times no guidance"" (in 2 reviews)']",3.7,"['Health Insurance (11 comments)\n""standart package, however sufficient/ decent""', 'Vacation & Paid Time Off (8 comments)\n""average level, however sufficient / decent""', '401K Plan (6 comments)\n""Decent match of 3% which pretty good.""']"
eww ag,3.8,Wels,Data Engineer / Data Analyst (m/w) (m/w/d),"Ihre Tätigkeiten
Verantwortung für Betreuung und Weiterentwicklung des Data Warehouse
Monitoring von Datenbanken und Schnittstellen
Sicherstellung von Datenqualität und Datenkonsistenz
Innovative Unterstützung durch Datenanalysen
Analyse und Reporting
Ihre Qualifikationen
Abgeschlossene IT-Ausbildung oder mehrjährige Erfahrung im IT-Bereich
Fundierte MS SQL- sowie SSIS-Kenntnisse",,30d+,False,501 to 1000,,,1899,,$100 to $500 million,1.0,1.0,5.0,5.0,5.0,5.0,5.0,['No Pros have been reported by the Glassdoor community.'],"['""Viel Routinearbeit, kaum Innovation; sehr bürokratisch"" (in 1 reviews)']",,
Toughbyte,4.7,Vienna,Performance Test Engineer,"Description
Our client is an innovative company on the intersection of the highly-competitive automotive industry and modern software development. Their applications focus on improving cost efficiency for the manufacturing and automotive industry. Through the use of data science, mathematics and computational geometry they are reshaping product costing, purchasing and engineering.
As a growing company with strong industry partnerships, tset combine a modern tech stack with youthful drive and drawing from long-standing experience create a mature product fitting the market demands.
To achieve its goals, tset needs mart, self-driven people who are looking for ways to challenge themselves and create brand-new solutions.",,29d,True,1 to 50,,Information Technology,2015,Internet & Web Services,,0.96,,4.6,3.7,4.8,4.6,4.4,"['""Modern techs and friendly team"" (in 8 reviews)', '""established processes, strong and positive management and great career opportunities.&nbsp;"" (in 6 reviews)', '""great corporate culture"" (in 2 reviews)', '""good benefits"" (in 1 reviews)']","['""the salaries are quite low"" (in 7 reviews)']",,
