Company_name,Rating,Location,Job_title,Description,Job_age,Easy_apply,Salary,Employees,Type_of_ownership,Sector,Founded,Industry,Revenue_USD,Friend_recommend,CEO_approval,Career_opportunities,Comp_&_benefits,Culture_&_values,Senior_management,Work/Life_balance,Pros,Cons,Benefits_rating,Benefits_reviews
Ratbacher GmbH,4.4,Vienna,Oracle APEX Entwickler (m/w/d) - PL/SQL Data Base Engineer,"Firmenprofil
Ihr zukünftiger Arbeitgeber konnte sich seit seiner Gründung vor knapp 30 Jahren als Software-Lösungsanbieter auf dem internationalen Parkett etablieren. Mit Niederlassungen in ganz Europa und den USA bedient das Unternehmen Kunden aus den verschiedensten Branchen wie z.B. Versicherungen, öffentlicher Sektor und Cross-Industry. Rund 5.000 Mitarbeitende weltweit erwirtschafteten im vergangenen Jahr einen Umsatz in Höhe von 180 Millionen Euro. Zum weiteren Ausbau der Entwicklungsabteilung am modernen Standort in Wien, suchen wir schnellstmöglich einen Oracle APEX Entwickler (m/w/d) in Festanstellung.

Ratbacher GmbH - Wir sind eine der führenden IT Personalberatungen der DACH-Region. Unsere Vision? Wir bringen IT Spezialisten mit den attraktivsten Arbeitgebern zusammen. Seit über 15 Jahren motiviert uns diese verantwortungsvolle Aufgabe täglich zu Bestleistungen. Mit einem Netzwerk von über 4.000 Top-Unternehmen und bereits über 10.000 erfolgreichen Vermittlungen besitzen wir die nötige Expertise, Ihnen den Weg zum neuen Traumjob zu ebnen!",30d+,True,,51 to 200,Company - Private,Human Resources & Staffing,2006,HR Consulting,$5 to $25 million,0.89,0.88,3.9,4.6,4.3,4.1,3.4,,,,
REWE International IT,3.6,Vienna,"Data Engineer, CRM (m/f/x)","Company Description

As the IT of the REWE Group Austria, we work together with our more than 500 employees to develop innovative IT products and services for all our corporate divisions in Austria and abroad, setting the tone for modern trade.
In our CRM team, you will work on the one-stop-shop for providing, searching, and consuming business for CRM relevant data. Your focus as an IT expert is on providing a simple-to-use environment to enable our Business units to provide, search & consume data in a standardized and efficient way. Within our team, you work on solutions for our new and existing data infrastructure and are responsible for the technical feasibility of projects in the context of ELT/ETL.",13d,True,,10000+,Company - Private,Retail & Wholesale,1927,Grocery Stores,$10+ billion,0.7,0.78,3.4,3.3,3.4,3.3,3.3,['No Pros have been reported by the Glassdoor community.'],"['""Outsourcing / Consultants are preferred instead of hiring and fairly compensating employees long term"" (in 1 reviews)', '""Low salary expectations, limited space in growth regarding compensation"" (in 1 reviews)']",2.5,
Erste Group Bank AG,4.0,Vienna,Solution Manager (all genders) #databricks #cloud #python,"Location:
Wien
Working hours:
Full-time
Occupational Area:
IT
Company:
Erste Digital
We are part of Erste Group – the largest banking group in Central and Eastern Europe with more than 2,500 branches and over 45,000 employees. Our more than 2,000 IT experts and enthusiasts are the bank's Digital Muscle.",30d+,False,,10000+,Company - Public,Financial Services,1819,Banking & Lending,$5 to $10 billion,0.8,0.87,3.5,3.6,3.9,3.5,4.0,"['""Great company with nice benefits like bonus and flexible working hours."" (in 3 reviews)', '""Flexible hours, great benefits, great management"" (in 2 reviews)', '""Good pension workplace, nice benefits, some cool discounts"" (in 1 reviews)']","['""Not a good place to work unless you suck up, no people development, no measurable KPIs, bonuses are given to ""friends"""" (in 3 reviews)', '""Bad management"" (in 1 reviews)', '""Old tech, no innovation, advancement for ""friends"" only"" (in 1 reviews)']",,
Erste Group Bank AG,4.0,Vienna,Senior Java Software Engineer for George (all genders),"Location:
Wien
Working hours:
Full-time
Occupational Area:
IT
Company:
Erste Digital
With top notch technology, we drive the realization offers the Group’s vision: To provide human banking in digital times, and to build Financial Health for over 16 million customers in the CEE region. We aim to attract and develop the best talent and aspire to be an IT employer beyond compare.",30d+,False,,10000+,Company - Public,Financial Services,1819,Banking & Lending,$5 to $10 billion,0.8,0.87,3.5,3.6,3.9,3.5,4.0,"['""Atmosphere is friendly."" (in 10 reviews)', '""The general athmosphere with colleagues is very good, everyone is relaxed and nice."" (in 5 reviews)', '""oriented culture"" (in 3 reviews)']","['""Low salary."" (in 6 reviews)', '""and project management is clueless, sometimes only heard of what they manage."" (in 4 reviews)']",,
Riverty Services GmbH,4.0,Vienna,Process Manager (m/f/d) 80% Homeoffice,"Everything we do, starts with you.
Together with you, we build the most human-centric fintech. We have the ambition to create the next. And - with Bertelsmann - a strong foundation to start from. Let’s make it new – for society and for yourself.

We are looking for a
Process Manager (Personal Finance) (m/f/d)
(unlimited, full-time) Choose one of our locations globally, with 80% Mobile Office: Verl, Baden-Baden, Berlin, Amsterdam, Wien, Stockholm or Glasgow",30d+,False,,5001 to 10000,Company - Private,Financial Services,1961,Financial Transaction Processing,,0.78,1.0,3.7,3.3,4.0,3.6,4.1,"['""Good colleagues and overall atmosphere"" (in 1 reviews)']","['""New strategy process is taking ages and people are in limbo"" (in 1 reviews)']",4.0,
Talentbase,4.1,Vienna,Internship - Data Science or Software Engineering,"Hey, we are Talentbase!
We find part-time jobs and internships for students in data science and engineering. We work with companies from all industries, so you can work part-time or full-time and improve your skills as a student.
In this 12-week internship program we offer you two positions - in Data Science or Software Engineering - where you can apply what you learned duing your studies or on your own.
Your Tasks as a Data Science Intern
Actively contribute to data science use cases by developing machine learning solutions for industry problems",30d+,True,,1 to 50,Company - Private,,,,,0.46,,4.1,3.9,3.5,3.6,2.7,"['""Smart colleagues, Snacks in frigde"" (in 1 reviews)']",['No Cons have been reported by the Glassdoor community.'],,
Talentbase,4.1,Vienna,Junior PHP and Machine Learning Engineer,"Hey, we are Talentbase!
We find part-time jobs and internships for students in the Data Science and Engineering field. We work with companies from all industries, so you can find a job that is 15-20 hours per week or full time and improve your skills as a student.
Your Profil
You are a student or a recent graduate in Computer Science, AI, Business Informatics, Data Science, Software Engineering, Statistics, Mathematics, Physics, Business Administration, Economics, Quantitative Finance or similar.
You are passionate about Data Science and have already gained some experience in your studies and on your own projects and want to get started now.",11d,True,€40K - €50K (Employer est.),1 to 50,Company - Private,,,,,0.46,,4.1,3.9,3.5,3.6,2.7,"['""Smart colleagues, Snacks in frigde"" (in 1 reviews)']",['No Cons have been reported by the Glassdoor community.'],,
Liebherr-Werk Nenzing GmbH,3.9,Nenzing,Data Engineer im Bereich Data Integration (m/w/d),"Aufgaben
Konsolidierung, Aufbereitung und Bereitstellung von Unternehmensdaten für die Integrationsplattform
Konzeption und Implementierung der Datenintegrationsschicht
Entwicklung, Optimierung und Automatisierung von Data Pipelines
Wartung und Administration der Integrationsplattform

Qualifikationen",30d+,False,,10000+,Company - Private,Manufacturing,1949,Machinery Manufacturing,$10+ billion,0.8,0.72,3.4,3.5,3.6,3.3,3.7,"['""Pay is good for entry level."" (in 45 reviews)', '""Good benefits including dental medical"" (in 28 reviews)', '""Management is always looking after and out for its employees"" (in 36 reviews)', '""Work life balance is encouraged."" (in 30 reviews)', '""Great people to work with."" (in 34 reviews)']","['""Also low pay."" (in 45 reviews)', '""Bully management, never stay to their word"" (in 36 reviews)', '""Small Industry, Frequent tough customers, difficult work/life balance."" (in 30 reviews)', '""Career is mostly possible when you know the right people"" (in 34 reviews)']",4.3,"['Health Insurance (7 comments)\n""Coverage seems average - have not had to use it for anything significant""', '401K Plan (7 comments)\n""6% match to employee contributions""', 'Vacation & Paid Time Off (4 comments)\n""Easy to access through ADP. Nothing exceptional. Have to take it in 8 hour increments as a salaried employee.""']"
Liebherr-Werk Nenzing GmbH,3.9,Nenzing,Data Engineer (m/w/d),"Aufgaben
Design, Entwicklung, Testung und Wartung von Datenspeicherarchitekturen
Identifizierung, Design, Implementierung und Optimierung von automatisierten Datenprozessen
Aufbereitung der Rohdaten gemäß den Anforderungen der Fachabteilungen
Erzeugung von Datenzugriffsschichten für Tools bzw. Data Analyst zur Unterstützung in deren Anwendungen
Kooperation mit Fachexperten zur Erweiterung der Funktionalität der Datensysteme
Aufzeigen von Möglichkeiten zur Steigerung der Zuverlässigkeit, Effizienz und Qualität der Daten",30d+,False,,10000+,Company - Private,Manufacturing,1949,Machinery Manufacturing,$10+ billion,0.8,0.72,3.4,3.5,3.6,3.3,3.7,"['""Pay is good for entry level."" (in 45 reviews)', '""Good benefits including dental medical"" (in 28 reviews)', '""Management is always looking after and out for its employees"" (in 36 reviews)', '""Work life balance is encouraged."" (in 30 reviews)', '""Great people to work with."" (in 34 reviews)']","['""Also low pay."" (in 45 reviews)', '""Bully management, never stay to their word"" (in 36 reviews)', '""Small Industry, Frequent tough customers, difficult work/life balance."" (in 30 reviews)', '""Career is mostly possible when you know the right people"" (in 34 reviews)']",4.3,"['Health Insurance (7 comments)\n""Coverage seems average - have not had to use it for anything significant""', '401K Plan (7 comments)\n""6% match to employee contributions""', 'Vacation & Paid Time Off (4 comments)\n""Easy to access through ADP. Nothing exceptional. Have to take it in 8 hour increments as a salaried employee.""']"
MeisterLabs,4.8,Vienna,Data Engineer (f/m/d),"Your Responsibilities
We’re on a fast train to Data Town… but we need engineers to keep our wheels rolling. That’s where you come in: building and maintaining scalable, high-performing data pipelines from a variety of raw data sources. You’ll be involved in our business intelligence initiatives, assessing stakeholder requirements and working with a modern data stack to bring them to life.

Along the way, we’ll need you to implement the machine learning models that will future-proof our business. With your peers in Analytics, DevOps and Machine Learning, you will help us bring our tools even closer to our customers, helping the world work beautifully together. Sounds like you? Apply now!",4d,False,,51 to 200,Company - Private,Information Technology,2006,Information Technology Support Services,,0.89,1.0,4.8,4.7,5.0,4.9,4.9,"['""awesome place and great place to grow and have a good learning"" (in 1 reviews)']",['No Cons have been reported by the Glassdoor community.'],5.0,
Raiffeisen Bank International,4.0,Vienna,CBS Data Engineer (f/m/x),"CBS Data Engineer (f/m/x)

RBI is constantly improving its IT landscape in order to avoid growing technical debt. In the course of this, an existing data mart will be completely overhauled and migrated to a new technical and modernized platform. The new system will play a central role on our way of becoming a data-driven company. As a Data Engineer, you will be significantly involved in all related activities. You will be part of our agile team and take responsibility for the entire software and data lifecycle, starting from the inception and ending with the operation. In our team we provide an open, authentic, supportive, honest and innovative environment, which is based on solid feedback culture and trust.",4d,False,,10000+,Company - Public,Financial Services,1991,Investment & Asset Management,$5 to $25 million,0.83,0.85,3.6,3.7,3.8,3.6,4.1,"['""13th salary"" (in 12 reviews)', '""Good people :)"" (in 8 reviews)', '""Love to work here, friendly atmosphere"" (in 15 reviews)', '""Really cool work/life balance, agile teams, easy and comfortable to work"" (in 8 reviews)', '""Cool management"" (in 5 reviews)']","['""Salary is a bit low relative to other banks"" (in 12 reviews)', '""too many incompetent people in the office"" (in 8 reviews)']",2.5,
Pataky Software GmbH,,Heimarbeit,Data Engineer,"PASO SOLUTIONS ist ein aufstrebendes und schnell wachsendes Unternehmen mit Standorten in Hohenzell, Graz und Landau in der Pfalz. Wir sind ein agiles Team bestehend aus engagierten Solutions Consultants, Architects und Engineers. Gemeinsam entwickeln wir individuelle Business Analytics & Software Lösungen für unsere langjährigen nationalen und internationalen Kunden in den Bereichen Automotive und Anlagenbau und treiben innovative Technologien voran.

Du bist stolz ein DATA ENGINEER zu sein? Wir auch! Entwickle mit uns gemeinsam Data Warehouses, Business Intelligence und Analytics Lösungen. Werde ab sofort in VZ ein Teil unseres engagierten Teams in Hohenzell oder Graz als

Senior Data Engineer

für Data Warehouses, Business Intelligence und Analytics (m,w,d)

Aufgaben

Qualifikation

Benefits

Arbeiten nach deinen Wünschen
Abhängig von deiner Berufserfahrung beginnt das kollektiv-vertragliche Mindestgehalt
(IT-Kollektivvertrag, ST1) bei € 2.589 für Berufseinsteiger bzw. bei € 3.190
mit mehrjähriger Berufserfahrung. Selbstverständlich bieten wir dir eine
attraktive Überzahlung entsprechend deiner Qualifikationen. Gerne erzählen wir
dir bei einem persönlichen Gespräch mehr von uns. Sende uns deinen Lebenslauf
und Kontaktdaten. Wir freuen uns auf deine Bewerbung!",3d,True,,,Company - Private,,,,,,,,,,,,,,,
bestpeople,,Vienna,System Engineer (m/w/d),"System Engineer (m/w/d)

Unser Sparringpartner ist ein renommiertes, international agierendes mittelständisches Pharmaunternehmen mit überdurchschnittlichem Innovationspotential und bietet als solches die ideale Plattform zur Vertiefung von Kompetenzen in der Zukunftsbranche Pharma.

Zur Umsetzung der ambitionierten Ziele wird zur Verstärkung des Teams ein System Engineer (m/w/d) gesucht

Wien oder Lannach (Steiermark)",24d,False,,,Company - Public,,,,,,,,,,,,,,,
Unite,4.7,Austria,Senior Data Engineer | Europe | Remote,"We can offer you a permanent employment contract in the following countries: Austria, Estonia, France, Germany, Hungary, Italy, Netherlands, Poland, Slovakia, Spain, Switzerland and the UK.

Hello, my name is Jeremias and as Chapter Lead, I am looking for an experienced Data Engineer to join our international Analytics Team.
In the Analytics and IT department, we have been developing our software products for more than 20 years. During this time, we have developed new products, features and ideas and implemented them with passion and interest.
Our Analytics Team takes care of Business Intelligence systems, customer journey tracking and modelling data. We are open-minded, work according to Scrum and stand for good teamwork. It gives Unitees access to our data and thus provides the basic framework for good decisions. We want to become better and see current challenges in getting rid of ""old habits"" in the infrastructure and using new approaches (e.g., renewal of DWH). In order to be modern, we are looking for someone who has a lot of experience in data engineering and at the same time, also would bring good knowledge and expertise in the area of DataOps. Are you ready for new challenges?",5d,False,,501 to 1000,Company - Public,Information Technology,2000,Enterprise Software & Network Solutions,$100 to $500 million,0.99,1.0,4.0,4.1,4.8,4.3,4.8,"['""Clear communication"" (in 3 reviews)', '""Health benefits are commendable."" (in 1 reviews)', '""Diversity is improving at a fast pace."" (in 1 reviews)', '""The schedule is quite flexible and if you need to work from home for a reason, its fine, although usually we go to the office when the whole team goes, at a reasonable time."" (in 1 reviews)']","['""Chaotic communication If you want to know something you have to be very proactive in asking."" (in 3 reviews)', '""We lack people with knowledge and thats s big challenge, but IS changing and management is aware if that."" (in 2 reviews)']",,
BE-Terna GmbH,3.9,Heimarbeit,Data Engineer*,"Aufgaben

\#yourmission

Erstelle, implementiere und entwickle für unsere Kunden individuelle BI-Lösungen mit Microsoft Data Platform & Analytics mit Power BI, unter Verwendung der Azure-Plattform und On-Prem-Lösungen
Entwickle Modelle, Plattformen und Architekturen zur Datenverarbeitung
Baue Data Warehouses, Stagings, Layers auf und teste diese
Zeichne dich gemeinsam mit deinen Kollegen für die Qualitätssicherung verantwortlich
Beantworte und löse laufende Anfragen deiner Kunden
Qualifikation

\#yoursuperpowers

Benefits

\#beternasuperpowers

Haben wir dein Interesse geweckt? Dann sei jetzt schnell und bewirb dich bei uns! : )",11d,True,,1001 to 5000,Company - Private,Information Technology,,Information Technology Support Services,,0.77,0.79,4.1,3.6,3.9,3.5,4.2,"['""Great environment, interesting projects, company culture"" (in 4 reviews)', '""Nice people, payed parking place, language course and gym, education."" (in 3 reviews)', '""Great coworkers, great atmosere, great offices"" (in 3 reviews)']","['""Low salary, hard to get a raise."" (in 6 reviews)', '""Bad middle management, communication and approach to the team."" (in 3 reviews)']",,
Kaiserbeck GmbH,,Klagenfurt am Wörthersee,Data engineer,"Kaiserbeck GmbH, Primoschgasse 3 Klagenfurt (Austria)
Company Description.
Kaiserbeck is an AI-based legal technology company that needs to build an innovative software platform for answering legal questions.
Are you looking for an exceptional and agile environment in which to develop innovative future-oriented products?
We are an innovative NewCo in the LegalTech sector and are focused on artificial intelligence and its applications at all times. Our vision is for worldwide use of our product and we are looking for passionate professionals who want to achieve this goal with us.",4d,True,€3K - €4K (Employer est.),,,,,,,,,,,,,,,,,
