Company_name,Rating,Location,Job_title,Description,Job_age,Easy_apply,Salary,Employees,Type_of_ownership,Sector,Founded,Industry,Revenue_USD,Friend_recommend,CEO_approval,Career_opportunities,Comp_&_benefits,Culture_&_values,Senior_management,Work/Life_balance,Pros,Cons,Benefits_rating,Benefits_reviews
Open Rating Srl,,Roma,DATA ARCHITECT/FULL STACK DEVELOPER,"DATA ARCHITECT/FULL STACK DEVELOPER
Open Rating ricerca Data Architect e Full Stack Developer da inserire nel suo team.
About Open Rating
Open Rating è una startup Fintech che fornisce consulenza alle PMI tramite una piattaforma, basata su Artificial
Intelligence & Machine Learning, che consente l’erogazione di un servizio di Rating Advisory dgitalizzato ed in real time.
I servizi di Rating Advisory consentono alle imprese di eliminare le asimmetrie informative, di scalare classi di Rating e in generale di migliorare l’accesso al credito in termini di size e di pricing. Open Rating è partecipata da Datatellers, società attiva nello sviluppo di soluzioni di AI & ML nei settori Health, Agrifood e Fintech",30d+,True,€28K - €30K (Employer est.),,,,,,,,,,,,,,,,,
MZ TECHNOLOGIES,,Roma,Software Engineer/Developer (C++),"Responsibilities
The scope of work includes design, develop and unit test system functionality, regression testing and support on-going operations and maintenance activities.
Required Skills/Experience
Bachelor’s degree in computer engineering or equivalent
Flexibility to code and debug in C++
Interpersonal, organizational, oral presentation
Self-motivation, good communication, synthesis and cooperation
Analytical and assessment",13d,True,,,,,,,,,,,,,,,,,,
HRM srl,3.8,Verona,Backend Developer | JEE,"HRM oggi è un ecosistema innovativo, in cui Strategia, Tecnologia e Formazione sono collegate per sviluppare meccanismi virtuosi e di crescita.

Siamo un HUB progettuale che promuove la valorizzazione dei nostri talenti su progetti unici e affiancati da fonti di apprendimento da cui attingere.

In oltre 25 anni di attività abbiamo maturato forti competenze nelle industry Finance e Insurance, Fashion, GDO, Utilities, Food and Beverage, Logistic, Entertainment erogando servizi di digital e data strategy, service design, application development e maintenance.

Perché i nostri colleghi ci scelgono:
In HRM sono sempre coinvolti in processi di condivisione delle conoscenze e formazione continua su nuove metodologie e tecnologie, lavorando in team con diverse seniority mettendo le mani in pasta sui progetti. Il nostro approccio prevede una formazione custom attraverso: Internal Training (onsite, online, elearning); Workshop e Meetup.



Un backend Developer JEE (Java Enterprise Edition) è un professionista che si occupa di sviluppare, implementare e mantenere il lato server delle applicazioni web basate su Java Enterprise Edition. Le sue responsabilità principali includono la progettazione e lo sviluppo di servizi web, l'implementazione di logica di business e l'integrazione di sistemi di backend.


Analisi design e sviluppo di applicazione software
Progettare, sviluppare e mantenere soluzioni backend di alta qualità e prestazioni utilizzando tecniche di threading, concorrenza e ottimizzazione
Implementare e gestire socket e websocket per la comunicazione tra client e server
Utilizzare broker di messaggistica per la gestione e l'elaborazione dei messaggi
Eseguire code review del codice sviluppato dal team per garantire la qualità e l'efficienza
Collaborare con il team di sviluppo per definire i requisiti funzionali e tecnici dell'applicazione
Mantenere e aggiornare l'applicazione in base alle esigenze progettuali
Applicazione del framework SCRUM per Agile Software Development



Java, Javascript, HTML, CSS
Framework Spring
RESTful API
Git & Jenkins (CI/CD)
Socket/WebSocket
RabbitMQ


Laurea in Ingegneria Informatica, Informatica o discipline equivalenti


Analisi e risoluzione di problematiche complesse
Organizzazione del tempo
Propensione a lavorare in team
Spiccate dote relazionali e comunicative


Remote Working
Welfare Contrattuale
Convenzioni dedicate
Buoni pasto
Fondo Sanitario Contrattuale

Trovi il nostro progetto interessante?


Un colloquio conoscitivo con HR
Un colloquio tecnico con i responsabili di progetto per apprendere le tue capacità e i tuoi interessi
Se possiede le caratteristiche giuste il nostro Responsabile HR sarà lieto di darti il benvenuto presentandoti la nostra offerta di collaborazione.

Vuoi saperne di più?

Inviaci il tuo CV aggiornato e dettagliato con autorizzazione al trattamento dei dati personali ai sensi della Legge 196/03 e art.13 GDPR 679/13. Al resto ci pensiamo noi!",5d,True,,51 to 200,Company - Private,,,,,0.71,,3.4,3.7,3.4,3.4,4.4,"['""Good benefits."" (in 1 reviews)', '""In general the company pays always on time and never had problems with the hr department"" (in 1 reviews)']",['No Cons have been reported by the Glassdoor community.'],,
Linari Medical s.r.l,,Italy,Responsabile Compliance,"Responsabile Compliance
Linari Medical S.r.l. è un’azienda che produce e distribuisce medical device nel settore della riabilitazione neuro visiva in telemedicina, ha sede a Pisa ed opera in un contesto internazionale.
Stiamo cercando un Responsabile della Regolamentazione CE ed FDA sui dispositivi medici per seguire il ciclo di vita dei nostri prodotti.
MANSIONE
La risorsa si occuperà prevalentemente di:
· Di affiancare società esperta nell’attività di certificazione dell’azienda secondo ISO 13485,",7d,True,€2K - €3K (Employer est.),,,,,,,,,,,,,,,,,
IMPIANTI SOLARI Ing.Patrizi&Patrizi srl,,Ravenna,Stagista/Tirocinante,"OFFERTA di LAVORO a Ravenna: TIROCINANTE (Stagista) Ufficio Tecnico Energie Rinnovabili.
Richiedente: IMPIANTI SOLARI Ing.Patrizi&Patrizi srl con due sedi in Italia, ed una rappresentanza in Svizzera.
Azienda operante dal 2007 nella progettazione, realizzazione chiavi in mano, collaudo ed ottenimento incentivi, di impianti energetici da fonti rinnovabili: Fotovoltaico, Accumulatori di Energia, Ricarica Veicoli Elettrici e Pompe di Calore. Con oltre 2.000 impianti già realizzati sia in ambito residenziale che industriale.
RICERCA: n.2 STAGISTI (Tirocinanti) da inserire nell'ufficio TECNICO della sede di Ravenna, con la finalità di essere formato e retribuito al massimo livello per tale tipo di contratto, a scopo assunzione.",30d+,True,€800 - €1K (Employer est.),,,,,,,,,,,,,,,,,
INSIGHTUP SRL,,Porto San Giorgio,Data Analyst,"Siamo uno Spin Off di una importante realtà turistica nato per rispondere alle sfide del mercato e continuare ad essere memorabili agli occhi dei clienti.
Per questo nuovo progetto che sarà incentrato sul Data Analytics per il settore turistico e non solo con forti applicazioni di Machine Learning, DeepLearning e Business Intelligence, cerchiamo una persona che si occupi diData Analysis, che utilizzi i dati per risolvere problemi, estrapolare informazioni utili al processo di business e creare opportunità per l’intero gruppo.
Il nostro futuro Data Analyst sarà una risorsa chiave per tutta l'azienda, dipenderà direttamente dallaDirezione e lavorerà in un Team Cross funzionale, composto da professionisti in R&D e Digital Trasformation. Si collocherà organizzativamente tra la Direzione e l'area tecnica che gestisce il cliente.",7d,True,,,,,,,,,,,,,,,,,,
Nubilaria,,Italy,Senior System Engineer Evangelist,"The position we want to fill in must be an EVANGELIST with a DevSecOps principle deep knowledge to help streamline the software development life-cycle.
They have to bring fresh ideas from all areas, including coding best practices, design patterns, SDLC methodologies, architectural patterns, security, artificial intelligence; the list goes on and is growing every day.
Responsibilities:
As a Design System Evangelist, you will work on Nubilaria’s needs with opportunities to switch teams and projects as you and our fast-paced business grow and evolve.
We need you to be versatile, display leadership qualities and be enthusiastic to take on new challenges and opportunities across the full stack as we continue to push technology forward.",26d,True,€35K - €50K (Employer est.),,,,,,,,,,,,,,,,,
SCR Selezione e consulenza per le risorse umane,4.5,Forlì,Senior Piping Engineer,"Fores Engineering è una società operante a livello internazionale nella progettazione, produzione e commissioning di sistemi di automazione e controllo, skids e packages nel settore Oil & Gas che fa parte del Gruppo Rosetti Marino


Posizione:
Per conto di Fores Engineering stiamo ricercando un/a Senior Piping Engineer. La risorsa assumerà la responsabilità della corretta gestione delle attività relative alla disciplina piping per le commesse gestite in ambito Oil&Gas e Power Generation.",13d,True,,1 to 50,Company - Private,,,,,1.0,1.0,3.5,3.0,4.3,4.0,3.8,,,,
Norditalia Group srl,,Desenzano del Garda,RISORSA PER AREA TECNICA,"Norditalia Group Srl
specializzata nella fabbricazione di apparecchiature elettromedicali da oltre 50 anni
ricerca:
Ingegnere Biomedico - Ingegnere elettronico / meccanico - Perito elettronico / meccanico
o
figura con altro percorso di studi se con esperienza in ambito area tecnica
Funzione",30d+,True,,,,,,,,,,,,,,,,,,
SADAS S.r.l.,4.6,Casalnuovo di Napoli,Software Developer Junior,"SADAS s.r.l., azienda di rilievo nel panorama IT, impegnata nello sviluppo di soluzioni di Business Intelligence e Data Management, e di applicazioni per l’Analisi dei Dati rivolte principalmente al mercato Bank &Finance, ricerca, da inserire stabilmente nel proprio organico, una figura di Software Developer Junior.
In una realtà aziendale dinamica e in crescita, caratterizzata da un’attitudine amicale, l’attenzione alla persona è la chiave del percorso di crescita sia dal punto di vista professionale, con corsi di formazione e aggiornamento, sia dal punto di vista umano, con attività di team building e iniziative culturali. In SADAS, intraprendenza, volontà di sperimentare e autonomia nella gestione del carico di lavoro sono qualità apprezzate e valorizzate dal Management aziendale.
Alla nuova risorsa verranno forniti tutti gli strumenti necessari all’attività, materiale brandizzato, telefono aziendale e buoni pasto.",30d+,True,,1 to 50,Company - Private,Information Technology,2013,Enterprise Software & Network Solutions,,1.0,1.0,4.9,4.7,4.9,4.9,5.0,"['""Good Pay and place to work"" (in 2 reviews)', '""good work and great colleagues"" (in 2 reviews)', '""Lavorare attivamente a tutte le fasi di progetto in maniera dinamica, possibilità di accrescere competenze ogni giorno mediante il confronto con professionisti interni ed esterni e mediante corsi finanziati dall\'azienda, lavorare con successo al sud con clienti leader nei settori di appartenenza, capacità del management di chiedere e ascoltare il punto di vista di ogni persona, progetti di crescita nel lungo termine, attenzione al work"" (in 2 reviews)', '""Great work life balance."" (in 1 reviews)']",['No Cons have been reported by the Glassdoor community.'],,
Lutech Group,3.1,Bergamo,Data Engineer,"ICTeam è una società che opera nel campo dell’ICT . Fin dalla costituzione, il suo core business è stato quello di offrire servizi di system integration, sviluppo di soluzioni applicative custom e servizi di outsourcing e cloud computing.


Posizione:
Siamo alla ricerca di Data Engineer con esperienza in progetti enterprise di Business Intelligence / Big Data / Datawarehouse / Data Lake con tecnologie diversificate sia on premises che cloud.",30d+,True,,1001 to 5000,Company - Private,Telecommunications,,"Cable, Internet & Telephone Providers",$100 to $500 million,0.38,0.57,2.5,2.7,2.9,2.6,3.4,"['""Nice competents peaple to work with"" (in 1 reviews)']","['""Poca formazione, poca meritocrazia, poca crescita economica e personale, management inadeguato, poca cura del dipendente"" (in 2 reviews)', '""Bene, il bonus diminuisce."" (in 1 reviews)', '""Stress, poca possibilità di crescita"" (in 1 reviews)']",,
Enertech solution srl,,Italy,INGEGNERE PROGETTISTA MECCANICO SENIOR,"Enertech Solution è una società che opera nel settore dell’energia e nasce nel 2009 come spin-off del Politecnico di Milano. Enertech offre un’offerta completa di servizi professionali che comprendono: consulenza, studi e valutazioni, ingegneria di offerta, progettazione e servizi tecnici. La nostra società è alla ricerca di un ingegnere meccanico senior da inserire nel team di progettazione. La risorsa collaborerà allo sviluppo dei progetti e potrà sviluppare solide competenze in ambito impiantistico ed energetico. Si richiede che il candidato sia autonomo nella progettazione di impianti meccanici e impianti HVAC. In generale il candidato sarà inserito nel team di progettazione multidisciplinare per sviluppare progetti di ingegneria integrata.
Le attività principali di cui il candidato si dovrà occupare sono:
Conduzione e sviluppo di diagnosi energetiche ai sensi del D.lgs 102/2014 e delle norme UNI CEI EN 16247 in ambito civile e industriale.",30d+,True,,,,,,,,,,,,,,,,,,
