Company_name,Rating,Location,Job_title,Description,Salary,Job_age,Easy_apply,Employees,Type_of_ownership,Sector,Founded,Industry,Revenue_USD,Friend_recommend,CEO_approval,Career_opportunities,Comp_&_benefits,Culture_&_values,Senior_management,Work/Life_balance,Pros,Cons,Benefits_rating,Benefits_reviews
Procter & Gamble,4.2,Przysieka Polska,Junior Data Engineer - Data & Analytics,"Are you looking to take your career to the next level?
We’re looking for a Data Engineer to join our Data & Analytics team in Warsaw (Prosta office). We are searching for self-motivated candidates, able to source and develop data transformations and models that will be used for advanced analytics. In this role, you will be responsible for building systems and solutions leveraging various Azure components & tools. This is your chance to work on interesting, global projects. You will have a possibility to work with multifunctional and multinational teams within and outside of P&G.
Responsibilities:
Working on real business cases.",,30d+,False,10000+,Company - Public,Manufacturing,1837,Consumer Product Manufacturing,$10+ billion,0.83,0.9,4.0,4.1,4.2,3.8,3.4,"['""Good benefits and pension plans"" (in 67 reviews)', '""Great work life balance for contract employees and also for their own employees."" (in 88 reviews)', '""Salary is good but you can find better salaries at least if you\'re not a senior at the company"" (in 108 reviews)', '""great culture and flexibility and care"" (in 86 reviews)', '""development plan for employees is great and the people are incredibly friendly"" (in 69 reviews)']","['""Treats contractors horribly, low pay, horrible benefits"" (in 67 reviews)', '""No work life balance at all"" (in 88 reviews)', '""Average Salary, different time zones,"" (in 108 reviews)', '""They boast about how “competitive” they are but in reality, it’s just bad culture."" (in 86 reviews)', '""Political people all around working in a groups"" (in 69 reviews)']",4.1,"['Health Insurance (145 comments)\n""covers almost everything so no worry""', 'Vacation & Paid Time Off (100 comments)\n""PTO starts at 3 weeks for most roles, 40 hours a year of additional sick leave, plenty of paid holidays (12 for most locations)""', 'Maternity & Paternity Leave (50 comments)\n""Good for the US, paternal leave also offered""']"
CAE Inc.,3.9,Kraków,Software Engineer Intern,"Role and Responsibilities

Role and Responsibilities

Are you looking for a work environment where you can innovate, reach greater heights and collaborate with experts from a wide range of sectors? You want to join a world-class company and industry leader with projects to which you would be proud to contribute? Come share your passion with us!


The CAE Summer Internship is a three-month long full-time paid internship. It starts on the 1st of July. Once you complete the internship, you will have a real chance to stay with CAE as a full-time or part-time employee.













Regular",,30d+,False,10000+,Company - Public,Aerospace & Defense,1947,Aerospace & Defense,$1 to $5 billion,0.77,0.88,3.7,3.6,3.8,3.5,3.6,"['""The salary was decent, especially for a fresh graduate, and the background requirements were not very strict."" (in 43 reviews)', '""good, nice people"" (in 52 reviews)', '""Great Benefits"" (in 27 reviews)', '""Flexible hours"" (in 37 reviews)', '""flexible hours, WFH, good environment, great managers and peers"" (in 24 reviews)']","['""Low salary and a lot of work"" (in 43 reviews)', '""The benefits are below average."" (in 27 reviews)', '""Long hours, short notice trips"" (in 37 reviews)', '""There are some bad managers."" (in 24 reviews)']",3.6,"['Health Insurance (16 comments)\n""Affordable, good benefits program available""', '401K Plan (14 comments)\n""Company match up to 6%, not bad. ""', 'Vacation & Paid Time Off (7 comments)\n""Fair and comparable to other places""']"
Deepsense,,Poland,Intern Data Engineer,"Warsaw/Bydgoszcz/Cracow/Remote

At our company, a Data Engineer is a specialist who is responsible for designing, building, and maintaining highly efficient data pipelines to support the analysis and decision-making needs of our clients.
This role is for you if you can handle Python, SQL and Linux. Skills which are nice to have include a basic understanding of cloud infrastructure – AWS, GCP or Azure.
Apply
deepsense.ai helps companies discover the potential of their data and use it to build competitive advantage in the most effective way.",,30d+,False,1 to 50,Company - Private,,,,,,,,,,,,,,,
Snowflake,4.2,Przysieka Polska,Scientific Research Intern,"Build the future of data. Join the Snowflake team.
We’re at the forefront of the data revolution, committed to building the world’s greatest data and applications platform. Our ‘get it done’ culture allows everyone at Snowflake to have an equal opportunity to innovate on new ideas, create work with a lasting impact, and excel in a culture of collaboration.
We're looking for a talented and motivated NLP Research Intern to join our research team working currently in the NLP/Document Understanding field. In this role, you will apply your skill to help our team to build cutting edge technology (eg. new complex multi-modal models) that will later be integrated into the Snowflake platform.
WHAT WE OFFER:",,8d,False,1001 to 5000,Company - Public,Information Technology,2012,Enterprise Software & Network Solutions,$1 to $5 billion,0.76,0.9,4.1,4.2,4.0,3.9,3.6,"['""2. Really smart people (especially amongst senior engineers and product)."" (in 3 reviews)', '""Good wlb and a good enough culture"" (in 2 reviews)', '""3. CEO is awesome, fun to work under."" (in 4 reviews)']","['""salaries are pretty average here"" (in 1 reviews)']",4.2,"['Health Insurance (10 comments)\n""Very good health insurance that covers many things.""', 'Vacation & Paid Time Off (7 comments)\n""I don\'t remember the exact number of days of Vacation &amp; Paid Time Off but it was quite generous.""', 'Maternity & Paternity Leave (6 comments)\n""The number of weeks are great""']"
Clear Engineering Recruitment,5.0,Poland,Automation Project Engineer,"Automation Project Engineer
€45,000 - €55,000 + Travel Expenses + 10% bonus + Hybrid Working + Overtime + Personal Development Plan
Hybrid Working
Critical Facility Projects
Experienced project engineers with a great understanding of SCADA and PLC systems will enjoy working for a market leading BMS/EPMS company. With an international reach and operation this company are rapidly becoming the go to building automation specialist across the mission critical industry. This opportunity will give you key exposure to some of the largest Data Centre projects across Europe, providing excellent opportunities for career progression in an ever expanding market.",,8d,True,,Company - Private,,,,,1.0,,5.0,5.0,5.0,5.0,5.0,"['""Business is growing quickly, can see opportunities for progression."" (in 1 reviews)', '""Great atmosphere,"" (in 1 reviews)']","['""Better communication from directors would be good"" (in 1 reviews)']",,
Swytch Bike,4.6,Poland,Remote Customer Service Representative - English Speaking,"Swytch is changing the way we move. We fundamentally believe that transport shouldn't cost the Earth - so we've made it our mission to make electric transport accessible to everybody.

Since launching in 2017 we have reached over 40,000 customers, across 50 countries who have collectively ridden over 10 million miles! Since then, we have raised over $5M to scale our operations and supercharge our product development.

Founded by Engineers and cycling enthusiasts Oliver Montague and Dmitro Khroma, Swytch is a close-knit team dedicated to creating low carbon transport solutions which are fun to use and good for the planet. We’re now growing our team to keep up with the unprecedented demand for our technology, and to help us lead the electric transport revolution: Indiegogo Campaign - https://youtu.be/RGCNW2KOtIE",,8d,False,1 to 50,Company - Private,Manufacturing,2017,Consumer Product Manufacturing,$5 to $25 million,1.0,1.0,4.3,4.1,4.7,4.4,4.8,"['""nice people"" (in 1 reviews)', '""flexible hours"" (in 2 reviews)', '""Progression opportunities are abundant"" (in 1 reviews)']","['""nice people"" (in 1 reviews)', '""pay is not the best"" (in 1 reviews)']",,
BEC,3.7,Poland,Junior data engineer (Talent Program),"We are BEC Poland. We work, learn and grow together as a team – and now you can become a part of it by joining BEC Poland Talent Program.

We are looking for ambitious people with a curious mindset who wish to start their careers at the right place and continuously develop new skills.

WHO ARE THE PEOPLE WE ARE LOOKING FOR?

Students or recent graduates of computer science or other IT-related fields

Fluent in English (both written and spoken)

Available at least 32 hours per week (Monday-Friday)

Motivated to join a program for 1 year and willing to stay in junior positions afterward

Quick learners focused on personal development and improving technical knowledge

WHAT WILL YOU DO AS A JUNIOR DATA ENGINEER?

Conduct research, design, prototyping and other exploration activities

Work on development and maintenance of BI solutions

Ensure appropriate storage, update and delivery data in the Data Warehouse

Work on optimalization of existing and new solutions

Work on collecting, analyzing and integrating data

Improve data quality and structuring data flows

Data modeling

Work with a wide range of technologies (depending on the project) such as Informatica Power Center, Ab Initio, Business Object, SQL, Oracle, MSSQL, Azure / Cloud, SAS, PowerBI

WHAT’S BEST ABOUT OUR TALENT PROGRAM?

Initial 6 weeks of business, technical and soft skills training before joining a team

Additional 2 weeks of training throughout the year

Joining an experienced, agile team

Work on real tasks while learning

Mentorship, support in personal development, and frequent feedback

Unlimited access to an e-learning platform

Internal meetups, knowledge sharing and networking events for Talents

Optional rotation within different teams

Final assignment in the form of an international hackathon

Further development within an individually tailored development path and the possibility of changing/extending the stack with other technologies

WHAT DO WE OFFER?

12 months development program witch contract of employment from day 1

Attractive salary from day one – PLN 6000 gross when working full time

Flexible working hours and ability to continue education while working

Danish culture focused on employee satisfaction and work-life balance

Great workplace – adjustable desk with 2 screens, gym, Xbox, football table, pool table, etc.

Salary and performance dialog after 1 year of the program

WE ARE WAITING FOR CVs UNTIL APRIL 23

RECRUITMENT PROCESS

Online technical test checking basic knowledge required for specific Talent Program path

Screening call to see if we are a match

1st interview – meet our recruiters who want to learn about your motivation and soft skills

2nd interview – with technical expert

last stage – assessment & interview with the hiring manager

offer – all feedbacks and offers will be made before end of May

June / July – time to sign the contract

First day of work - August 1st

MAKE US AWARE OF YOUR TALENT

Ready to join a culture of tech-loving people? Then we look forward to receiving your application and resume as soon as If you have any questions related to the position, do not hesitate to contact Weronika Niemierka , who is responsible for the recruitment process.

We are committed to hiring top talent regardless of race, religion, color, national origin, sexual orientation, gender identity, and age. As a result, we encourage all qualified candidates to apply for the position.",,26d,False,51 to 200,Company - Private,"Construction, Repair & Maintenance Services",1984,Construction,$5 to $25 million,0.57,,3.1,3.6,3.3,3.2,3.3,"['""Great company, interesting work, flexible hours"" (in 1 reviews)']",['No Cons have been reported by the Glassdoor community.'],3.0,
Procter & Gamble,4.2,Poland,AI Engineer/Data Engineer,"Are you Python programmer having experience on data processing & transformations ? Are you interested ML / AI Engineer. and Python and alghoritmics solutions . You want to work on scaling and operationalization of large-scale AI use cases? Hoping to work in a highly innovative area, constantly challenging the status quo? Simply applying best practices is not enough for you because you'd rather actively craft them?
If, so come and join our AI Engineering organization as an Artificial Intelligence Engineer! Help us make use of the latest AI technology to solve some of the world’s most interesting problems.
RESPONSIBILITIES:
Works on advanced analytics use cases together with Data Scientists, Analysts, peer AI Engineers; engages in proof of concepts and experiments together to deliver new analytical algorithms and applications",,5d,False,10000+,Company - Public,Manufacturing,1837,Consumer Product Manufacturing,$10+ billion,0.83,0.9,4.0,4.1,4.2,3.8,3.4,"['""Good benefits and pension plans"" (in 67 reviews)', '""Great work life balance for contract employees and also for their own employees."" (in 88 reviews)', '""Salary is good but you can find better salaries at least if you\'re not a senior at the company"" (in 108 reviews)', '""great culture and flexibility and care"" (in 86 reviews)', '""development plan for employees is great and the people are incredibly friendly"" (in 69 reviews)']","['""Treats contractors horribly, low pay, horrible benefits"" (in 67 reviews)', '""No work life balance at all"" (in 88 reviews)', '""Average Salary, different time zones,"" (in 108 reviews)', '""They boast about how “competitive” they are but in reality, it’s just bad culture."" (in 86 reviews)', '""Political people all around working in a groups"" (in 69 reviews)']",4.1,"['Health Insurance (145 comments)\n""covers almost everything so no worry""', 'Vacation & Paid Time Off (100 comments)\n""PTO starts at 3 weeks for most roles, 40 hours a year of additional sick leave, plenty of paid holidays (12 for most locations)""', 'Maternity & Paternity Leave (50 comments)\n""Good for the US, paternal leave also offered""']"
Irdeto,3.9,Wrocław,Data/Machine Learning Engineer,"Who we are:
Irdeto is the world leader in digital platform cybersecurity, empowering businesses to innovate for a secure, connected future. Building on over 50 years of expertise in security, Irdeto’s services and solutions protect revenue, enable growth and fight cybercrime in video entertainment, video games, and connected industries including transport, health and infrastructure. With teams and offices around the world, Irdeto’s greatest asset is its people and diversity is celebrated through an inclusive workplace, where everyone has an equal opportunity to drive innovation and support Irdeto’s success. Irdeto is dedicated to being the security partner to empower a secure world where people can connect with confidence.",,30d+,False,501 to 1000,Company - Private,Information Technology,1969,Enterprise Software & Network Solutions,$100 to $500 million,0.77,0.86,3.5,3.5,3.8,3.3,4.3,"['""Flexibly, good team members, diverse work."" (in 18 reviews)', '""culture is great"" (in 12 reviews)', '""Supportive management."" (in 11 reviews)', '""Work life balance is best in the industry"" (in 5 reviews)']","['""Salary below the average"" (in 16 reviews)', '""disorganized management, promotions without merit."" (in 11 reviews)']",4.7,
Orsted,4.4,Poland,Junior Cloud Data Platform Engineer,"Imagine a future where you work in the world’s most innovative energy enterprise aiming to create a world that runs entirely on green energy
Join us in this role where you’ll be part of a wonderful team of data enthusiasts passionate about developing platform solutions that enable use of data in our systems within the organisation. Our Ørsted Data Ecosystem is a modern cloud-based data platform facilitating the collection, processing, and consumption of data from all Ørsted business units and making them available to analysts, data scientists, and sophisticated machine learning models.
Welcome to Data & Analytics CC
You’ll be part of Platform, Integration & Data IPL where you, together with your colleagues, will cooperate closely with other scrum teams adding value to the business across an IT organisation with more than 1000 employees worldwide. You’ll be a key member of our team evolving, developing, and maintaining the common infrastructure, libraries, and tooling of the Ørsted Data Ecosystem. As a team, we value curiosity and fun working together, therefore we combine office days with days working from home.",,24d,False,5001 to 10000,Company - Private,"Energy, Mining & Utilities",1972,Energy & Utilities,$10+ billion,0.93,0.97,4.1,4.0,4.6,3.9,4.5,"['""Good work life balance"" (in 14 reviews)', '""Great working environment and awesome colleagues"" (in 19 reviews)', '""Good benefit, cultures, colleagues and managers"" (in 8 reviews)', '""Great benefits"" (in 9 reviews)']","['""Salaries are bit low than other places"" (in 8 reviews)', '""If you are a Dane, everything is downhill, if you\'re not, get ready to get ignored, overworked and discriminated against, especially if you aspire to become a manager."" (in 8 reviews)']",4.0,
McKinsey & Company,4.4,Poland,Data Engineer - QuantumBlack,"Who You'll Work With
Your colleagues
You'll be part of a global data engineering community and work in cross-functional, agile project teams alongside project managers, data scientists, other data engineers and industry experts.
You'll work hand in hand with our clients, from data owners and users to C-level executives
Who you are
You are a highly collaborative individual and enjoy solving problems that focus on adding business value.
You have a sense of ownership and enjoy hands-on technical work. Our values resonate with yours.",,30d+,False,201 to 500,Company - Private,Management & Consulting,2009,Business Consulting,,0.96,1.0,4.8,4.4,4.3,4.2,3.2,"['""1. Best colleagues"" (in 4 reviews)', '""An amazing culture (in QB\\Labs) : autonomy, a startup culture, caring leadership, interesting and challenging work, quick progression (if you\'re good) and lots of trust, flexibility and fun."" (in 2 reviews)', '""&gt; flexible timing"" (in 2 reviews)', '""Good Pay (though pay"" (in 2 reviews)', '""&gt; free food"" (in 1 reviews)']",['No Cons have been reported by the Glassdoor community.'],5.0,
