Company_name,Rating,Location,Job_title,Description,Job_age,Easy_apply,Salary,Employees,Type_of_ownership,Sector,Founded,Industry,Revenue_USD,Friend_recommend,CEO_approval,Career_opportunities,Comp_&_benefits,Culture_&_values,Senior_management,Work/Life_balance,Pros,Cons,Benefits_rating,Benefits_reviews
Arxus,5.0,Kontich,Azure Data Platform Engineer,"Wat hebben wij te bieden
Een vaste job: we nemen even tijd om te kijken welk vlees we in de kuip hebben, maar daarna geven we meer zekerheid dan een vastgoedinvestering.
De dingen die er vandaag gewoon bij horen: een marktconform loon, een mobiliteitsbudget dat je naar je eigen wensen kan besteden, extralegale voordelen zoals een maaltijdvergoeding, een hospitalisatie- en groepsverzekering en 12 ADV-dagen.
De kans om écht met technologie en innovatie bezig te zijn. Want dat is nu eenmaal precies wat we elke dag doen. Proberen een stapje voor te zijn op de rest.
De mogelijkheid om deel uit te maken van een een groeiend dynamisch bedrijf, met een plezante bende collega’s die minstens één keer per maand stoom aflaten tijdens allerlei team events (think: barbecues, VR gaming, karting, LAN parties, Innovation Nights, enz.).",30d+,False,,1 to 50,Company - Private,,,,,1.0,,4.0,5.0,5.0,5.0,4.0,,,,
Reniver,,Lier,Full-stack Developer | Digital Manufacturing Platform,"Wil je als full-stack developer graag werken in de wereld van machinebouwers, smart factories en Industrie 4.0? En zie je jezelf groeien in een jonge onderneming vol enthousiasme, waar je de kans krijgt om je huidige software skills verder te ontwikkelen?
Dan willen wij je leren kennen!
Wie zijn wij?
Een innovatief technologiebedrijf dat oplossingen biedt om machinebouwers en productiebedrijven klaar te maken voor de connected future. Onze ingenieurs en programmeurs realiseren projecten die bestaan uit een combinatie van consultancy, software ontwikkeling op maat en ons in-house ontwikkeld product (machine connectivity platform). We hebben sterke groeiambities en zijn daarom op zoek naar meerdere ontwikkelaars.",15d,True,,,,,,,,,,,,,,,,,,
MITIS,,Angleur,Senior R&D Test Engineer (Fuel cells),"Our ambition is to contribute by our technology to reduce GHG emissions.
Our mission is to develop energy converters for the transition to decentralized, low emissions and efficient energy production. www.mitis.be
We are HIRING a Senior R&D Test Engineer (Fuel cells)
We are looking for an experienced experimental test engineer to support our team in its
R&D and innovation mission.
The focus of testing team is to support the R&D of the company by providing reliable and repetitive experimental results for various energy generation systems.",5d,True,,,,,,,,,,,,,,,,,,
HAYS,3.7,Meulebeke,DATA ENGINEER,"België | HR software | brug IT – Business | SQL & BI | 1092665
Jouw nieuwe functie
Onze klant is gelegen in Gent en focust zich op het verlenen van allerlei HR diensten. Een belangrijk onderdeel hiervan is de software voor loonadministratie en personeelsbeheer. Verder werken ze ook met gevoelige gegevens. Data is voor hen dan ook een belangrijk punt. Als data engineer zal je instaan voor de uitwerking van bestaande flows alsook van nieuwe. Verder werk je mee aan projecten voor klanten op zowel intern als extern niveau en werk je veel samen met de architectuur, infrastructuur, applicatie en devops collega’s

Een bijkomend aspect van de functie is de implementatie en beheer van de verschillende databases op het vlak van performantie, kwaliteit, beveiliging, beschikbaarheid en coherentie. Hierbij wordt gebruik gemaakt van de volgende technologieën: MySQL, MS SQL Server en BI/data warehousing.
Daarnaast ben je verantwoordelijk voor het functioneel design, m.a.w. de creatie, het onderhoud en de wijzigingen van een coherent datamodel en je ondersteunt je collega’s bij het gebruik ervan.



Bij voorkeur beschik je over een bachelor- of masterdiploma in IT. Relevante ervaring is zeker een pluspunt, maar geen vereiste voor de job als data engineer. Verder ben je communicatief sterk ingesteld en een nieuwsgierig persoon. Je kan hiernaast ook goed luisteren naar de noden van zowel de interne als externe stakeholders. Ook heb je interesse in veelvoorkomende IT-infrastructuur, architecturale en software oplossingen en ben je ook benieuwd naar de recentste technologische database ontwikkelingen.



In ruil voor jouw inzet als Data engineer, kan je rekenen op een contract van onbepaalde duur samengesteld op basis van jouw kennis en ervaring. Naast het brutoloon worden extralegale voordelen voorzien waaronder flexibele uren en doorgroeimogelijkheden. Bovendien wordt er rekening gehouden met de work-life balance, door een adv-systeem met 12 extra verlofdagen en thuiswerk. Freelancers zijn ook welkom.


Je vervoegt een IT-team in een boeiende gezond groeiende onderneming. Je krijgt de kans om te groeien in jouw rol.


Interesse in deze job als Data Engineer? Contacteer Anne-Sophie Van Cleemput (09 210 52 75), of solliciteer via de HAYS-website. #1092665

Een competitief salarispakket met extralegale voordelen",30d+,True,,5001 to 10000,Company - Private,Human Resources & Staffing,1968,HR Consulting,$1 to $5 billion,0.7,0.82,3.8,3.3,3.6,3.5,3.4,"['""Good training and job flow"" (in 648 reviews)', '""Good money and salary."" (in 668 reviews)', '""Most of the teams have a great culture and it’s a very success driven company."" (in 487 reviews)', '""Good management"" (in 320 reviews)', '""Great people and team environment"" (in 428 reviews)']","['""No training to support career progression"" (in 648 reviews)', '""Industry has low salaries for junior staff and Hays is no different"" (in 668 reviews)', '""Poor culture, directors are patronising"" (in 487 reviews)', '""Bad management and out dated way of working."" (in 320 reviews)', '""Very sales driven, aggressive people"" (in 428 reviews)']",3.7,"['Health Insurance (17 comments)\n""The best thing about the health insurance at Hays is the teledoc.""', '401K Plan (7 comments)\n""nice so much love it""', 'Vacation & Paid Time Off (5 comments)\n""Classic benefits like other company has""']"
Barry-Wehmiller International,3.8,Zellik,Mechanical Design Engineer (Hudson Sharp),"About us
BW Flexible Systems UK Limited is a small business in 1731 Zellik. We are professional, agile, and our goal is to Barry-Wehmiller is a diversified global supplier of engineering consulting and manufacturing technology for the packaging, corrugating, sheeting and paper-converting industries. By blending people-centric leadership with disciplined operational strategies and purpose-driven growth, Barry-Wehmiller has become a $3 billion organization with nearly 12,000 team members united by a common belief: to use the power of business to build a better world.
This position is office based in our Zellik area of Belgium / Must have good level of English & Dutch language and willingness to travel regularly to our German facility.
Our work environment includes:",30d+,False,€6K (Employer est.),5001 to 10000,Company - Private,Manufacturing,1885,Machinery Manufacturing,$1 to $5 billion,0.79,0.81,3.3,3.1,3.8,3.2,3.5,"['""Good place, work life balance"" (in 6 reviews)', '""some offices are nice and not bleak, some people are intelligent thinkers."" (in 4 reviews)', '""Job Security is very good"" (in 7 reviews)', '""Culture is good"" (in 3 reviews)']","['""work life balance is low"" (in 6 reviews)', '""Pay is low, management is inept."" (in 7 reviews)']",3.0,"['Health Insurance (5 comments)\n""Ok Insurance, but employee costs are 3 times national average.""', '401K Plan (3 comments)\n""Pretty standard match, but you vest immediately""', 'Vacation & Paid Time Off (3 comments)\n""PTO is ok, but it includes sick time. With Sick time included, if you get sick at all, the vacation time is insufficient.""']"
Securitas,3.2,Brussels,Field Engineer,"Naast statische en mobiele bewaking is Securitas sinds een klein decennium uitgegroeid tot de marktleider voor Security Technology/ICT diensten. Dankzij een volledig ""converged"" security aanbod, weet Securitas zich te differentiëren van de andere spelers in de markt.

Als Field Engineer maak je deel uit van het Technology team om nieuwe beveiligingsoplossingen te realiseren bij jouw klant (regio Waals-Brabant).
Jouw focus ligt op het configureren en integreren van bestaande en nieuwe security systemen binnen de infrastructuur van de klant.
Je werkt grotendeels on site bij de klant, maar je kan ook ingeschakeld worden om problemen remote te analyseren en op te lossen vanop ons hoofdkantoor te Neder-Over-Heembeek.",30d+,False,,10000+,Company - Private,Management & Consulting,1934,Security & Protective,$10+ billion,0.55,0.57,2.9,2.8,2.8,2.7,2.9,"['""Good pay that\'s adjusted based on area eg: city contracts pay more than rural."" (in 910 reviews)', '""good management and they understand life happens."" (in 607 reviews)', '""Flexible hours and over time"" (in 518 reviews)', '""Benefits were good and affordable"" (in 379 reviews)', '""The people were great to work with"" (in 329 reviews)']","['""The pay is low and most of the people you will work with aren\'t serious about their job."" (in 910 reviews)', '""Long shift poor management 11 hours"" (in 607 reviews)', '""At times long hours and short deadlines"" (in 518 reviews)', '""no benefits from the job"" (in 379 reviews)', '""Always put other people first"" (in 329 reviews)']",2.4,"['Job Training (58 comments)\n""Nice training programs with certification""', 'Health Insurance (37 comments)\n""Good for self not family""', 'Vision Insurance (21 comments)\n""Did not have any vision insurance. Must be decent""']"
Het Poetsbureau - part of Glowi,3.7,Beringen,IT System Engineer,"IT System Engineer
Omschrijving:
Het Poetsbureau – part of Glowi is het grootste dienstenchequebedrijf en één van de snelst groeiende ondernemingen van Vlaanderen. Met +73 kantoren en +9.000 werknemers maken we elke dag opnieuw +65.000 klanten blij. Ons zusterbedrijf Glowi Facilities is actief in de professionele schoonmaak en hier gaan +500 schoonmakers aan de slag bij +1.500 bedrijven. En met de 6 kantoren van Glowi Jobs zorgen we voor de perfecte match tussen uitzendkrachten en ondernemingen.
Glowi is een familiale organisatie en is al méér dan 10 jaar een sterke reputatie aan het opbouwen als organisatie die garant staat voor ervaring en kwaliteit. Om onze groei te ondersteunen, zoeken we voor ons shared service center in Paal-Beringen:",11d,False,,5001 to 10000,Company - Private,,,,,0.82,,2.3,2.8,3.5,3.4,3.8,"['""Office car, travel allowance or electric bike"" (in 3 reviews)', '""There are many employee benefits and general health and well being of employees is taken very seriously."" (in 1 reviews)']","['""The pay is a bit low"" (in 2 reviews)', '""Pas de communication en français agence néerlandophone reste néerlandophone problème avec les plannings toujours aucune communication entre eux au bureau que sa sois ninove ou zottegem .... clients pas content du coup c\'est nous qui ramassons sur les doigts par les client"" (in 2 reviews)']",,
MITIS,,Angleur,Senior R&D Test Engineer (Fuel cells),"Our ambition is to contribute by our technology to reduce GHG emissions.
Our mission is to develop energy converters for the transition to decentralized, low emissions and efficient energy production. www.mitis.be
We are HIRING a Senior R&D Test Engineer (Fuel cells)
We are looking for an experienced experimental test engineer to support our team in its
R&D and innovation mission.
The focus of testing team is to support the R&D of the company by providing reliable and repetitive experimental results for various energy generation systems.",5d,True,,,,,,,,,,,,,,,,,,
Lagom,,Ghent,Process Engineer Automotive Industry,"Voor onze klant regio Gent gaan wij wegens een verdere groeiverhaal op zoek naar een Process Engineer.
Dit hoogtechnologisch bedrijf is een ultieme speler in de automotive sector. Meer dan 20 gerenommeerde autofabrikanten zoals Tesla, Porsche, BMW… vertrouwen dagelijks op de knowhow van onze klant hun hoogtechnologische productievestigingen en innovatiecentra.
Als nichespeler heeft onze klant een sterke internationale reputatie. Naar de toekomst toe wil het bedrijf niet verdubbelen, maar tot 5x toe groeien. De eerste stappen worden alvast gezet met de bouw van een derde state-of-art productiesite.
Om hun unieke marktpositie te behouden én hun verdere groei te bewerkstelligen is de organisatie op zoek naar een Process Engineer.",30d+,True,€65K (Employer est.),,,,,,,,,,,,,,,,,
Indigo,3.5,Ghent,Photonics Design Engineer,"Indigo is looking to hire a motivated Photonics Design Engineer to complement the Photonics team, who will be working on the optical part of Indigo’s CGM (continuous glucose monitor) and will be focusing on continuously improving the Silicon photonic IC and all related aspects.
Your main tasks and responsibilities include:
Design and simulate silicon photonic components and circuits
Propose and implement design solutions to meet systems requirements
Maintain and continuously improve Indigo’s PDK (process design kit)
Layout photonic ICs (GDSII format), tape-out to fabs and follow-up
Implement test plans and analyse measurement data",20d,True,,1001 to 5000,Company - Private,Transportation & Logistics,2001,Shipping & Trucking,,0.65,0.79,3.4,3.2,3.5,3.3,3.1,"['""Gives opportunity to everyone equally"" (in 1 reviews)', '""Friendly people to work with"" (in 1 reviews)', '""Good work culture"" (in 1 reviews)']",['No Cons have been reported by the Glassdoor community.'],5.0,
NewBrix,,Kontich,Medior Data Protection Engineer,"Wat hebben wij te bieden
Of het nu gaat over een traditionele storageoplossing of een innovatieve tegenspeler: eenvoud en maatwerk zijn steeds de sleutelwoorden in onze missie om bedrijven te ondersteunen in hun infrastructurele IT-keuzes van morgen.

Met meer dan tien jaar ervaring in de sector zijn we een erkende partner in dataopslag en IT-infrastructuur. We volgen de evoluties binnen de markt op de voet en zijn een baken van expertise en vertrouwen voor onze klanten. En dat uit zich ook in ons team.

Je komt in een open en vooruitstrevende omgeving terecht waarin we naast bewezen technologieën en methodieken ook nieuwkomers zoals infrastructure en private & public omarmen, en je komt in aanraking met . Met aandacht voor nieuwe technologieën, creëren we ook ruimte voor : een persoonlijk opleidingstraject van minstens zes maanden en een geweldig team van experten die je begeleiden tijdens je eerste professionele stappen.",30d+,False,,,Company - Public,,,,,,,,,,,,,,,
HAYS,3.7,Tielt,DATA ENGINEER & MODELER,"Regio Tielt | HR software | brug IT – Business | SQL & BI | 1093013
Jouw nieuwe functie

Onze klant is gelegen in regio Tielt en focust zich op het verlenen van allerlei HR diensten. Een belangrijk onderdeel hiervan is de software voor loonadministratie en personeelsbeheer. Verder werken ze ook met gevoelige gegevens. Data is voor hen dan ook een belangrijk punt. Als data engineer zal je instaan voor de uitwerking van bestaande flows alsook van nieuwe. Verder werk je mee aan projecten voor klanten op zowel intern als extern niveau en werk je veel samen met de architectuur, infrastructuur, applicatie en devops collega’s

Een bijkomend aspect van de functie is de implementatie en beheer van de verschillende databases op vlak van performantie, kwaliteit, beveiliging, beschikbaarheid en coherentie. Hierbij wordt gebruik gemaakt van de volgende technologieën: MySQL, MS SQL Server en BI/data warehousing.
Daarnaast ben je verantwoordelijk voor het functioneel design, m.a.w. de creatie, het onderhoud en de wijzigingen van een coherent datamodel en je ondersteunt je collega’s bij het gebruik ervan.




Bij voorkeur beschik je over een bachelor- of masterdiploma in IT. Relevante ervaring is zeker een pluspunt, maar geen vereiste voor de job als data engineer. Verder ben je communicatief sterk ingesteld en een nieuwsgierig persoon. Je kan hiernaast ook goed luisteren naar de noden van zowel de interne als externe stakeholders. Ook heb je interesse in veelvoorkomende IT-infrastructuur, architecturale en software oplossingen en ben je ook benieuwd naar de recentste technologische database ontwikkelingen.




In ruil voor jouw inzet als Data engineer, kan je rekenen op een contract van onbepaalde duur samengesteld op basis van jouw kennis en ervaring. Naast het brutoloon worden extralegale voordelen voorzien waaronder flexibele uren en doorgroeimogelijkheden. Bovendien wordt er rekening gehouden met de work-life balance, door een ADV systeem met 12 extra verlofdagen en thuiswerk.



Je vervoegt een IT-team in een boeiende gezond groeiende onderneming. Je krijgt de kans om te groeien in jouw rol.


#1093013

Marktconform",30d+,True,,5001 to 10000,Company - Private,Human Resources & Staffing,1968,HR Consulting,$1 to $5 billion,0.7,0.82,3.8,3.3,3.6,3.5,3.4,"['""Good training and job flow"" (in 648 reviews)', '""Good money and salary."" (in 668 reviews)', '""Most of the teams have a great culture and it’s a very success driven company."" (in 487 reviews)', '""Good management"" (in 320 reviews)', '""Great people and team environment"" (in 428 reviews)']","['""No training to support career progression"" (in 648 reviews)', '""Industry has low salaries for junior staff and Hays is no different"" (in 668 reviews)', '""Poor culture, directors are patronising"" (in 487 reviews)', '""Bad management and out dated way of working."" (in 320 reviews)', '""Very sales driven, aggressive people"" (in 428 reviews)']",3.7,"['Health Insurance (17 comments)\n""The best thing about the health insurance at Hays is the teledoc.""', '401K Plan (7 comments)\n""nice so much love it""', 'Vacation & Paid Time Off (5 comments)\n""Classic benefits like other company has""']"
