Company_name,Rating,Location,Job_title,Description,Job_age,Easy_apply,Salary,Employees,Type_of_ownership,Sector,Founded,Industry,Revenue_USD,Friend_recommend,CEO_approval,Career_opportunities,Comp_&_benefits,Culture_&_values,Senior_management,Work/Life_balance,Pros,Cons,Benefits_rating,Benefits_reviews
Adroit Software Inc.,,"Boston, MA",Data Engineer,"Expertise in SQL, identifying patterns and trends in data, recommend and define data requirements, mastery in implementing data quality checks to ensure accuracy and completeness.
You enjoy learning new technologies, data analysis, identifying data patterns and trends and you can independently resolve technical challenges.
Experience in processing and exposing data using AWS technologies like ec2, s3, Lambda, API Gateway, Load Balancers, Auto scaling etc.
Expertise in building data ingestion tools using technologies like Python to extract data from Relational Databases/Web Scraping/External API’s
Experience in Snowflake or any MPP and columnar database on the Cloud.
Experience in CI/CD release automation and deployment (Jenkins, Concourse, CloudFormation etc.)
Experience and good understating of databases (Oracle, Netezza) and ETL tools
Experience in scheduling tools like Autosys, Control-M, Airflow etc.
Excellent programming skills in SQL, PL/SQL, Python, shell etc.
Exposure to Big Data technologies (Hadoop, Spark, Hive, presto etc.)
Exposure to streaming services like Kafka will be an advantage
Good understanding of overall AWS security services like KMS, IAM, Security groups etc.
At least 6 years of software development experience with at least 3 years working on Cloud/Big Data technologies
BS in Computer Science or related degree, or equivalent experience",24h,True,$90K - $170K (Employer est.),,,,,,,,,,,,,,,,,
Amazon,3.8,"San Diego, CA",Data Engineer - Flink,"The successful candidate in this role will have:
Experience building and maintaining enterprise-scale (Terabyte - Exabyte) data pipelines.
Experience using modern open-source technologies and cloud services (SNS, SQS, MSK, ECS, EC2, DynamoDB, Kinesis, EMR, Kafka, Flink, Spark)
Experience with modern compression technologies (Orc, Spark)
Experience working with customers to model and onboard datasets to fit customer requirements.
Experience developing data pipeline parsers using Scala.
To follow up with any questions, please contact Ajitabh at # 408-907-2956",30d+,True,$72.00 - $80.00 Per Hour(Employer est.),10000+,Company - Public,Information Technology,1994,Internet & Web Services,$10+ billion,0.72,0.76,3.9,3.9,3.7,3.4,3.4,"['""good work life balance and nicely paid"" (in 3227 reviews)', '""Pay is good but not worth the asks made from IT and how they are treated"" (in 3493 reviews)', '""The culture is good and there\'s a lot of smart people willing to help you grow"" (in 3146 reviews)', '""My team was great and I was really lucky to be placed on this team."" (in 2794 reviews)', '""Their health benefits is good and their career choice is helpful to start a new career."" (in 1317 reviews)']","['""No work life balance and sometime you can feel the pressure and stress to meet immediate requirements with less time."" (in 3227 reviews)', '""Pay is low (only 300 CNY per day)"" (in 3493 reviews)', '""Politics and bad culture"" (in 3146 reviews)', '""depending on team your work"" (in 2794 reviews)', '""No benefits for interns and yes"" (in 1317 reviews)']",4.0,"['Health Insurance (1620 comments)\n""Options and Cost are top tier. They even have an Amazon only concierge service through blue cross.""', 'Employee Discount (1500 comments)\n""$100 off when you shop on Amazon""', 'Vacation & Paid Time Off (1226 comments)\n""you accrue both simultaneously with high cap room. The downside is that PTO becomes use it or loose it if you don\'t take it.""']"
Siddhi Solutions,,Remote,Data Engineer,"Job description
Job description
Design conceptual data architectures solution for data-centric analytics projects.
Analyze data sources, design and evaluate feasible technical solutions to be implemented by data engineers. The solutions might include database modeling and design, relational database architecture, metadata and repository creation and configuration management.
Understand the complexity of data and design systems and models to handle different data sources/formats, which includes structured, semi-structured, and unstructured, as well as stream processing.",2d,True,$65.00 - $70.00 Per Hour(Employer est.),,,,,,,,,,,,,,,,,
Peach IT Professionals,3.1,"Braham, MN",Data Engineer,"Required Skills:
5+ years of hands-on data analysis & SQL
Must have experience within Data Lineage / Data Visualization / Data Cleaning / Data Modeling
ETL/SSIS
Will be working with product owners to build acceptance criteria for user stories, assist with unit testing and integration testing.
Will participate in daily stand up calls and other scrum ceremonies
Will work with data modelers and analysts to build comprehensive data warehouses and assist with peer code review.",1 day ago,True,$40.00 - $70.00 Per Hour(Employer est.),51 to 200,Company - Private,,,,,0.52,,3.1,3.1,2.6,2.6,2.6,['No Pros have been reported by the Glassdoor community.'],"['""Worst experience i haven\'t paid for my salary , i have been following up almost 60 days and i have received any reply from the HR team of PeachIT pro"" (in 2 reviews)']",,
Integration Developer Network LLC,4.9,Remote,Azure Data Engineer,"Skills:
Strong Experience with Azure Cloud
Strong Experience With Databricks
Strong Experience With Python Programming
Experience with Spark, Hadoop, Hive, Pig etc. Proven expertise with extracting data from a wide variety of sources and transforming the data as needed.
Previous experience with statistical modeling and deep learning frameworks / libraries is a definite plus.",2d,True,$70.00 - $75.00 Per Hour(Employer est.),51 to 200,Company - Private,Information Technology,2011,Information Technology Support Services,$1 to $5 million,0.87,1.0,4.7,4.7,4.5,4.6,4.4,"['""Great colleagues to work with and a lot of learning opportunities."" (in 2 reviews)', '""I gained so much of information about new technologies."" (in 2 reviews)', '""Many employees get good exposure."" (in 1 reviews)', '""A good place to have a wonderful work life culture."" (in 1 reviews)', '""Thanks to management."" (in 1 reviews)']",['No Cons have been reported by the Glassdoor community.'],5.0,
NextRow Digital,4.2,Remote,Snowflake Data Engineer,"Snowflake Data Engineer
Duration: Long Term
Remote Work
Job Description
This is a 100% remote job.
Must have 3 verifiable references.
Job Responsibilities:
This position will require qualified T-SQL Developers to take the lead in the following tasks:",9d,True,$80K - $186K (Employer est.),51 to 200,Company - Private,Information Technology,2008,Information Technology Support Services,$5 to $25 million,0.78,1.0,4.0,4.0,4.0,4.1,4.1,"['""Very good clients, excellent management"" (in 6 reviews)', '""flexible timings"" (in 7 reviews)', '""Good clients."" (in 6 reviews)', '""employee friendly company as per my experience"" (in 5 reviews)', '""Great team Spirit"" (in 2 reviews)']","['""Management is too worst."" (in 6 reviews)']",,
B Capital Group,4.4,"Los Angeles, CA",Software/Data Engineer (Entry,"POSITION SUMMARY:
The position will focus on helping build and maintain backend integrations of our various systems (e.g., Financial System, HR System, CRM System), including Data Warehouse archiving and synchronizing. The position will also work with our Business Intelligence team to develop views/queries/tables to power Tableau Dashboards used throughout various venture capital investment lifecycle stages. Secondarily, the position will also maintain custom internal applications utilizing data from our Data Warehouse and various systems.
BASIC JOB RESPONSIBILITIES:",10d,False,$82K - $133K (Glassdoor est.),1 to 50,Company - Private,,,,,0.89,,3.8,4.4,3.9,3.8,3.8,"['""Incredibly talented colleagues who will push you to grow and develop"" (in 1 reviews)']","['""Unclear career path though gaining clarity over time"" (in 1 reviews)', '""Like all young companies, it\'s experiencing growing and scaling pains, though leadership is committed to addressing them and has invested in the resources to do so"" (in 1 reviews)']",5.0,
Excelgens,4.8,Remote,Data Engineer,"Contract to hire role with NASDAQ. Remote role.
2 rounds of interview:
1. 90 Minutes python test
2. 30 minutes interview
Please check the JD below:
· Looking for resources to support the Data Analysis Team. Support includes design, development, and testing. These tasks include, but are not limited to the following features:",10d,True,$36.00 - $52.00 Per Hour(Employer est.),51 to 200,Company - Private,Information Technology,2011,Information Technology Support Services,$5 to $25 million,0.98,0.99,4.6,4.4,4.6,4.6,4.6,"['""They have a good client base and got me scheduled for an interview within a week."" (in 1 reviews)']",['No Cons have been reported by the Glassdoor community.'],5.0,
Mericaninc,,"Atlanta, GA",Data Engineer,"Job Role: Data engineer
Location: Hybrid model (Day 01 onsite)
Type: Contract
EXPERIENCE :
Python
Kafka or Kinesis
DevOps deployment model
AWS
Job Type: Contract",30d+,True,$60.00 - $65.00 Per Hour(Employer est.),,,,,,,,,,,,,,,,,
GenSpark,3.8,"Atlanta, GA",Data Engineer,"Job Title: Data Engineer
Start Date: ASAP
Location: Atlanta, GA
Visa: Only USC & GC
Rate: $75-85K
Job Description:
What we're looking:
Candidates must be a US Citizen or Green Card Holder. (We do not offer sponsorship currently)",1 day ago,True,$75K - $80K (Employer est.),201 to 500,Company - Private,Information Technology,2017,Information Technology Support Services,,0.72,,4.2,3.6,4.2,3.9,4.1,"['""The Training itself is good, with a mix of hands"" (in 18 reviews)', '""Bench pay wasn\'t that good but that\'s expected, you\'re getting paid to learn."" (in 12 reviews)', '""driven projects, and standard lectures, there\'s something for everyone\'s learning style, and they encourage everyone in the cohort to communicate and help eachother."" (in 7 reviews)']","['""Low pay Low training pay Long contract Very bad training material"" (in 18 reviews)', '""Low pay and bad placements."" (in 12 reviews)', '""The is a lack of communication post interview."" (in 7 reviews)', '""Bad environment you can tell everyone doesn’t want to be there"" (in 3 reviews)']",2.3,"['Health Insurance (3 comments)\n""- Not very good health insurance""']"
CEDENT,,"Westlake, TX",Data Engineer,"Position Details:
Title: Data Engineer
Industry: Banking & Financial
Duration: 12 Months- Long term
Location: Smithfield RI/ Durham, NC/ Westlake, TX
?
Top Skills: Informatica, SQL, Snowflake, python
Required Qualifications:",1 day ago,True,$77K - $112K (Glassdoor est.),1 to 50,Contract,Information Technology,,Computer Hardware Development,Less than $1 million,,,,,,,,,,1.0,
Jeevan Technologies,4.4,Remote,Data Analytics Engineer - GCP,"Job Description
Data Analytics Engineer
100% Remote
Long term
W2/ 1099 only
Responsibilities:
• Designing and implementing data transformation, ingestion and curation functions on GCP cloud using GCP native or custom programming",1 day ago,True,$56.00 - $61.00 Per Hour(Employer est.),201 to 500,Company - Private,Information Technology,2000,Information Technology Support Services,$25 to $100 million,0.94,0.88,4.5,4.5,4.5,4.6,4.7,"['""Time flexibility"" (in 1 reviews)', '""It is a good place to start your career as a fresher very supportive HR and Higher Management."" (in 2 reviews)', '""The HR team is very helpful as they are approachable at any time and will guide us to solve whatever issue arises."" (in 1 reviews)']","['""Poor Management, No Flexible Timings, Less Career Growth, For seperation we need fight"" (in 6 reviews)', '""Salary date can be moved from 5th to 1st of every month and can provide cab facility"" (in 5 reviews)']",1.0,
ASA,3.6,Remote,Snowflake Data Engineer,"At least 5 years working with t-SQL and enterprise schedulers At least 2 years’ experience in building SnowSQL scripts, Snowflake functions and stored procedures Experience working with Azure data factory is preferred but not required Experience working with Azure databricks is preferred but not required At least 3 years of full-time development experience using Python Proficient understanding of algorithms, data structures, architectural design patterns and best practices Extensive experience in software development and the entire SDLC Solid understanding of a variety of programming tools and development platforms Excellent organizational and leadership abilities. Highly analytical mindset, with an ability to see both the big picture and the details Experience in creating high-level product specifications and design documents Proven collaboration and influencing skills Integration experience (ETL, ELT) with Python Familiarity with SSIS is preferred but not required General development expertise, use of version control, ticketing, and continuous integration systems Experience in an Agile Development environment Education Bachelor's or equivalent in a STEM based discipline",30d+,True,$77.00 - $78.00 Per Hour(Employer est.),51 to 200,Company - Private,Information Technology,1999,Enterprise Software & Network Solutions,$25 to $100 million,0.67,0.86,3.6,3.4,3.5,3.6,3.5,"['""Salary is on time."" (in 5 reviews)', '""Very open culture with relaxed and productive atmosphere."" (in 4 reviews)']","['""slow HR work and low salary"" (in 5 reviews)', '""No benefits (WFH, bonuses etc.)"" (in 2 reviews)', '""Weak mentorship"" (in 2 reviews)', '""Rude language."" (in 1 reviews)']",,
Kani Solutions,4.7,Remote,MLOps Engineer / Data Scientist,"Principle Duties and Responsibilities:
Increase our deployment velocity, including the process for deploying models and data pipelines into production.
Improve the creation of dependable releases.
Build and maintain infrastructure as code (IaC) in the cloud, that can scale when needed.
Build and maintain data pipelines for analytics, model evaluation and training (includes versioning, compliance and validation)
Working on DevOps/Agile operations process and tools area (Code review, unit test automation, Build & Release automation, Environment, Service, Incident and Change Management)",24h,True,$70.00 - $75.00 Per Hour(Employer est.),201 to 500,Company - Private,Information Technology,2009,Information Technology Support Services,$5 to $25 million,0.94,0.93,4.4,4.3,4.6,4.4,4.5,"['""Excellent management and good people"" (in 6 reviews)', '""best environment to work at kanisolutions"" (in 5 reviews)', '""good compensation and benefits are available"" (in 2 reviews)', '""Training and placement .. guaranteed job"" (in 2 reviews)', '""Great Incentive Structure"" (in 2 reviews)']",['No Cons have been reported by the Glassdoor community.'],,
APLOMB Technologies,4.4,"Princeton, NJ",Data Engineer,"We are hiring for Training and placement opportunity for our client requirements.
These are W2 roles.
Location: Plainsboro, NJ
Below are the benefits that you will get from us
- Training and mock interview support
- Placement assistant
- H1 Sponsorship
- STEM extension support",30d+,True,$70K - $75K (Employer est.),51 to 200,Company - Private,Information Technology,,Information Technology Support Services,$1 to $5 million,0.95,0.91,4.2,4.0,4.0,4.2,4.1,"['"".Friendly and approachable staff."" (in 2 reviews)', '""Excellent workplace, they provide extensive training, marketing and placement services."" (in 1 reviews)', '""they will give fake letters and documents to keep your immigration status fine"" (in 1 reviews)']",['No Cons have been reported by the Glassdoor community.'],5.0,
Fuge Technologies Inc,4.7,"McLean, VA",Data Pipeline Engineer,"Location: McLean, VA (3 days onsite -Tuesday, Wednesday, and Thursday)
no relocation candidates
Duration: 6 months contract, the opportunity for extension
Interview information:
Rounds: 2 Rounds ***2nd round will be In-Person and On-site***
Duration: 1st round - 45 Minutes, 2nd round - 30 Minutes
Additional Notes: 1st Round: MS Teams, Video Mandatory; 2nd Round: In-Person
Slots: 1st round: 4/17 @ 11:00am & 3:00pm; 4/18 @ 11:00am & 3:00pm
Must Haves: Not looking for an administrator here! Must have hands-on experience with the UNIX system, experience on the user side, and coding with Shell and Autosys. Expert-level SQL is required. Preference for experience with Snowflake. Must have hands-on experience with Hadoop.",6d,True,$65.00 - $70.00 Per Hour(Employer est.),1 to 50,Contract,,,,,1.0,,4.7,4.5,4.7,4.3,4.5,"['""Interview was went good and well"" (in 2 reviews)', '""Fuge Technologies is one of the best company for hiring"" (in 1 reviews)']",['No Cons have been reported by the Glassdoor community.'],,
RevOpsforce,,"Austin, TX",Data Engineer,"About RevOpsforce:
At RevOpsforce, our mission is to drive sustainable revenue growth for our clients by leveraging data-driven insights, technology, and process optimization. We strive to deliver measurable results that exceed expectations, while building strong partnerships with our clients and continuously improving our own capabilities. Our Expert Network is composed of the highest skilled and certified professionals in revenue operations. We leverage this network to solve our clients' most complex operational challenges.
Type: Contract 12+ months - Immediate
Job Description:
We are seeking a highly skilled data engineer with expertise in Talend to join our team. As a data engineer, you will be responsible for designing, developing, and maintaining our data pipelines and infrastructure, ensuring our systems are efficient, reliable, and scalable.",24h,True,$86K - $124K (Glassdoor est.),,Company - Private,,,,,,,,,,,,,,,
ZoomCare,3.3,Remote,Data Engineer,"SUMMARY OF JOB PURPOSE AND FUNCTION
The Database Engineer ensures data pipelines are scalable, repeatable, secure, and can serve
multiple users. They help facilitate getting data from a variety of different sources, getting it in
the right formats, assuring that it adheres to data quality standards, and assuring that
downstream users can get that data quickly. The Database Engineer is responsible for processing diverse sources of data seamlessly. The Database Engineer has knowledge of the physical database design principles and the full SDLC (analysis, design, implementation, testing and deployment).
ESSENTIAL RESPONSIBILITIES AND TASKS:
Participate with Business and Technology Stakeholders to refine, create actionable objectives and estimates for completion of quality Software Requirements


ZoomCare offers a competitive compensation and a robust benefits package including Health & Wellness Benefits, 401K with employer match, Paid Time Off, Paid Holidays, Paid Parental Leave, Sabbatical program and additional perks!",30d+,True,$92K - $132K (Employer est.),501 to 1000,Company - Private,Healthcare,2006,Health Care Services & Hospitals,,0.47,0.62,3.0,3.1,2.8,2.5,3.8,"['""A good mission statement to work behind."" (in 1 reviews)']",['No Cons have been reported by the Glassdoor community.'],3.4,"['Health Insurance (16 comments)\n""Walking into any ZoomCare as an employee and your care is nearly free.""', 'Dental Insurance (9 comments)\n""Good dental insurance - i would say above average""', 'Vision Insurance (7 comments)\n""Average to above average vision insurance""']"
Alt Shift USA,4.0,"Dallas, TX",Big Data Engineer,"Multiple Bigdata Job Positions across Dallas, TX and Tampa, FL
Position 1: Big Data Engineer
Location: Dallas TX
Experience Required - 6+ years
Job Description
Hadoop/HDFS.
Spark is a must. Scala preferred but Java is ok too.
Experience Spark core, Spark SQL, Spark Streaming ( these 3 are a must) and Spark ML is good to have.",30d+,True,$91K - $129K (Glassdoor est.),1 to 50,Company - Private,,,,,0.74,,4.0,3.6,4.0,4.0,4.0,"['""flexible time , Comfortable work environment"" (in 1 reviews)', '""They promote that they work with modern technologies such as IOT, this was the trap that got me to work with them"" (in 1 reviews)']","['""The administration does not understand anything, and they do not appreciate or respect women at all, and they may be insulted at any moment."" (in 1 reviews)', '""they make false promises, and there is no management of job tasks, the employee feels insulted and vulgar ,Unfortunately, the experience was very bad, and I hope the situation will be improved."" (in 1 reviews)']",,
Holman,3.7,Remote,Data Engineer,"Holman is currently accepting applications for the role of Data Platform Engineer
Principal Purpose of Position:
Design, develop, document and execute data solutions, tools and practices
Analysis of requirements at sufficient level of detail to allow ETL solution to be developed
Development of ETL job flows according to company standards for naming, performance, restartability and performance.
Support testing and remediation of defects in newly-developed/modified ETL workflows
Promote ETL workflows to PROD and provide ongoing support in PRODUCTION, including monitoring and troubleshooting",19d,True,$110K (Employer est.),5001 to 10000,Company - Private,Retail & Wholesale,1924,Vehicle Dealers,$1 to $5 billion,0.63,0.8,3.4,3.4,3.8,3.5,3.8,"['""Good people Healthy company Generally hybrid/remote."" (in 2 reviews)', '""Great environment to work in"" (in 1 reviews)']","['""Basically zero career growth here."" (in 1 reviews)', '""Salary is not very competitive"" (in 1 reviews)']",4.1,"['401K Plan (4 comments)\n""Had a 401k matching plan""', 'Maternity & Paternity Leave (3 comments)\n""Offered Maternity and Paternity leave""', 'Vacation & Paid Time Off (3 comments)\n""great PTO and worked remotely""']"
CLS Bank International,3.9,"McLean, VA",Azure Data Engineer (US citizens or GC holders) - Locals ONLY,"US citizens or GC Holders
Azure Data Engineer
Duration : 12 months plus extensions
Location : Mclean, VA and work from home
Data deliverables experience
-Event Streaming
-Near real time data integration solution using data virtualization
-Knowledge on Financial domains including banking and investments
-Familiarity with architecting and designing data analytics solutions in Cloud, Azure
-Data extract and delivery automation
-Performance tuning and optimization
-Data profiling
-Data validation automation
Hands on data service/programming lang. experience
-Azure Event Hubs, Event Grid, Azure Functions, Azure Logic Apps
-Databricks
-PySpark
-SQL
-NoSQL (Azure Cosmos DB)
-Azure Data Factory
-ADLS
-Delta table
•Agile Delivery - Azure DevOps/Boards, JIRA",24h,True,$85.00 - $100.00 Per Hour(Employer est.),501 to 1000,Subsidiary or Business Segment,Financial Services,,Investment & Asset Management,$100 to $500 million,0.72,0.54,3.4,3.9,3.9,3.7,4.3,"['""provided support to grow and be good at your job"" (in 1 reviews)']","['""Computer system is too much locked down."" (in 1 reviews)']",3.9,
