Company_name,Rating,Location,Job_title,Description,Job_age,Easy_apply,Salary,Employees,Type_of_ownership,Sector,Founded,Industry,Revenue_USD,Friend_recommend,CEO_approval,Career_opportunities,Comp_&_benefits,Culture_&_values,Senior_management,Work/Life_balance,Pros,Cons,Benefits_rating,Benefits_reviews
Boston Consulting Group,4.4,Madrid,Data Engineer,"WHAT YOU'LL DO

As a part of BCG’s GAMMA team - part of BCG X, you will work closely with consulting teams on a diverse range of advanced analytics topics. You will have the opportunity to leverage analytical methodologies to deliver value to BCG's Consulting (case) teams and Practice Areas (domain) through providing analytics subject matter expertise, and accelerated execution support.

You will collaborate with case teams to gather requirements, specify, design, develop, deliver and support analytic solutions serving client needs. You will provide technical support through deeper understanding of relevant data analytics solutions and processes to build high quality and efficient analytic solutions.









You should be strong in analytical solutioning with hands on experience in advanced analytics delivery, through the entire life cycle of analytics. Strong analytics skills with the ability to develop and codify knowledge and provide analytical advice where required",30d+,False,,10000+,Company - Private,Management & Consulting,1963,Business Consulting,$5 to $10 billion,0.89,0.95,4.5,4.5,4.3,4.1,3.2,"['""Work life balance, latest Technology, free food."" (in 21 reviews)', '""good salaries for all employees"" (in 16 reviews)', '""Great onboarding, daily routine and benefits."" (in 12 reviews)', '""Employee friendly"" (in 13 reviews)', '""efficiently working environment, good remote work guidelines"" (in 12 reviews)']","['""bad work life balance though"" (in 21 reviews)', '""Could do better on the salaries"" (in 16 reviews)', '""The actual salary is a bit lower than what a software engineer in NYC could find, but other perks and benefits, particularly the health care, help to make up for it."" (in 12 reviews)']",4.8,"['Health Insurance (130 comments)\n""Fully covered premium insurance, you can basically see any in plan doctor at close to no cost""', 'Vacation & Paid Time Off (53 comments)\n""Industry standard for PTO but in reality most people don\'t take most of their vacation""', 'Maternity & Paternity Leave (22 comments)\n""Best compared to other companies""']"
Fichtner GmbH & Co. KG,3.8,Madrid,Project Manager / Engineer Smart Cities & Smart Grids (m/f/x),"About Us
With over 2.000 employees, Fichtner is Germany’s leading independent planning and consultancy enterprise. We are global players and tackle challenging projects in more than 100 countries. Among our clients are companies from the sectors of central utility supplies and waste management, international development and commercial banks, investors, public administrations, and energy-intensive industrial enterprises. We offer our clients a unique combination of engineering consultancy with classical management consultancy.
We are looking to fill a permanent position at our new Madrid office as soon as possible with a long-term oriented and highly motivated",29d,False,,1001 to 5000,Company - Private,Management & Consulting,,Business Consulting,$100 to $500 million,0.78,0.99,3.4,3.7,3.5,3.5,3.6,"['""busy environment to work in"" (in 4 reviews)', '""People are helpful and the surpervisors always provide good guidance."" (in 4 reviews)', '""Good Salary receiving on monthly basis."" (in 2 reviews)', '""Communication, support, teamwork, evolvement, and international exposure."" (in 2 reviews)']","['""here people do work very well."" (in 4 reviews)', '""Comparing to other companies, this salary is a bit low."" (in 2 reviews)', '""Sometimes busy schedule but that wasn\'t an issue for me"" (in 2 reviews)']",,
DerbySoft,4.0,Barcelona,Technical Service Engineer,"Job Title: Technical Service Engineer
Location: Barcelona, Spain
Supervisor Title: Manager, Technical Services
*
What is Derbysoft?*
Founded in 2002, DerbySoft is a technology company whose mission is to make the travel business easier through industry leading technology that empowers travel industry services. The company supports technology for Connectivity Services at the CRS and PMS levels, Marketing Services which uses machine learning and rich data to drive high-performing marketing campaigns and a Content platform that collects, manages and distributes quality hotel content. DerbySoft’s technology empowers the travel industry around the globe. Headquartered in Dallas, Texas, USA and with offices in Barcelona, Tokyo and Shanghai, DerbySoft serves partners in 197 countries around the world.",30d+,True,,201 to 500,Company - Private,Information Technology,2002,Information Technology Support Services,Less than $1 million,0.8,,3.8,3.9,3.8,3.8,4.3,"['""PTO, Good work life balance,"" (in 6 reviews)', '""Company culture is nice."" (in 6 reviews)', '""Great people"" (in 3 reviews)', '""The career growth is good, the company has good reputation in the hotel industry."" (in 3 reviews)', '""Great benefits"" (in 1 reviews)']","['""Work life balance is the least priority"" (in 6 reviews)']",3.5,
Boston Consulting Group,4.4,Madrid,Senior IT Architect,"Who We Are

Boston Consulting Group partners with leaders in business and society to tackle their most important challenges and capture their greatest opportunities. BCG was the pioneer in business strategy when it was founded in 1963. Today, we work closely with clients to embrace a transformational approach aimed at benefiting all stakeholders—empowering organizations to grow, build sustainable competitive advantage, and drive positive societal impact.

Our diverse, global teams bring deep industry and functional expertise and a range of perspectives that question the status quo and spark change. BCG delivers solutions through leading-edge management consulting, technology and design, and corporate and digital ventures. We work in a uniquely collaborative model across the firm and throughout all levels of the client organization, fueled by the goal of helping our clients thrive and enabling them to make the world a better place.",30d+,False,,10000+,Company - Private,Management & Consulting,1963,Business Consulting,$5 to $10 billion,0.89,0.95,4.5,4.5,4.3,4.1,3.2,"['""The people at BCG were great and were always there to help when needed."" (in 19 reviews)', '""People centric company, work life balance is good, perks are amazing"" (in 12 reviews)', '""The firm has an amazing culture"" (in 13 reviews)', '""Lots of free food and competitive benefits"" (in 15 reviews)', '""The salary is competitive and if you outperform you can earn up to 16% of your yearly base salary as bonus."" (in 13 reviews)']","['""No work life balance at all"" (in 12 reviews)', '""Base salary"" (in 13 reviews)']",4.8,"['Health Insurance (130 comments)\n""Fully covered premium insurance, you can basically see any in plan doctor at close to no cost""', 'Vacation & Paid Time Off (53 comments)\n""Industry standard for PTO but in reality most people don\'t take most of their vacation""', 'Maternity & Paternity Leave (22 comments)\n""Best compared to other companies""']"
HENSOLDT,4.0,Madrid,Systems Engineer Future Combat Air System Relocation to Germany (f/m/d),"For the area ""Solution and Cross Functional Engineering"" we are looking for a ""System Engineer Future Combat Air System (f/m/d)"" at the location Immenstaad or Ulm in Germany as soon as possible.
The area ""Solution and Cross Functional Engineering"" is responsible for the system design and development of cockpit systems, navigation and mission support systems, as well as the corresponding sensor technology for helicopters and aircraft.
In the Future Combat Air System (FCAS) core team, you will contribute to the overall system design to meet future needs of the European Air Force for the next decades.
You will collaborate with national and European industrial partners, research institutes, customers and armed forces.
Your Tasks",11d,False,,5001 to 10000,Company - Private,Aerospace & Defense,2017,Aerospace & Defense,$1 to $5 billion,0.71,,3.4,3.9,3.6,3.3,3.9,"['""people are friendly."" (in 1 reviews)']","['""boring management, low salaries, undefined policies, location difficult to get there using normal transport."" (in 1 reviews)', '""Innovation is spoken off, but implementation is sort of a mirage."" (in 1 reviews)']",,
Symanto Research GmbH,,Spain,Research Engineer (m/f/x/d),"Research Engineer (m/f/x/d)
Do you like Natural Language Processing (NLP)? Do you enjoy solving scientific problems? Are you passionate about creating and deploying deep learning models using cutting edge technology?
We are currently looking for a Research Engineer (m/f/x/d) for our Research team in Valencia (Spain). In this position, you will play a key role in the team and will have the opportunity to participate in innovative projects in different NLP areas: opinion mining, low-resource NLP, generative information extraction, author profiling, relation extraction, etc.
Your work will attempt to improve the company's products and be aligned to customers’ needs. However, at Symanto we will also encourage you to explore new research ideas and to publish in blogs, forums, reputable research conferences and journals.?",13d,True,,,,,,,,,,,,,,,,,,
nVent,3.8,Trabajo en remoto,M3 Functional Analyst (Remote Role),"We’re looking for people who put their innovation work to advance our success – and their own. Join an organization that ensures a more secure world through connecting and protecting our customers with inventive electrical solutions.
In This Position, You Will Get To
· Be part of an internal ERP modernization team that is currently deploying Infor’s M3 Cloud Edition platform globally
· Participate in global ERP implementation projects working closely with cross-functional business teams
· Act as a process expert and be a bridge between Infor’s M3 functionalities and nVent’s business processes",30d+,True,,10000+,Company - Public,Manufacturing,2018,Electronics Manufacturing,$1 to $5 billion,0.75,0.9,3.6,3.4,3.8,3.4,3.8,"['""Good people"" (in 2 reviews)', '""the company did provide some sort of flexibility within means"" (in 1 reviews)', '""Friendly environment to work"" (in 1 reviews)']","['""Also poor PTO and benefits available, though they say they are working to improve."" (in 1 reviews)']",4.4,"['401K Plan (6 comments)\n""100% match up to 5%""', 'Health Insurance (5 comments)\n""Several options to best suit your needs""', 'Maternity & Paternity Leave (3 comments)\n""benefits for mothers and faterhs""']"
Adroit People Ltd.,4.5,Trabajo en remoto,Data Engineer,"Technical Skills:
8+ years of software engineering experience.
Experience with following technologies - SQL, Airflow, Snowflake, Databricks, Spark, Py-Spark, Kinesis, Kubernetes, Docker
Data Architecture using Parquet, Avro, Star Scheme
Data Ingestion design pattern
Ability to design application components and evolve architecture including UI, API/Services, Data Access, Integration, Application components etc.
Build tools to automate the monitoring or workload and take proactive measure to scale the platform or to fix the problem.",30d+,True,€37.50 Per Hour(Employer est.),1 to 50,Company - Private,,,,,0.96,1.0,4.5,3.9,4.4,4.5,4.3,"['""Good Management, Good Colleagues, Better understanding management."" (in 3 reviews)', '""Very Friendly Staff,Good company."" (in 2 reviews)', '""Its a great place to me work with a great environment feels blessed."" (in 1 reviews)']","['""Has absorbed smaller companies, so experience from location to location, or team to team can be different, or have residual culture of those companies."" (in 3 reviews)']",,
Boston Consulting Group,4.4,Madrid,Senior Data Engineer - BCG X,"WHAT YOU'LL DO
As a part of BCG’s GAMMA team - part of BCG X, you will work closely with consulting teams on a diverse range of advanced analytics topics. You will have the opportunity to leverage analytical methodologies to deliver value to BCG's Consulting (case) teams and Practice Areas (domain) through providing analytics subject matter expertise, and accelerated execution support.

You will collaborate with case teams to gather requirements, specify, design, develop, deliver and support analytic solutions serving client needs. You will provide technical support through deeper understanding of relevant data analytics solutions and processes to build high quality and efficient analytic solutions.









You should be strong in analytical solutioning with hands on experience in advanced analytics delivery, through the entire life cycle of analytics. Strong analytics skills with the ability to develop and codify knowledge and provide analytical advice where required",30d+,False,,10000+,Company - Private,Management & Consulting,1963,Business Consulting,$5 to $10 billion,0.89,0.95,4.5,4.5,4.3,4.1,3.2,"['""Work life balance, latest Technology, free food."" (in 21 reviews)', '""good salaries for all employees"" (in 16 reviews)', '""Great onboarding, daily routine and benefits."" (in 12 reviews)', '""Employee friendly"" (in 13 reviews)', '""efficiently working environment, good remote work guidelines"" (in 12 reviews)']","['""bad work life balance though"" (in 21 reviews)', '""Could do better on the salaries"" (in 16 reviews)', '""The actual salary is a bit lower than what a software engineer in NYC could find, but other perks and benefits, particularly the health care, help to make up for it."" (in 12 reviews)']",4.8,"['Health Insurance (130 comments)\n""Fully covered premium insurance, you can basically see any in plan doctor at close to no cost""', 'Vacation & Paid Time Off (53 comments)\n""Industry standard for PTO but in reality most people don\'t take most of their vacation""', 'Maternity & Paternity Leave (22 comments)\n""Best compared to other companies""']"
CAS TRAINING,3.2,Trabajo en remoto,"Data Engineer, 100% En remoto","Data Engineer en 100% En remoto.
Cas Training empresa de referencia con más de 20 años en consultoría tecnológica outsourcing y formación especializada selecciona a Data Engineer para formar parte de importante proyecto remoto.

Requisitos imprescindibles

Experiencia en virtualización de datos (Denodo) AWS - Amazon Web Services (Avanzado) Amazon Web Services (AWS) Data Analytics (Avanzado) Deseable Experiencia en AWS Athena

INGLÉS NIVEL B2 O SUPERIOR

Se ofrece
Formar parte de un equipo joven y dinámico altamente cualificado en una empresa en proceso de expansión.
Participar en proyectos innovadores y punteros para grandes clientes de primer nivel en distintos sectores de mercado.
Proyectos de larga duración estabilidad profesional y progresión laboral.
Contratación Indefinida.
Horario flexible.
Acceso gratuito al catálogo de formación anual de Cas Training.
Salario negociable en base a la experiencia y valía del candidato/a.

Denodo, AWS,",11d,False,€30K - €33K (Employer est.),,Company - Public,,,,,0.48,,3.3,3.1,2.9,2.2,2.9,,,,
Veeva Systems,4.1,Barcelona,Python Data Engineer (Remote),"Veeva is a mission-driven organization that aspires to help our customers in Life Sciences and Regulated industries bring their products to market, faster. We are shaped by our values: Do the Right Thing, Customer Success, Employee Success, and Speed. Our teams develop transformative cloud software, services, consulting, and data to make our customers more efficient and effective in everything they do. Veeva is a work anywhere company. You can work at home, at a customer site, or in an office on any given day. As a Public Benefit Corporation, you will also work for a company focused on making a positive impact on its customers, employees, and communities.
The Role
Veeva Link seeks a mid to senior Python Data Engineer that will participate in all aspects of architecting and developing new and innovative data pipelines and data handling. You will have the opportunity to work on cutting-edge technology and new product development in an established company that is rapidly growing. This is a great opportunity for an engineer looking to expand their well-established career, who is excited about search, solving complex problems, ownership, and who enjoys working with technologies like Python, ElasticSearch, and AWS.",30d+,False,,5001 to 10000,Company - Public,Information Technology,2007,Enterprise Software & Network Solutions,$1 to $5 billion,0.82,0.89,4.0,3.8,4.2,3.8,3.9,"['""Good people."" (in 41 reviews)', '""good work/life balance"" (in 26 reviews)', '""Good culture and work"" (in 30 reviews)', '""Excellent manager."" (in 25 reviews)', '""Decent pay"" (in 29 reviews)']","['""But it\'s fine if you\'re fine with being a code monkey, which most people are kind of okay with."" (in 41 reviews)', '""No work life balance."" (in 26 reviews)', '""Culture and Work"" (in 30 reviews)', '""life balance are horrible, incompetent managers and product managers who try to bully their employees with unrealistic expectations."" (in 25 reviews)', '""The stocks portion of your pay only vests once a quarter and when the stock drops, you lose salary, but when it jumps, you can make some nice extra cash."" (in 29 reviews)']",4.1,"['Vacation & Paid Time Off (34 comments)\n""Very flexible - ability to take off when needed without stressing about set number of days off is very helpful. It results in no more than would be typical to take off, but feels less stressful when considering how much time allowed per year""', 'Health Insurance (26 comments)\n""Standard. But no fertility benefits""', 'Work From Home (19 comments)\n""Work from anywhere policy for most of the organization""']"
PIA Media,4.7,Trabajo en remoto,(Mid) Data Engineer,"We at PIA Media & PIA Digital Services are the agency for companies that think digitally about their marketing right from the start.
With more than 550 colleagues, we develop a consistent and cross-media customer experience for a wide range of customer groups of leading B2C and B2B companies - this end-to-end media approach is based on our broad knowledge and experience in content, technology, data and AI. PIA Media accompanies clients from the right media strategy to ad tech implementation, data analysis and management to the implementation of personalized campaigns on all platforms.
In addition to our offices in Hamburg, Munich, Düsseldorf and Berlin, we have two design and development hubs in Belgrade and Bucharest.
We are part of the PIA Group with over 1200 employees and 9 companies.",27d,True,,,Company - Public,,,,,1.0,,4.7,4.3,3.7,4.0,4.7,"['""amazing people and teams"" (in 1 reviews)']",['No Cons have been reported by the Glassdoor community.'],,
zenital,,Barcelona,Data Engineer entry level (20 - 30K),"zenital offers quality data services that empower brand new solutions. We are currently looking for a Data Engineer to help us to achieve the next level in our goal to transform how people understands and works with data.
We are working in mid-market international customers such as airlines, logistic operators and consumer products distributors with modern data architectures and honest long-term relationships allowing us to excel at our work.

Requirements:
Be a nice person and empathetic
Strong technical skills and data engineering fundamentals",19d,False,,,,,,,,,,,,,,,,,,
Seargin Sp. z o. o.,3.5,Barcelona,Data Engineer,"Seargin is looking for a Data Engineer
Position: Data Engineer
Technologies: Airflow, DBT, Dashboards, SQL
Location: Barcelona/Remote/Hybrid
Country: Spain
Area: Project
Form of employment: B2B – Freelance
Experience Level: Mid",30d+,False,,201 to 500,Company - Private,Information Technology,2014,Information Technology Support Services,,0.72,,3.8,3.3,3.1,3.7,4.1,['No Pros have been reported by the Glassdoor community.'],"['""lack of benefits on b2b (no english lessons offered, no courses, no access to platform with some courses like in other companies)"" (in 1 reviews)']",,
ShopFully,3.5,Barcelona,JUNIOR DATA ENGINEER,"ShopFully is the tech company reinventing local shopping worldwide.

Thanks to our marketplaces we enable 45+ million users globally to save money and time when shopping at their favourite local stores. Our AI-driven platform helps 400+ retailers and top brands reach their ideal audiences and finally drive them to their stores, boosting local sales. This is why today we are one of the leading international players in Drive to Store.

We’re a team of over 370, spanning 30 different nationalities across 12 countries. Are you ready to join us?

IN THIS ROLE, YOU WILL

You will be responsible for designing and implementing scalable ETL processes towards the enterprise data warehouse and data lake
You will take care of everything related to the use of data to support the sale and improvement of our products (e.g. search for products loopholes), from the data ingestion phase to the visualization phase
your relational skills will be an advantage in the analysis and definition of data processes that meet business requirements
Our data platform is completely in the AWS cloud, it is modern and inspired by the big technological players and allows us to manage both batch and real-time applications.

SKILLS WE’RE SEARCHING FOR

You have a good knowledge of the SQL language and Python
You have knowledge of the basics of Big Data application development
You have knowledge of the cloud world and in particular AWS
You are able to work in a team and coordinate with multiple internal stakeholders

OTHER ABILITIES THAT WILL WIN OUR HEART

You have knowledge of the basics of the dimensional fact model and data warehousing
You have knowledge of at least one ETL tool (Pentaho Data Integration, Talend, etc.)
PySpark
It should be a plus also if you have knowledge of Tableau and R

THIS IS WHAT YOU’LL FIND IF YOU START THE ADVENTURE WITH US

Zero degrees of separation.
We are very informal, love direct feedback and work by project, so you’ll get a chance to meet everyone. Our CEO, CTO and C-anything will be your colleagues in some activities and you’ll get to work with all of us!

Massive impact.
You’ll work on tech & products that will be used by hundreds of retailers and brands and millions of people (from your friends, to your neighbours, and maybe even your mother!).

Problems that you’ll love to solve.
Here, you’ll discover that every challenge is an opportunity to thrive and make an impact.

The best team you’ve ever met.
We’re young and talented, without being divas, and we are supportive of each other. We share knowledge and are each other’s number one fans.

Learning and growing.
What do you think about 70 hours Learning Time a year and the possibility of getting tech certifications like AWS? But most importantly, at ShopFully you’ll be learning by doing and making mistakes, which will allow you to improve day after day.

Smart working, but even smarter.
each team can choose the ShopFully Hub that suits them better. Rome, Sidney or Barcelona? You’ll be spoilt for choice!

Fun, fun, fun!
It can be a happy hour, a volleyball match, a tandem ride, a Halloween party. You name it!

Lunches on us.
We give meal vouchers, also while working remotely. It’s a little thing, but we want to take care of it.",19d,False,,51 to 200,Company - Private,Information Technology,2011,Internet & Web Services,,0.74,0.9,2.7,3.1,3.6,3.0,4.1,"['""+ Good career opportunities"" (in 1 reviews)', '""smart colleagues with a considerable knowledge"" (in 1 reviews)', '""+ Healthy environment"" (in 1 reviews)']",['No Cons have been reported by the Glassdoor community.'],,
Raona,3.6,Spain,Data Engineer,"¿Te gusta la transformación digital? ¿Te gusta trabajar acompañado, pero con autonomía, por objetivos y aportar ideas innovadoras? ¿Quieres certificarte en las diferentes tecnologías Microsoft?

Si además quieres participar en el crecimiento de Raona, ¡queremos conocerte!

¿Nos conoces?

En Raona, desarrollamos soluciones IT en transformación digital y automatización de procesos en entornos Microsoft.",28d,False,,201 to 500,Company - Private,Information Technology,2003,Information Technology Support Services,,0.72,,3.5,3.0,3.4,2.9,3.8,"['""Pieces of training and certifications"" (in 1 reviews)', '""You create real bonds with your team mates, the environment is very good and the amount of experience you get is priceless"" (in 1 reviews)']","['""Productividad y bonus no dependen de uno"" (in 4 reviews)']",,
Saphetor,4.9,Trabajo en remoto,DevOps Engineer - Work from home,"A Little bit About us
VarSome is the world’s leading website for professional human genetics. With over 2 500 citations in scientific papers and approximately 25 000 daily queries, we are seeking to bring together all the human expertise in molecular genetics.

VarSome is created by Saphetor, a Switzerland-based precision medicine company with offices in Athens, Boston, and Lausanne, using bioinformatics to apply human genome data to improve health and lives worldwide.

Saphetor is pioneering the use of big-data sequencing technology, such as exome and whole-genome sequencing, for clinical practice. We are involved in both clinical research and diagnostics, providing our clients with quality analysis and interpretation of . All our services are provided over the web, and",7d,True,,1 to 50,Company - Private,,,,,1.0,,5.0,4.6,4.7,4.9,5.0,"['""A really excellent company culture."" (in 4 reviews)', '""The leadership is really excellent, with lots of positive support to help define the culture."" (in 2 reviews)', '""employees benefits (medical coverage, ticket restaurants)"" (in 1 reviews)', '""Learnt a lot during first years"" (in 1 reviews)']",['No Cons have been reported by the Glassdoor community.'],,
Nommon Solutions and Technologies,,Madrid,Mobility Analytics Product Engineer & Data Scientist,"Job ID: 2023-05
Location: Madrid, Spain
Job Type: Full time
The planning and management of transport infrastructures and services requires accurate, reliable, and updated information about the presence and mobility patterns of the population. In recent years, the pervasive use of geolocated devices in our daily activities has enabled new forms of collecting this information. The abundance of data opens exciting opportunities, but it also requires the development of advanced methods and algorithms for the analysis and fusion of heterogeneous data sources, including data from mobile network operators, GPS traces, ticketing systems and traffic counts.
Over the past decade, Nommon has been a pioneer in the application of big data to travel behaviour analysis. Since its creation in 2015, our Mobility Analytics business unit has developed a variety of cutting-edge solutions that mine and analyse anonymised geolocation data from mobile devices and blend them with other data provided by our clients or available from public databases to provide high-quality trip matrices and other mobility indicators. An ambitious research and development strategy has put Nommon at the forefront of innovation in the mobility analytics market and has led to continuous growth. As part of our expansion plan for 2023, .",24h,False,,1 to 50,,Management & Consulting,2012,Business Consulting,$1 to $5 million,,,,,,,,,,,
Ansys,4.3,Madrid,Java R&D Engineer *REMOTE* f/m,"Ansys is the global leader in engineering simulation, helping the world's most innovative companies deliver radically better products to their customers. By offering the best and broadest portfolio of engineering simulation software, Ansys helps companies solve the most complex design challenges and engineer products limited only by imagination.

Summary / Role Purpose
The successful candidate will join a dynamic team responsible for research, design, and development of state-of-the-art software for electronics reliability analysis. The R&D Engineer II contributes to the development of Ansys Sherlock and supporting systems. In this role, the R&D Engineer II will collaborate with a team of expert professionals to understand customer requirements and accomplish development objectives.",30d+,False,,1001 to 5000,Company - Public,Information Technology,1970,Computer Hardware Development,$1 to $5 billion,0.89,0.98,3.9,3.9,4.3,4.0,4.3,"['""Good work life balance in the company"" (in 18 reviews)', '""Good salary"" (in 18 reviews)', '""Amicable work culture."" (in 12 reviews)', '""Good management."" (in 11 reviews)', '""Great opportunities, competent co"" (in 11 reviews)']","['""Maybe not the highest salary."" (in 18 reviews)', '""Lazy and under motivated work culture."" (in 12 reviews)', '""salary inequality, low annual raise, hard to promote, poor management"" (in 11 reviews)', '""Less opportunity for career growth"" (in 11 reviews)']",3.9,"['Health Insurance (26 comments)\n""All offerings as expected - but expensive""', '401K Plan (10 comments)\n""Better than most and good matching""', 'Work From Home (9 comments)\n""Hybrid work is supported by the company""']"
Hostaway,5.0,Barcelona,Head of Product Data - 100% Remote,"Hostaway is the fastest-growing global SaaS start-up in the vacation rentals industry. Our products provide the best and most cost-effective solutions for property managers and vacation rental owners. Our major partners include Airbnb, Booking.com, Expedia, and several other leaders in the industry.

As the leading property management and vacation rental platform, our mission is simple: To build a cutting-edge product by teaming up with exceptional thinkers and passionate go-getters. We strive to foster the best environment for your team members, cultivate growth and inspiration, and create an exceptional experience on our team.

Since launching in 2015, Hostaway has been rapidly expanding our teams in Toronto and Barcelona. As a fast-paced startup, our goal is to create a culture of self-starting individuals with a tenacity for learning and a sense of urgency born out of a passion for growth.",30d+,True,,1 to 50,Company - Private,,,,,0.98,,4.9,4.4,5.0,5.0,4.8,"['""there are endless career development opportunities and a quickly changing environment"" (in 2 reviews)', '""5. Competitive compensation"" (in 1 reviews)', '""high transparency, professional colleagues, supportive management"" (in 1 reviews)']",['No Cons have been reported by the Glassdoor community.'],,
KPMG Spain,4.0,Zaragoza,Junior Data Engineer,"Estamos ampliando el equipo de FS Consulting en nuestra oficina de Zaragoza, con un Data Engineer para realizar procesos de ETLs y uso de herramientas de reporting como PowerBI.

¿Qué necesitas saber?


Programador DAM o DAW
Experiencia mínima: 2 años
Experiencia previa en consultoría o prestación de servicios al cliente. Deseable proyectos previos en entorno bancario y conocimiento de productos bancarios (hipotecas, consumo etc.)




Nuestro compromiso en KPMG es promover ambientes de trabajo en los que se trate con respeto y dignidad a las personas, garantizando la igualdad de oportunidades en su selección, formación y promoción ofreciendo un entorno de trabajo libre de cualquier discriminación por motivo de género, edad, discapacidad, orientación sexual, identidad o expresión de género, religión, etnia, estado civil o cualquier otra circunstancia personal o social. Y es que cada persona tiene un valor único y especial que aportar a la firma.",14d,False,,10000+,Company - Private,Management & Consulting,1987,Business Consulting,$10+ billion,0.78,0.87,4.2,3.7,4.1,3.8,3.3,"['""Work life balance is good to have"" (in 439 reviews)', '""The people are great and always help"" (in 259 reviews)', '""Good pay and two company wide shut down weeks"" (in 257 reviews)', '""Good benefits and able to navigate between industries and types of projects"" (in 161 reviews)', '""Culture was great and encouraging"" (in 192 reviews)']","['""No work life balance at the company due to very long hours of work especially during Busy seasons."" (in 439 reviews)', '""good culture good team good people"" (in 259 reviews)', '""low pay and not balanced life"" (in 257 reviews)', '""Excluded from many of the benefits allocated to non"" (in 161 reviews)', '""In my experience, the individual partners did not always foster the great culture of the parent Company."" (in 192 reviews)']",4.3,"['Health Insurance (32 comments)\n""best is that its decent, worst is that it doesn\'t offer comprehensive mental health benefits""', 'Maternity & Paternity Leave (25 comments)\n""Both maternity and paternity are offered""', 'Vacation & Paid Time Off (16 comments)\n""5 weeks PTO plus 2 shutdown weeks, and additional days off (Memorial Day, Labor Day, etc.) adds up to about 8 weeks total PTO.""']"
Quental,3.0,Trabajo en remoto,"Data Engineer Spark - B2C1 - Remoto 100%, 100% En remoto","Data Engineer Spark - B2C1 - Remoto 100% en 100% En remoto.
¿Eres una persona a la que le gustaría afrontar nuevos retos y buscas desarrollar tu carrera profesional en el mundo de las infraestructuras Big Data?

Estamos seleccionando para nuestro laboratorio de análisis de datos Ingenieros Informáticos matemáticos o similar con experiencia en proyectos de desarrollo de los procesos de extracción de información de infraestructuras Big Data valorable otros lenguajes de programación.

Funciones de Ingeniero de Datos

Colaboración con el resto del equipo en los proyectos de desarrollo de los procesos de extracción de información de infraestructuras Big Data con Apache Spark Hive Impala y programación SQL.
¿Qué puedes aportarnos?

Apache Spark
Pyspark
Hive
Impala
SQL / PLSQL

¿Qué podemos ofrecerte?

¡Te esperamos!

data, spark,Hive, Impala",18d,False,€36K - €42K (Employer est.),,Company - Private,,,,,0.51,1.0,2.3,2.5,2.8,3.0,3.3,,,,
CMV Consultores,2.9,Trabajo en remoto,"Data Engineer PowerCenter, 100% En remoto","Data Engineer PowerCenter en 100% En remoto.
CMV Consultores es una empresa de Servicios de IT dedicada fundamentalmente a la selección de profesionales con perfiles técnicos. Asimismo ofrece a sus clientes servicios de asesoría y soporte en la implantación de soluciones tecnológicas y desarrollo de aplicaciones.

CMV Consultores en colaboración con importante partner del sector IT precisa incorporar un perfil data engineer para participar en un proyecto en colaboración con uno de nuestros socios comerciales más importantes del sector IT.

FUNCIONES
Generar los procesos de integración y modelado de datos para productivizar modelos analíticos.
SE REQUIERE
LOCALIZACIÓN 100 remoto (residentes en España)

data, powercenter,",30d+,False,,51 to 200,Company - Private,,,,,0.16,,2.4,2.8,2.2,2.1,2.9,,,,
"EMAIS SERVICIOS INTEGRALES, SL",3.6,Spain,Data Engineer,"Descripción
Estamos buscando un Data Engineer altamente motivado para unirse a nuestro equipo. El candidato ideal será responsable de diseñar, construir y mantener nuestra infraestructura de datos, así como de desarrollar cuadros de mando y soluciones innovadoras para la gestión de grandes volúmenes de datos relativos a la gestión de activos inmobiliarios.

Estudios mínimos
Ingeniero técnico en Informática o Telecomunicaciones, Física o Matemáticas",24h,False,€30K - €40K (Employer est.),,Company - Private,,,,,0.7,,3.4,3.1,3.5,3.3,3.4,,,,
Zurich Insurance,4.2,Barcelona,Data Engineer,"Our Opportunity

Are you a motivated, hands-on, and innovative person, interested in working for one of the largest global insurers? Are you interested in solving complex business challenges? Then this job is definitely something for you.
We are looking for an Azure Data Engineer to join the Zurich Integrated Benefits (ZIB) team. In this role, you will:
Solve high impact business problems in support of ZIB, which manages a global employee benefit platform and supports corporate life insurance business in multiple markets.
Be part of an entrepreneurially minded global team, which is daring to challenge the status quo,
Further develop your hard skills by working with internal and external analytics experts.",16d,False,,10000+,Company - Private,Insurance,1872,Insurance Carriers,$10+ billion,0.85,0.92,3.8,4.0,4.2,3.8,4.1,"['""Flexiblity, good pay, variation of work."" (in 10 reviews)', '""Good benefits."" (in 6 reviews)', '""They provide training for knowledge gaps."" (in 9 reviews)', '""3) Staff at the Zurich Labs and Welding Inspection team are friendly."" (in 7 reviews)']","['""7) The new management have no lengthy experience with pressure design codes and what drives actual safety on the new build side."" (in 4 reviews)']",3.9,"['Health Insurance (5 comments)\n""The best thing is that it is available and the company assists with the premium.""', '401K Plan (3 comments)\n""Yes 401 k plan ""', 'Work From Home (3 comments)\n""They have got a good support system""']"
