Company_name,Rating,Location,Job_title,Description,Job_age,Easy_apply,Salary,Employees,Type_of_ownership,Sector,Founded,Industry,Revenue_USD,Friend_recommend,CEO_approval,Career_opportunities,Comp_&_benefits,Culture_&_values,Senior_management,Work/Life_balance,Pros,Cons,Benefits_rating,Benefits_reviews
Alexander James,1.0,Auckland,Data Engineer,"Contract Type:
Contractor
Location:
Central Auckland - Auckland | Tāmaki-makau-rau
Industry:
IT & Telecomms
Contact Name:
Georgie
Contact Email:
georgie@alexanderjames.co.nz

Contact Phone:
Georgie",8d,False,NZ$78K - NZ$120K (Glassdoor est.),1 to 50,Company - Private,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,
OSHO,,Christchurch,Junior Systems Engineer,"About Us
Are you looking for an opportunity to make a real difference in your next role?
At Osho, our purpose is to radically accelerate the clean-energy revolution - starting with smarter, safer, and more efficient homes. We’re focused on improving experiences for people through the application of technology, data, and a deep understanding of human behaviour.
Why? As a society, we need to decarbonise and accelerate the transition to alternative energy sources. Existing solutions are expensive and disparate, with limited functionality.
Osho is driven by purpose, real innovation, and ambition. We have a talented team spread across New Zealand, with a creative space by the beach in Takapuna, and a Design Lab in Christchurch where our physical products come to life. We're more than happy to take on someone who wants to work remotely from a different location across New Zealand too, or wants to relocate.",8d,False,NZ$80K - NZ$110K (Glassdoor est.),1 to 50,Company - Private,"Energy, Mining & Utilities",2020,Energy & Utilities,,,,,,,,,,,,
PikPok,4.1,Wellington,Data Engineer - Entry/Senior level,"Who we are:

We love games, so we make games people love to play! Since 1997, PikPok has developed games for mobile, console, and PC that have engaged and delighted players with high quality art, immersive audio, intuitive gameplay, and rewarding in-game experiences. Our games have won industry awards, been given the Editor’s Choice distinction by the App Store and Google Play, and been downloaded half a billion times in more than 200 territories worldwide.

PikPok values the contributions of people with diverse backgrounds, experiences, skills, and perspectives. We want our games to reflect the diversity of the people playing them now and in the future. People with a strong sense of curiosity, ownership, and who love to collaborate will fit well with our values.",14d,True,NZ$72K - NZ$101K (Glassdoor est.),51 to 200,Company - Private,Media & Communication,1997,Video Game Publishing,$5 to $25 million,0.82,1.0,3.7,3.2,4.2,3.8,4.2,"['""Office space is very nice."" (in 1 reviews)']","['""Can be stressful at times."" (in 1 reviews)']",,
Absolute IT Recruitment Specialists,3.9,Auckland,Data Engineer,"Auckland Central
Data/Data Warehousing/Business Intelligence
NZD100000 - NZD110000 per annum
Full Time
Permanent
04 Apr 2023
Great company culture where staff are valued and supported
Opportunity to be part of an amazing, tight-knit team
Excellent benefits, hybrid working model.
ABOUT THE COMPANY
Our client combines the power of Auckland’s cultural richness with their successful destination management and economic development programmes. They are New Zealand’s largest producer of cultural, entertainment, sporting and wildlife experiences, and the largest regional economic development agency in the country.",8d,False,NZ$78K - NZ$120K (Glassdoor est.),1 to 50,Company - Public,,,,,1.0,,3.9,3.3,4.0,3.8,4.2,['No Pros have been reported by the Glassdoor community.'],"['""Fewer Benefits"" (in 1 reviews)']",,
Phocas Software,4.3,Christchurch,Data Engineer,"Change the way the world works (and how people feel about data)
As the Internal Data Specialist, be responsible for ensuring the business can leverage our internal data sources, allowing the business to make better decisions, react faster to changes and build confidence in our data and decisions.
Your work will be split between support and project deliverables working with other parts of Phocas IT team and the wider business.
Some of the things you’ll do on your way to world-leading fame:
Support internal reporting systems and data transformation processes
Implement new dashboards, report and data sources and improvements to existing data sources",2d,True,NZ$91K - NZ$116K (Glassdoor est.),201 to 500,Company - Private,Information Technology,2001,Software Development,$25 to $100 million,0.82,0.9,3.9,4.0,4.2,4.0,4.4,"['""Challenging problems to solve paired with a supportive and encouraging culture."" (in 10 reviews)', '""The products are amazing and the people are awesome!"" (in 7 reviews)', '""Good atmosphere to work with especially in Christchurch."" (in 3 reviews)', '""Covid has sucked, but our management has been so supportive during this time!!"" (in 2 reviews)']",['No Cons have been reported by the Glassdoor community.'],3.8,"['Maternity & Paternity Leave (3 comments)\n""Yeah they give maternity leave""', 'Work From Home (3 comments)\n""Yes they allow work from home""']"
McKinsey & Company,4.4,Auckland,Data Engineer - QuantumBlack,"Who You'll Work With
Based in Sydney, Melbourne or Perth and working across the region, as a consultant data engineer you will work closely with our clients, data scientists and industry experts to curate problem specific datasets that feed directly into our machine learning and modelling approach.
This hybrid client-facing/technical role will allow you to use state of the art technologies to solve highly impactful business problems, whilst also leveraging your strong communication skills to convey complex intractable ideas to non-technical audiences.
Who you are",30d+,False,NZ$90K - NZ$135K (Glassdoor est.),201 to 500,Company - Private,Management & Consulting,2009,Business Consulting,,0.96,1.0,4.8,4.4,4.3,4.2,3.2,"['""1. Best colleagues"" (in 4 reviews)', '""An amazing culture (in QB\\Labs) : autonomy, a startup culture, caring leadership, interesting and challenging work, quick progression (if you\'re good) and lots of trust, flexibility and fun."" (in 2 reviews)', '""&gt; flexible timing"" (in 2 reviews)', '""Good Pay (though pay"" (in 2 reviews)', '""&gt; free food"" (in 1 reviews)']",['No Cons have been reported by the Glassdoor community.'],5.0,
Beyond Recruitment,3.3,Auckland,Data Engineer,"Senior Data Engineer
Full-time opportunity
Auckland
About the Role:

The purpose of this role is to support the Data Architecture stream in ensuring client’s strategic goals are optimised by evolving effective Enterprise Data Management using enterprise data standards for data warehousing, data lake, data management and other corporate databases. The key for this role is to unlock the value of data within the organisation by providing expertise, platforms, and capabilities.
The Data Engineer plays a key role in co-designing, developing, maintaining, and improving enterprise data assets, systems, and data integration pipelines to support the data strategy of the business.



Apply now or get in touch with:
at nolan.lyke@beyond.co.nz or call me 021 470 595

Applicants need to have a right to work in New Zealand with a valid visa and be currently present in the Country.



Beyond Recruitment Technology, Transformation & Digital, connecting IT talent with IT opportunities. Visit www.beyond.co.nz for more roles and information.",9d,False,NZ$78K - NZ$120K (Glassdoor est.),,Company - Public,Media & Communication,,Advertising & Public Relations,,0.58,1.0,3.3,3.2,3.3,3.2,2.8,"['""Ability to earn unlimited commission"" (in 2 reviews)', '""Great team managers, good market share, strong vision."" (in 1 reviews)', '""Culture is very inclusive and diverse"" (in 1 reviews)']","['""Zero communications afterwards."" (in 3 reviews)', '""Very toxic senior management"" (in 1 reviews)']",,
Potentia,,Auckland,"Data Engineer (Flexible, Hybrid or Full Remote)","The opportunity:

The role will be responsible for the development and maintenance of data pipelines and data products to support data visualisation, business insights and advanced analytics company wide. The goal of this role is to maximise the value of its data through the delivery of sustainable, scalable and secure data products.

Company profile:
Our client is one of New Zealand’s foremost energy providers who are empowering New Zealand’s sustainable future for kiwis.

The role:
Develop and maintain sustainable and scalable pipelines and data products that reduce technical debt and enable self-service capabilities for the analytics community and other users organisation wide




If this sounds like you,",1 day ago,False,NZ$78K - NZ$120K (Glassdoor est.),1 to 50,Company - Private,Human Resources & Staffing,2004,HR Consulting,,,,,,,,,,,,
RWA Technology People,,Auckland,Data Engineer,"7 Month Contract
Great facilities
East Tamaki Based

Our client is a Kiwi success story who are changing lives everyday with their products selling worldwide. They have a state of the art campus based in East Tamaki with a unique work environment.

We’re looking for a Data Engineer who’s hungry to progress their career and learn from the best in the business. You’ll be working on data warehousing in a hybrid environment. This is your opportunity to really work with a company that touches many lives




This is your opportunity to make your mark and join an organisation helping some of NZ most recognised brands change the way the operate through the use of data.



Your interest will be treated in the strictest of confidence.

Don't forget to visit our website for more vacancies and job opportunities. www.rwa.co.nz",2d,False,NZ$78K - NZ$120K (Glassdoor est.),1 to 50,Company - Private,,,,,,,,,,,,,,,
SG Consulting Limited,,Auckland,Data Engineer,"SG Consulting is an IT consulting firm based in New Zealand, Australia, and India and the business leaders come to us when they want enduring results. We find value across boundaries, develop insights to act on, and energize teams to sustain success.
We are looking for a Data Engineer for one of our clients in Auckland, New Zealand.
Short Description:
Suppose your passion is to work with Snowflakes, Colesce, MySQL, data analysis/migration, data cleansing, and data warehousing. Then this role is for you.
Role and Responsibilities:
Analyze and organize raw data.",30d+,True,NZ$78K - NZ$120K (Glassdoor est.),,Company - Private,,,,,,,,,,,,,,,
OceanaGold,3.8,Macraes Flat,Engineer Innovation and Development,"Company Description

OceanaGold is a multinational gold producer committed to the highest standards of technical, environmental and social performance. For more than 31 years, we have been contributing to excellence in our industry by delivering sustainable environmental and social outcomes for our communities, and strong returns for our shareholders.
Our global exploration, development, and operating experience has created a significant pipeline of organic growth opportunities and a portfolio of established operating assets including the Didipio Mine in the Philippines; Macraes and Waihi operations in New Zealand; and the Haile Gold Mine in the United States of America. The gold, copper, and silver we produce are essential to the renewable energy and transport sectors, life-saving medical devices and technology that connects communities around the world. They also contribute to sustainable economic growth in the regions where we operate and direct employment for more than 2,500 people.",13d,True,NZ$70K - NZ$120K (Glassdoor est.),501 to 1000,Company - Public,,,,,0.69,,3.4,3.5,3.8,3.6,3.7,"['""Interdepartmental communication, safety and equipment"" (in 1 reviews)']","['""Upper management, compensation, poor values and morals at US sites, no effort for diversity and inclusion"" (in 1 reviews)']",4.0,
Valocity,5.0,Auckland,Senior Data Engineer (Auckland or Wellington),"About Valocity:

Our award-winning team of game-changers drive transformation and world-class innovation across the entire mortgage valuation process. Combining our data, technology, and people, the Valocity dream team works collaboratively to streamline the home buying journey for people around the world.
With offices in New Zealand, Australia, and India, Valocity is constantly evolving culture and strategy with a focus on the future. We’re open to innovation, technology, and new ideas to ensure we continue to be fast, agile, and equipped for success.
At Valocity, we endorse positive goals and a productive atmosphere that embodies the highest level of commitment to the business, customers, and one another. This is a great opportunity to be part of a dynamic and growing global team where your professionalism and skills will make a difference.",30d+,False,NZ$90K - NZ$127K (Glassdoor est.),1 to 50,Company - Private,Real Estate,,Real Estate,,1.0,,4.0,2.0,5.0,5.0,5.0,"['""Great culture"" (in 1 reviews)']",['No Cons have been reported by the Glassdoor community.'],,
Stuff,3.0,Auckland,Senior Data Engineer,"Who we are & what we do
It's an exciting time for Stuff as the business looks ahead to a very bright future. Our vision is to be the most trusted organisation in Aotearoa, and our mission is to help make Aotearoa a better place. We're a company with a strong social purpose and we truly value diversity and inclusion. We are on the search for motivated, talented people with a curious outlook and energetic mind-set to join us on our journey.
What will you be doing?
You'll be an enthusiastic learner, keen and inquisitive towards new technologies and methods and we'll support your fearless mindset, encouraging you to ""have a go"". Your positive mindset will also rub off on your colleagues and peers as you are a great team player.",30d+,False,NZ$78K - NZ$120K (Glassdoor est.),1 to 50,,,2017,,,0.43,0.42,3.0,2.8,2.6,2.5,3.6,"['""Competitive work environment and time flexibility"" (in 1 reviews)']","['""Toxic Long hours Bad management No vision"" (in 1 reviews)']",3.5,
COUNTDOWN NZ SUPPORT,3.6,New Zealand,Senior Data Engineer,"Your chance to join one of the biggest Data & Analytics teams in Aotearoa
Vendor provided training and support for industry certificaitons
Attractive base salary + bonus + benefits including team discount card for yourself and your partner
Ready to make an impact?
Our Analytics and Insights team is indeed one of the largest in NZ, we are highly skilled and dedicated working within some of NZ's largest Datasets in an Agile model allowing us to deliver at speed to help to make Kiwi's lives a little better everyday. We apply Customer first thinking to all we do. We are innovators, investigators and love solving complex problems.",30d,False,,10000+,Company - Private,Retail & Wholesale,1981,Grocery Stores,$5 to $10 billion,0.61,0.81,3.5,3.3,3.5,3.1,3.5,"['""OK remuneration, good people, good processes"" (in 1 reviews)', '""Great work culture and team"" (in 1 reviews)']","['""Terrible office location in Ponsonby, so difficult to get to with no parking."" (in 1 reviews)']",4.0,
HAYS,3.7,Auckland,Senior Data Engineer,"Data Engineer 6-month contract
Your new company
They are an industry-leading organisation that is currently on the lookout for a Senior Data Engineer to join their high-performing team.

Your new role
We are looking for a Senior Data Engineer with experience with the Microsoft BI stack, and strong TSQL and DAX skills to join a Data and Analytics team. In this role, you will migrate data from JDE to a new Data Warehouse.




#2765088",24h,False,,5001 to 10000,Company - Private,Human Resources & Staffing,1968,HR Consulting,$1 to $5 billion,0.69,0.82,3.8,3.3,3.6,3.5,3.4,"['""Felxible working hours and salary"" (in 15 reviews)', '""On time pay and friendly management"" (in 7 reviews)']","['""Just only low salary ."" (in 15 reviews)', '""bad management, could be better"" (in 7 reviews)', '""No career path"" (in 8 reviews)', '""It is Bad culture and"" (in 6 reviews)', '""Hard work and long hours"" (in 4 reviews)']",3.7,"['Health Insurance (17 comments)\n""The best thing about the health insurance at Hays is the teledoc.""', '401K Plan (7 comments)\n""nice so much love it""', 'Vacation & Paid Time Off (5 comments)\n""Classic benefits like other company has""']"
Auckland Council,4.0,Auckland,Senior Data Engineer,"Deliver data projects that help shape the future of Auckland
Flexible working
Join a supportive and collaborative team

He angitūtanga: The opportunity


We are looking for a talented data engineer to play an active part in the design and delivery of data infrastructure that help shape the future of Auckland. This key new role within Auckland Council’s Strategy and Research department focusses on the development of new strategic modelling solutions, and maintaining the department’s data warehouse and analytical platforms.",13d,False,NZ$77K - NZ$111K (Glassdoor est.),5001 to 10000,Government,Government & Public Administration,2010,National Agencies,$1 to $5 billion,0.88,0.82,3.7,3.2,4.0,3.4,4.2,"['""Good people"" (in 5 reviews)', '""Flexible hours and good work life balance"" (in 7 reviews)', '""Regular pay."" (in 5 reviews)', '""Lots of career development and career pathways."" (in 5 reviews)']","['""Pay is not very competitive"" (in 5 reviews)', '""high work load, time sensitive"" (in 5 reviews)']",,
Partly,4.7,Christchurch,Lead Engineer,"Note: Partly is headquartered in Christchurch but has employees across NZ, AU and UK. The ideal candidate will be based in Christchurch full-time (if you're relocating, Partly will cover those costs) or be able to spend at least 50% of their time at HQ.
Our story
Partly's mission is to connect the world's parts and we're doing that by building the first global platform for replacement parts, starting with auto parts. Our big vision is to accelerate the world towards a sustainable future where waste is eliminated and all replacement parts are universally searchable, accessible and available to all.
Founded by ex-Rocket Lab engineers, we utilise cutting-edge technology to solve challenging but exciting problems that make a huge impact in a $1.9 trillion industry. We've more than tripled our team over the last 12 months and expect to double in size again over the coming 12 months. We're a global team spanning both Europe and Australasia.",20d,True,NZ$70K - NZ$120K (Glassdoor est.),1 to 50,Company - Private,Information Technology,2020,Internet & Web Services,,0.87,,4.2,4.1,4.5,4.9,4.1,"['""You get to work with a group of very driven and ambitious people"" (in 4 reviews)', '""Good engineering culture"" (in 5 reviews)', '""Management genuinely cares about employee wellbeing"" (in 1 reviews)']","['""Lack of a good engineering culture."" (in 5 reviews)', '""Still getting a real foothold in the industry and, therefore, cannot pay quite as much as similar companies"" (in 1 reviews)', '""Too political at times."" (in 1 reviews)']",,
DATANOMIQ GmbH,1.0,Berlins,Data Science Trainee,"DATANOMIQ ist der erste deutsche Anbieter für Beratung und Dienstleistungen, der Data Analytics ganzheitlich versteht und anbietet. Von klassischer Business Intelligence über Process Mining bis hin zu Data Science und Deep Learning bestreiten wir die Daten(r)evolution aus allen Perspektiven. Wir sind eine innovative und ambitionierte Company mit datenbegeisterten Kollegen. Was uns täglich antreibt ist es, herausragende Lösungen für anspruchsvolle, datenbasierte Probleme zu entwickeln. Bei DATANOMIQ erleben wir das Morgen schon heute. Vielleicht bald mit Dir.

Aufgrund unseres angestrebten Wachstums sowie der kontinuierlichen Erweiterung unseres Lösungs- und Service-Portfolios suchen wir nach motivierten und engagierten Talenten für unsere junge, erfolgreiche Mannschaft. Werde Teil eines sympathischen und zum permanenten Lernen bereiten Teams durch deinen Einstieg als Data Analyst für Process Mining.",30d+,False,NZ$55K - NZ$100K (Glassdoor est.),1 to 50,Self-employed,,,,,,,2.0,1.0,3.0,1.0,2.0,,,,
Potentia,,Wellington,Data Engineer/Integration Specialist - Fully remote,"Data Engineer/Integration Specialist - Fully remote for Christchurch company

The organisation

A not-for-profit Health Insurer which specialises in providing cover to employees of a number of well-known NZ companies. With a focus on the care of their customers, quick turnaround on claims decisions and payments, Members can quickly get back on their feet with treatment at facilities of their choice. They have a flexible and diverse culture and offer a supportive environment, whilst allowing a degree of freedom and autonomy.

Background to role

They have around 10% market share as it stands and have ambitious growth plans to grow their current market share and become a specialised health insurance partner. They have several projects in the pipeline including deciding on a new CRM and a revamp of their digital offerings. It is a time of rapid transformation for the business.



You will be a Data Engineer/Integration Specialist playing a key role in designing, delivering and managing their data architecture to ensure their applications support the business as they scale up and undergo transformation. You will also be contributing to the overall data roadmap and strategy alongside a vendor. You will ideally be an ambitious, curious, hungry and a dedicated team player who is happy to get your hands dirty. They are open to someone who is up and coming and keen for a challenge.



If this sounds like it could have your name of it of it and you're keen to learn more, please apply below.

BH-14093",17d,False,NZ$90K - NZ$120K (Glassdoor est.),1 to 50,Company - Private,Human Resources & Staffing,2004,HR Consulting,,,,,,,,,,,,
TwoTicks,3.5,Remote,Junior/Intermediate Software Engineer,"About the opportunity:
Eightwire is NZ’s leading SaaS-based DX (Data Exchange) technology company and they are looking for their next Junior/Intermediate Software Engineer! You can be based anywhere in the APAC region and must be available for collaboration with NZ based team. They're open to both contract and permanent hires.
Responsibilities will include:
Your role will include contributing to the current and future technical design, build, and management of the data exchange platform. You'll work closely with other teams as the business continues to grow and meet customers' daily needs.
This role will suit someone with all or some following background/experience/qualities:",30d+,False,NZ$90K - NZ$110K (Employer est.),1 to 50,Company - Private,,,,,,,4.0,4.0,5.0,,4.0,"['""Incredible people, always lots of fun to be had"" (in 2 reviews)']",['No Cons have been reported by the Glassdoor community.'],,
Suncorp Group,3.7,Auckland,Senior Data Engineer,"Welcome to a place where you can chase real progress and drive real change. And that includes your own career. Being a part of Technology at Suncorp means being switched on, endlessly curious and always adaptable. In return, you’ll be supported to bring your own ideas to the table and challenge conventions – with the aim of making life a little brighter, simpler and better for our customers and each other.
We now have the opportunity for a Senior Data Engineer to join our Data, Optimisation and Process Practice within the Data Engineering Chapter.
You will be passionate about building robust and innovative data assets, working in conjunction with data engineers, data scientists, and contributing to continuously improve our ways of working.
This is a great opportunity to further enhance your Data Engineering skills and bring new techniques and ways of working to a collaborative team environment.",30d+,False,NZ$109K - NZ$121K (Glassdoor est.),10000+,Company - Public,Financial Services,2002,Banking & Lending,$10+ billion,0.71,0.82,3.6,3.3,3.8,3.3,3.9,"['""Good Salary"" (in 14 reviews)', '""Good culture and work life balance."" (in 16 reviews)', '""Excellent work life balance"" (in 16 reviews)', '""Friendly people and no pressure at work."" (in 6 reviews)', '""Very friendly management."" (in 6 reviews)']","['""Salary is not competitive compared with other companies of a similar size."" (in 14 reviews)', '""culture was strange, interns have very little work"" (in 16 reviews)', '""keep changing way of Management"" (in 6 reviews)']",,
