Company_name,Rating,Location,Job_title,Description,Job_age,Easy_apply,Salary,Employees,Type_of_ownership,Sector,Founded,Industry,Revenue_USD,Friend_recommend,CEO_approval,Career_opportunities,Comp_&_benefits,Culture_&_values,Senior_management,Work/Life_balance,Pros,Cons,Benefits_rating,Benefits_reviews
Canonical - Jobs,3.1,Oslo,Software Engineer - App Stores Backend (Remote),"Summary
This is an exciting opportunity for an experienced software engineer passionate about open source software, Linux, and Web Services at scale. Come build a rewarding, meaningful career working with the best and brightest people in technology at Canonical, a growing international software company.
Canonical's Store team develops and operates the backend services that power the Snap Store and Charmhub.io marketplaces. Our services are built primarily in Python, within a bit of Golang. If you have a passion for clean APIs, have a bias towards shipping and believe that tests are the key to higher velocity and reliability, you'll fit right in.
We have some exciting challenges ahead including continuing to scale our production architecture, expand the store backend to handle additional package types, and enhance our on-prem offering for IoT and Enterprise solutions.",8d,False,,501 to 1000,Company - Private,Information Technology,2004,Computer Hardware Development,$25 to $100 million,0.55,0.53,3.3,3.4,3.1,2.7,3.5,"['""Remote work Open source work Great people"" (in 48 reviews)', '""Good management"" (in 33 reviews)', '""A good salary is not a substitute for a miserable life."" (in 27 reviews)', '""Work from home, in your timezone, no extra hours (unless very rare situations)"" (in 20 reviews)']","['""men surrounding CEO and CTO"" (in 41 reviews)', '""having to learn about everything means very few people are truly specialized at what they do"" (in 48 reviews)', '""Management is not consistent, path to promotion is foggy"" (in 33 reviews)', '""If you do get hired, base salary is average at best, and extended benefits such as matching 401(k) are nonexistent."" (in 27 reviews)']",3.3,"['Work From Home (10 comments)\n""Fully remote working environment for most employees""', 'Health Insurance (8 comments)\n""No cost as individual employee""', 'Vacation & Paid Time Off (5 comments)\n""Must use personal days for end of year break""']"
Aztek-karriere,,Oslo,Data Engineer,"Gjennom utvikling av nye, datadrevne løsninger ønsker våre kunder å hente ut mer verdi av egne og andres data på en trygg og effektiv måte. Stikkord er god og sikker informasjonsforvaltning med fokus på fangst, lagring, foredling, bruk og formidling av data og innsikt.
Brenner du for utnyttelse av data og ønsker å være med å bygge vår avdeling og satsning på dataplattform og -analyse? Da bør du lese videre!


Hos oss får du:

Med utgangspunkt i kundens behov vil du jobbe med design og implementering av sikre, datadrevne løsninger i ulike konfigurasjoner av skyoppsett (on-prem, private, community, public, hybrid, multicloud). Du vil være den kunnskapsrike navigatøren som loser kunden trygt gjennom reisen.",30d+,False,,51 to 200,Company - Private,,2007,,$1 to $5 million,,,,,,,,,,,
Handelshøyskolen BI,4.6,Oslo,Løsningsarkitekt Analytics / Data Engineer,"Vil du jobbe med noe som skaper verdi for samfunnet?
Handelshøyskolen BI bruker store ressurser på å skape fremragende digitale brukeropplevelser og har høye ambisjoner for digitalisering både i undervisning og av virksomhetsprosesser. Sammen med ca 65 dyktige kollegaer jobber vi med å forme morgendagens tech-tilbud til studentene våre, i tett samarbeid med flere av Norges største konsulentfirmaer. Produktene vi lager, og verktøyene vi jobber med blir brukt av over 20.000 studenter. Stor påvirkningskraft og endringsvilje er nøkkelord på vår arbeidsplass. Vi vil ha fornøyde ansatte, og tilbyr derfor en fleksibel og familievennlig arbeidshverdag med mulighet for gratis videreutdanning.
Vi søker deg som ønsker å ha faglig ledese av BIs tekniske Analytics-team.
Hva går jobben ut på?",12d,False,,201 to 500,College / University,Education,,Colleges & Universities,,0.92,0.99,4.0,4.1,4.5,4.1,4.8,"['""Competitive salary and benefits, high quality research output"" (in 3 reviews)', '""Good , education, bachelor , master, campus"" (in 6 reviews)', '""It also can improve communication and presentation skills."" (in 2 reviews)', '""Very good opportunities for building networks with leading firms"" (in 1 reviews)', '""Great colleagues."" (in 1 reviews)']","['""The salary is not very good"" (in 3 reviews)']",,
Klaveness Digital,5.0,Oslo,Data Engineer,"Shaping the future of shipping and logistics
We are on a quest to build resilient, decarbonized, and cost-effective supply chains, and are now seeking a Data Engineer to join our Supply Chain Analytics (SCA) team. The team works closely with customers of CargoValue to increase visibility of their supply chain data and provide them with actionable insights to significantly improve their supply chain management.
Together we want to have a positive impact on the world we live in, helping global companies reduce costs, risks and CO2 emissions related to their shipping activities.
Who are we
Klaveness Digital is a Norwegian technology company on a mission to bring shipping and logistics into the future through our SaaS solution, CargoValue. CargoValue is a cloud-based platform that provides industrial companies with a digital twin of their seaborne supply chains, improving supply chain management by delivering real-time visibility, improving transparency, and fostering collaboration between stakeholders involved in the planning, scheduling, and production processes.",30d+,True,,,Company - Private,,,,,1.0,1.0,5.0,5.0,5.0,5.0,5.0,,,,
Cloud Software Group,1.6,Remote,Lead Partner Technology Strategist - Norway,"Cloud Software Group
Job Description: Lead Partner Technology Strategist - Norway remote

Position Summary
More than 100 million users around the globe rely on Cloud Software Group (CSG) to help them adapt, transform, and meet the challenges facing every modern enterprise across private, public managed and sovereign cloud environments. We enable our customers to evolve, compete and succeed leveraging our software franchises for and across data, automation insight and collaboration.",25d,False,,10000+,Company - Private,Information Technology,2022,Enterprise Software & Network Solutions,,0.06,0.05,1.7,2.5,1.4,1.4,1.8,"['""that the new CEO (from Broadcom) was very clear about everybody\'s work status, going back to last fall."" (in 24 reviews)', '""The culture was good, I was able to use my unlimited PTO relatively freely."" (in 17 reviews)', '""The people are dedicated and genuine"" (in 14 reviews)']","['""New CEO has this crazy idea of returning to work to the office and is not taking in consideration personal situations."" (in 24 reviews)', '""The culture is now all about saving money and taking advantage of the bigger customers who management think will be unable to move to a competitor."" (in 17 reviews)', '""It was also announced that future bonuses will be in a tiered structure, where most people will receive their contracted percentage."" (in 11 reviews)', '""With that in mind the company was having benefits."" (in 7 reviews)']",,
Altera Infrastructure,3.9,Trondheim,Naval Package engineer,"Application deadline:
2023-04-18
Location:
Trondheim
Employment type:
Permanent
Are you the Naval package engineer we are looking for?
Do you want to take your engineering skills to the next level by working on real-life engineering challenges?",21d,False,,1001 to 5000,Company - Private,,,,,0.78,,2.9,3.9,3.5,3.3,3.7,"['""Competitive salary"" (in 4 reviews)', '""The management is approachable and listen to its people."" (in 4 reviews)', '""Lots of good benefits compared to other company."" (in 1 reviews)', '""Good work life balance"" (in 1 reviews)', '""Good working environment and open to hearing your views and opinions."" (in 1 reviews)']","['""Clueless management."" (in 4 reviews)']",,
GE Digital,3.8,Remote,DevOps Engineer,"Job Description Summary
GE Digital is the world leader for Grid Software solutions enabling companies world-wide to optimize their control of the Grid and the transformation towards sustainable energy sources. Our teams contribute to major infrastructure projects delivering Transmission, Distribution and Market systems part of the national and regional coordination of electricity on all continents.

The DevOps Engineer role is an integral part of project teams, responsible for delivering best-in-class services, development and project software delivery of technical solutions and consultancy to key customer account of GE Grid Software Solutions.
Job Description
#LI-Remote - This is a remote position",30d+,False,,1001 to 5000,Company - Public,Information Technology,2012,Enterprise Software & Network Solutions,$1 to $5 billion,0.67,0.88,3.3,3.5,3.8,3.3,3.9,"['""Work life balance Is good"" (in 103 reviews)', '""good people to work with"" (in 76 reviews)', '""Good benefits (insurance and 401k employer contribution)"" (in 50 reviews)', '""Good Management"" (in 61 reviews)', '""It is a good culture but it doesn\'t have budget due to continues loss making since its inception."" (in 78 reviews)']","['""Not a good place for seniors who has personal responsibilities as there is no work life balance"" (in 103 reviews)', '""Average salary ranges but good benefits"" (in 50 reviews)', '""bad management and direction"" (in 61 reviews)', '""Always on culture."" (in 78 reviews)']",3.4,"['Health Insurance (32 comments)\n""With this ensurarence choose the clinic which will heal you""', '401K Plan (30 comments)\n""they matched 100% of first 6%""', 'Vacation & Paid Time Off (11 comments)\n""Follow the standard national standards""']"
Laerdal Medical,4.1,Stavanger,Cloud Engineer,"Cloud Engineer

The Company
Laerdal Medical is an international market leader in training and therapy products for emergency medicine and critical care. Our products and services are used by hospitals, ambulance services, first aid organizations, educational institutions, and others around the world. We are a dynamic and energetic organization consisting of people from a wide variety of cultures and backgrounds. By 2030, we have a goal of helping save 1.000.000 more lives. Every year.

We are seeking a talented Cloud Engineer for to join our Business Analytics team in Stavanger, Norway. As a Cloud Engineer, you will be responsible for the cloud-based business analytics infrastructure.",15d,False,,1001 to 5000,Nonprofit Organization,Pharmaceutical & Biotechnology,1967,Biotech & Pharmaceuticals,$100 to $500 million,0.87,0.9,3.4,3.9,4.1,3.5,3.9,"['""Good work life balance"" (in 21 reviews)', '""Management is accessible."" (in 17 reviews)', '""Good culture and personal life ."" (in 21 reviews)', '""Benefits are great, company culture is superb, nothing bad to say about this company."" (in 6 reviews)', '""It has a great learning opportunity right from beginning."" (in 19 reviews)']","['""Can\'t think of any, Maybe work life balance"" (in 21 reviews)', '""management is awful, all about the dollar"" (in 17 reviews)']",4.3,
Cognizant,3.8,Oslo,Data Engineer - Ocean,"What makes Cognizant a unique place to work? The combination of rapid growth and an international and innovative environment! This is creating many opportunities for people like YOU — people with an entrepreneurial spirit who want to make a difference in this world.


At Cognizant, together with your colleagues from all around the world, you will collaborate on creating solutions for the world's leading companies and help them become more flexible, more innovative and successful. Moreover, this is your chance to be part of the success story: we are looking for a Data Engineer to join our Ocean Team.
About Cognizant Ocean
Our start-up, Cognizant Ocean, is an initiative to offer new solutions targeted towards global customers globally. Using the strong background of Cognizant´s capabilities and our partnerships, we aim to create both business and sustainable solutions to service the ocean, our customers and the ultimately the end-consumer.





Cognizant (Nasdaq-100: CTSH) is one of the world's leading professional services companies, transforming clients' business, operating and technology models for the digital era. Our unique industry-based, consultative approach helps clients envision, build and run more innovative and efficient businesses. Headquartered in the U.S., Cognizant is ranked 185 on the Fortune 500 and is consistently listed among the most admired companies in the world. Learn how Cognizant helps clients lead with digital at www.cognizant.com or follow us @Cognizant.",8d,False,,10000+,Company - Public,Information Technology,1994,Information Technology Support Services,$10+ billion,0.76,0.78,3.7,3.4,3.7,3.4,3.6,"['""And good work life balance unless you are a part of a project which is already in a bad shape."" (in 8196 reviews)', '""Good Salary and Growth for Newbies"" (in 9810 reviews)', '""Still there a good work culture but it is not as good as it was in 2010s."" (in 6655 reviews)', '""If you end up in a good project its good for you Hikes are ok Management is good"" (in 5106 reviews)', '""1. Good work environment 2. High amount of Earned / Annual leaves 3. Provide good hike every year"" (in 8883 reviews)']","['""No work life balance in certain situations but if you raise voice then that can be taken care for sure"" (in 8196 reviews)', '""Less Salary and Less Promotions"" (in 9810 reviews)', '""Regressive work culture is bad"" (in 6655 reviews)', '""The management is poor as it\'s a big company and has to manage a lot of things"" (in 5106 reviews)', '""Poor work environment"" (in 8883 reviews)']",3.6,"['Health Insurance (755 comments)\n""No its nothing good in here""', '401K Plan (338 comments)\n""Great environment flexible working employee friendly""', 'Vacation & Paid Time Off (284 comments)\n""No vacation or Paid time off culture""']"
DNV,3.9,Norway,Maritime Autonomous Vessel Engineer,"Local Unit & Position Description:
DNV has supported safeguarding design and operation of the maritime and offshore industries for almost 160 years.

Would you like to set the standards for autonomous ships to form the future of shipping in the maritime industry with ground-breaking pilot projects, and join the Approval Organization of the world’s leading classification society?

Maritime Autonomous Vessel Engineer

We are looking for engineers to join the Digital Ship Systems team in DNV Maritime’s Ship Classification.




Position Qualifications:



Company & Business Area Description:

Equal Opportunity Statement:",13d,False,,10000+,Company - Private,"Energy, Mining & Utilities",1864,Energy & Utilities,$1 to $5 billion,0.82,0.92,3.7,3.4,4.1,3.5,3.9,"['""Good salary and benefits."" (in 134 reviews)', '""Good benefits and good welfare"" (in 76 reviews)', '""Good Work life balance"" (in 89 reviews)', '""People are great and always are open to helping and sharing knowledge."" (in 112 reviews)', '""Management is good"" (in 63 reviews)']","['""Low salary compared to other competitors"" (in 134 reviews)', '""Compensation &amp; Benefits: global approach which may be not relevant for specific markets"" (in 76 reviews)', '""No work life balance at all"" (in 89 reviews)', '""competent people not hired"" (in 112 reviews)', '""The management is always trying to create fights between teams so the different teams wouldn\'t talk to each other."" (in 63 reviews)']",4.0,"['Health Insurance (27 comments)\n""Best - Affordable Worst - Insurance companies in general try to get out of covering things (but that\'s not the employer\'s fault). Insurance company they use is basically the least of all of the ""evils""""', '401K Plan (20 comments)\n""Not known. But I think they do have some plans like this. ""', 'Vacation & Paid Time Off (15 comments)\n""As a global organization with our HQ jn Norway - there are often conflicts with US holidays - Thanksgiving especially. ""']"
Cognizant,3.8,Oslo,Data Engineer,"Data Engineer - Oslo Norway
At Cognizant, together with your colleagues from all around the world, you will collaborate on creating solutions for the world's leading companies and help them become more flexible, more innovative and successful. And this is your chance to be part of the success story: we are looking for a Big Data Engineer to join our Artificial Intelligence & Analytics Team.
About Cognizant Digital Business – Artificial Intelligence & Analytics
We help our customers leverage Artificial Intelligence and analytics in building technology solutions to improve the quality of human life. We are the market leaders in the data and analytic space with 22,000+ information & data management, AI and analytics professional helping more than 650+ customers across the globe to build and run intelligent businesses, using an AI-first, human-centric, platform driven and design thinking approach








Cognizant (Nasdaq-100: CTSH) is one of the world's leading professional services companies, transforming clients' business, operating and technology models for the digital era. Our unique industry-based, consultative approach helps clients envision, build and run more innovative and efficient businesses. Headquartered in the U.S., Cognizant is ranked 185 on the Fortune 500 and is consistently listed among the most admired companies in the world. Learn how Cognizant helps clients lead with digital at www.cognizant.com or follow us @Cognizant.",30d+,False,,10000+,Company - Public,Information Technology,1994,Information Technology Support Services,$10+ billion,0.76,0.78,3.7,3.4,3.7,3.4,3.6,"['""And good work life balance unless you are a part of a project which is already in a bad shape."" (in 8196 reviews)', '""Good Salary and Growth for Newbies"" (in 9810 reviews)', '""Still there a good work culture but it is not as good as it was in 2010s."" (in 6655 reviews)', '""If you end up in a good project its good for you Hikes are ok Management is good"" (in 5106 reviews)', '""1. Good work environment 2. High amount of Earned / Annual leaves 3. Provide good hike every year"" (in 8883 reviews)']","['""No work life balance in certain situations but if you raise voice then that can be taken care for sure"" (in 8196 reviews)', '""Less Salary and Less Promotions"" (in 9810 reviews)', '""Regressive work culture is bad"" (in 6655 reviews)', '""The management is poor as it\'s a big company and has to manage a lot of things"" (in 5106 reviews)', '""Poor work environment"" (in 8883 reviews)']",3.6,"['Health Insurance (755 comments)\n""No its nothing good in here""', '401K Plan (338 comments)\n""Great environment flexible working employee friendly""', 'Vacation & Paid Time Off (284 comments)\n""No vacation or Paid time off culture""']"
Statkraft,4.5,Tofte,Chemical Process Engineer,"Company Description

Silva Green Fuel works at the forefront of the green shift and uses a world-leading technology for the production of second-generation biofuel. The demonstration plant for the verification of the technology was completed in 2021 and is the first of its kind in the world. We are now preparing for establishing a full-scale commercial facility that can help reduce carbon emissions from the transport sector by 250000 – 375000 tonnes of CO2 annually.
Silva Green Fuel was established by Statkraft and Södra in 2015. Through the collaboration, Statkraft's broad expertise in renewable energy is combined with Södra's experience in forest-based bioenergy.
Today we have 25 employees and are now looking for more dedicated people who will shape the future together with Silva Green Fuel. Do you have a burning desire to contribute to a renewable future and want to make a difference?",11d,False,,1001 to 5000,Company - Public,"Energy, Mining & Utilities",1895,Energy & Utilities,$10+ billion,0.91,0.96,3.8,4.0,4.4,3.8,4.2,"['""Great work life balance"" (in 14 reviews)', '""Good benefits and salary."" (in 18 reviews)', '""Flat hierarchy, open culture, great work"" (in 13 reviews)', '""Great people to work with"" (in 12 reviews)', '""Great work environment and opportunities"" (in 19 reviews)']","['""Lack of support and work life balance"" (in 14 reviews)', '""Low salary"" (in 18 reviews)', '""Too centered in Norway culture, not an international mentality"" (in 13 reviews)', '""Few opportunities to work in other oversees projects"" (in 19 reviews)']",,
Cisco Systems,4.3,Lysaker,Technical Sales Engineer - Summer internship (Norway),"Internship dates: 15th June – 4th August 2023

Location: Norway (Internship to be hybrid)



What You’ll Do
This position provides you with meaningful work that directly affects your assigned sales engineering team. During the summer, you will gain exposure to Cisco technology, sales and the opportunity to network and learn from top engineering leaders within the organisation.",30d+,False,,10000+,Company - Public,Information Technology,1984,Enterprise Software & Network Solutions,$10+ billion,0.89,0.93,4.1,4.1,4.4,3.9,4.3,"['""The work life balance is good at times but can get boring and monotonous"" (in 2417 reviews)', '""There are alot of great people and the culture is great!"" (in 2362 reviews)', '""Good benefits and consistently meets financial objectives"" (in 1334 reviews)', '""Salary is good but not bad"" (in 2037 reviews)', '""Also great for people with families as lot work in hybrid settings or from home."" (in 1731 reviews)']","['""No work life balance (not at all)"" (in 2417 reviews)', '""Poor culture Failed to execute new pay plans High Performance not always recognised Dated training methods"" (in 2362 reviews)', '""No benefits for the interns"" (in 1334 reviews)', '""Low salary for people who have been loyal to the company and staying here for long."" (in 2037 reviews)', '""Not great for people in their 20\'s"" (in 1731 reviews)']",4.3,"['Health Insurance (802 comments)\n""Covers many medical specialities and treatments""', '401K Plan (622 comments)\n""Decent match from the company""', 'Vacation & Paid Time Off (495 comments)\n""You start accruing days right away…20 days in a year""']"
Altera Infrastructure,3.9,Trondheim,EICT package engineer,"Application deadline:
2023-04-18
Location:
Trondheim
Employment type:
Permanent
We are looking for our next EICT Package Engineer,
Join us if you are up for a challenge!

Is Package Engineering your strength and do you see yourself as taking part of a dynamic international business? Then you might be the EICT Package Engineer we are looking for.

Project Development and Execution is a corporate unit in Altera, delivering large, complex technical and major projects in the offshore energy industry. Development, contracting, and execution of such large-scale projects requires advanced engineering and worldclass project management. Our Project Development and Execution unit is a centre of technical and project management excellence for all large projects across Altera. We are meeting the energy transition and leading the industry to a sustainable future.

You will have interfaces with several other departments in the organisation.",21d,False,,1001 to 5000,Company - Private,,,,,0.78,,2.9,3.9,3.5,3.3,3.7,"['""Competitive salary"" (in 4 reviews)', '""The management is approachable and listen to its people."" (in 4 reviews)', '""Lots of good benefits compared to other company."" (in 1 reviews)', '""Good work life balance"" (in 1 reviews)', '""Good working environment and open to hearing your views and opinions."" (in 1 reviews)']","['""Clueless management."" (in 4 reviews)']",,
Mastercard,4.3,Oslo,Infrastructure Engineer | SWIFT,"Our Purpose
We work to connect and power an inclusive, digital economy that benefits everyone, everywhere by making transactions safe, simple, smart and accessible. Using secure data and networks, partnerships and passion, our innovations and solutions help individuals, financial institutions, governments and businesses realize their greatest potential. Our decency quotient, or DQ, drives our culture and everything we do inside and outside of our company. We cultivate a
culture of inclusion
for all employees that respects their individual strengths, views, and experiences. We believe that our differences enable us to be a better team – one that makes better decisions, drives innovation and delivers better business results.
Job Title
Infrastructure Engineer | SWIFT
In Mastercard we are using solutions from SWIFT, the world’s leading provider of secure financial messaging services, to provide payment information between financial institutions.

Mastercard Payment Services is certified as an official Swift Service Bureau, which enables us to act as a binding link between external customers and Swift, allowing us to increase our service-offering.

Role:

In this position you will:


All about you:",30d+,False,,10000+,Company - Public,Financial Services,1966,Financial Transaction Processing,$5 to $10 billion,0.88,0.95,4.1,4.1,4.3,3.9,4.2,"['""Good work life balance with projects around BFSI. Essentially you will be selling Mastercard data rather than advanced analytics solutions."" (in 668 reviews)', '""Great benefits and laidback environment"" (in 528 reviews)', '""Many companies talk about have a great culture while Mastercard walks the talk on this."" (in 742 reviews)', '""Great people and usually interesting topics with challenging opportunities"" (in 543 reviews)', '""Good salary and 10% bonus"" (in 586 reviews)']","['""There is no work life balance"" (in 668 reviews)', '""No benefits for short contractors"" (in 528 reviews)', '""Bad culture."" (in 742 reviews)', '""Bringing people back into the office"" (in 543 reviews)', '""Low salary and bonus No transition to other cities"" (in 586 reviews)']",4.4,"['Vacation & Paid Time Off (125 comments)\n""45 days annually including legal holidays""', 'Maternity & Paternity Leave (49 comments)\n""4 weeks paternity and maternity""', 'Health Insurance (43 comments)\n""Dental eyes and health insurance""']"
Bruker,3.8,Norway,Field Service Engineer (m/f/d),"Overview:
Bruker is enabling scientists to make breakthrough discoveries and develop new applications that improve the quality of human life. As one of the world’s leading analytical instrumentation companies, Bruker develops high-performance scientific instruments and high-value analytical and diagnostic solutions that enable scientists to explore life and materials at molecular, cellular, and microscopic levels. We have been driving innovation in analytical instrumentation for 60 years and today, Bruker continues to build upon its extensive range of products and solutions, its broad base of installed systems, and a strong reputation among its customers. Worldwide, more than 7,500 employees are working on this permanent challenge at over 90 locations on all continents.

New opportunity for a Field Service Engineer to install and support high technology equipment in research, pharmaceutical, university and government labs for Bruker BioSpin, a leading manufacturer of nuclear magnetic resonance (NMR), magnetic resonance imaging (MRI) and compact magnetic resonance (CMR) spectroscopy instruments and accessories. The Field Service Engineer works with highly complex equipment that requires advanced understanding of these instruments to perform installation, maintenance, troubleshooting, and repair service activities.
Responsibilities:
Qualifications:",21d,False,,5001 to 10000,Company - Public,Pharmaceutical & Biotechnology,1960,Biotech & Pharmaceuticals,$1 to $5 billion,0.71,0.82,3.6,3.7,3.5,3.3,3.8,"['""Great benefits."" (in 23 reviews)', '""life balance, established and effective management systems and procedures."" (in 43 reviews)', '""Pay is good"" (in 33 reviews)', '""Great workplace and people."" (in 39 reviews)', '""+ atmosphere, diverse culture,"" (in 38 reviews)']","['""Benefits could be better."" (in 23 reviews)', '""Poor management and employee growth"" (in 43 reviews)', '""Low pay compared to competitors"" (in 33 reviews)', '""Global HQ is in U.S. they are really are a German company due to history, culture &amp; hierarchical way of doing things."" (in 38 reviews)']",3.6,"['Health Insurance (17 comments)\n""Their travel insurance plan doesn\'t work as intended, not sure about now""', '401K Plan (9 comments)\n""up to 4% match on 401k""', 'Vacation & Paid Time Off (7 comments)\n""Only 14 days annual leave""']"
Kongsberg Maritime - Global Customer Support,4.1,Ålesund,Lifecycle Engineer,"We are looking for a Lifecycle Engineer – Offshore Handling Systems to join our team in Kongsberg Maritime. Your main responsibility will be to develop and communicate lifecycle and maintenance strategies for our products.

As our Lifecycle Engineer, you work cross functional with our technical departments, service engineers and sales team. Through analysis of failure modes and operational data, you will develop maintenance strategies for our products and associated spare part kits. You will provide maintenance instructions which helps our customers maintain low lifecycle costs and secure high availability of their assets. Methods such as FMECA and RAM analysis will be core to the work.
With us, you will join an international organization characterized by a professional environment, both for knowledge sharing and development. In this role, you should thrive as part of a team, but also deliver independently on assigned tasks. You need to be comfortable taking responsibility, while maintaining a positive and solution-oriented attitude.",7d,False,,51 to 200,Company - Public,"Energy, Mining & Utilities",,Energy & Utilities,$1 to $5 billion,0.85,0.8,3.8,3.5,4.1,3.5,3.9,"['""work life balance is good"" (in 23 reviews)', '""great people in the teams that helps a lot in day to day work"" (in 25 reviews)', '""Good Management"" (in 20 reviews)', '""Good Benefits"" (in 17 reviews)', '""Good work culture"" (in 22 reviews)']","['""Work life balance is poor"" (in 23 reviews)', '""4.Micro management"" (in 20 reviews)', '""benefits are jokes, compared to how much the Norwegian KM is getting"" (in 17 reviews)', '""Good work culture."" (in 22 reviews)']",4.3,"['Health Insurance (5 comments)\n""total insurance package should be expected""', '401K Plan (4 comments)\n""You\'re vested 100% on date of hire.""', 'Vacation & Paid Time Off (3 comments)\n""Best thing: Fully paid vacation days. Worst thing is you still work during vacation""']"
Nigel Frank International Limited,3.0,Oslo,Azure Data Engineer with DataBricks - Oslo,": The Azure Data Engineer will be responsible for designing, building, and maintaining scalable and efficient data solutions for clients using Azure DataBricks and DataWarehouse. The ideal candidate will have a strong background in data engineering and be familiar with modern data technologies and techniques.

Responsibilities:

Collaborate with clients to understand their data requirements and design and implement data solutions to meet their needs.
Build and maintain ETL pipelines to extract, transform, and load data into DataBricks and DataWarehouse.
Develop and maintain data models and architecture to ensure scalability, performance, and security of the data.

Requirements:


If you are an experienced Azure Data Engineer with a focus on DataBricks and DataWarehouse and are looking to join a dynamic and growing team in Oslo, Norway, please apply with your updated resume and a cover letter highlighting your relevant experience and skills.",18d,False,,1001 to 5000,,,,,,0.44,,3.1,2.5,2.7,2.6,2.5,"['""Good Training and support system"" (in 23 reviews)', '""Awesome management"" (in 23 reviews)', '""Big plus was they matched the salary I asked for but as I worked I found out others made significantly less."" (in 28 reviews)', '""Amazing culture"" (in 22 reviews)']","['""No training!"" (in 23 reviews)', '""Bad management, bad hours and wacky expectations"" (in 23 reviews)', '""Long hours if you want to make real money"" (in 24 reviews)', '""Base salary"" (in 28 reviews)', '""Homophobic and misogynistic culture."" (in 22 reviews)']",5.0,
Handelshøyskolen BI,4.6,Oslo,Cloud engineer,"Er du vår nye Cloud Engineer?
På BI har vi valgt å benytte Microsoft Azure som vår primære skyplattform, og mer og mer av våre tjenester produseres for drift i sky. Avdeligen BI Digital ser nå etter en cloud engineer, gjerne med flere års erfaring med MS Azure og Microsoft 365.
I rollen vi nå søker, vil du få muligheten til å jobbe tverrfaglig med utviklingsmiljø og driftsmiljø. Samtidig vil du ha ansvar for å sikre at våre løsninger og tjenester prater sammen i tillegg til at skyeffektivitet og - sikkerheten ivaretas.
Arbeidsoppgaver:
Implementere og administrere skybasert infrastruktur og applikasjoner på Azure-plattformen",12d,False,,201 to 500,College / University,Education,,Colleges & Universities,,0.92,0.99,4.0,4.1,4.5,4.1,4.8,"['""Competitive salary and benefits, high quality research output"" (in 3 reviews)', '""Good , education, bachelor , master, campus"" (in 6 reviews)', '""It also can improve communication and presentation skills."" (in 2 reviews)', '""Very good opportunities for building networks with leading firms"" (in 1 reviews)', '""Great colleagues."" (in 1 reviews)']","['""The salary is not very good"" (in 3 reviews)']",,
ONNEC Group,3.2,Oslo,MAC Engineer (Freelancer),"ONNEC Group are a leading independent technology partner and global integrator, with over 30 years experience, and a 800+ team of global experts, specialising in providing end-to-end connectivity solutions that propel organisations everywhere.
We are a rapidly growing organisation and finding and retaining the highest calibre of people is fundamental to us for the success of our business, we work hard to create a challenging, supportive and satisfying working environment for all our employees. ONNEC has successfully achieved the Investors in Diversity Foundational Award for our commitment to equality, diversity and inclusion in the workplace.
Onnec Group is a leading multinational group of companies with our headquarter in London. We are active in the field of infrastructure for Telecommunications, Data Centres & smart buildings. In addition, we are providing distinguished IT managed services & smart hands to our clients. We have dozens of ongoing projects around the globe. We are looking to prequalify MAC Engineer to work with us as an independent subcontractor in our projects.",30d+,True,,501 to 1000,Company - Private,,,,,0.35,,2.4,3.2,2.8,3.3,3.3,"['""Some of the staff were nice that were NOT on the HR Team."" (in 2 reviews)', '""Pay good money, work isn\'t too difficult"" (in 2 reviews)', '""Managers are easy to get on with"" (in 1 reviews)']","['""managers no care for staff, staff not happy working here"" (in 2 reviews)', '""Bully culture."" (in 2 reviews)', '""No training in place, you have to train yourself."" (in 1 reviews)']",,
Askeladden & Co,4.7,Oslo,Data/ML Engineer,"Data/ML Engineer - 2023
Askeladden & Co har siden 2016 rullet ut en rekke suksessfulle konsepter og selskaper innenfor ulike bransjer. I dag har Askeladden over 20 selskaper i drift og har blant annet lansert nye konsepter innen legebransjen med Dr.Dropin, massasjebransjen med Squeeze og pizzabransjen med Digg Askeladden ønsker å utfordre tradisjonelle bransjen med innovative forretningsmodeller og bedre opplevelser for forbrukeren, som ofte muliggjøres av gode tekniske løsninger.
Vi søker nå etter Data/ML Engineer med oppstart 2023 ‍‍ Som Data/ML Engineer i Askeladden vil du jobbe med de nyeste teknologiene innenfor dataanalyse, data-pipelines og maskinlæring Teamet er ansvarlig for å utvikle datadrevne løsninger som vil hjelpe selskapene våre å ta de aller beste beslutningene.",30d+,False,,,Company - Private,,,,,1.0,1.0,4.3,2.6,5.0,5.0,4.6,"['""Great people"" (in 1 reviews)', '""Amazing culture, excellent mix of high performance and loose culture, great co"" (in 1 reviews)']","['""Not that good pay, regarding other companies"" (in 1 reviews)']",,
