Company_name,Rating,Location,Job_title,Description,Job_age,Easy_apply,Salary,Employees,Type_of_ownership,Sector,Founded,Industry,Revenue_USD,Friend_recommend,CEO_approval,Career_opportunities,Comp_&_benefits,Culture_&_values,Senior_management,Work/Life_balance,Pros,Cons,Benefits_rating,Benefits_reviews
Silicon Valley Associates Recruitment (Hong Kong),4.8,Remote,Remote Data Engineer,"IT Data
Ref: 443Tuesday 15 November 2022

Company Summary
Our client is a well-established global Asian Investment platform Start-Up
Provide IT latest cutting-edge digital AI investment platform to investor customers for over 1 year.
One of the most innovative AI platform that changes the investment industry",30d+,False,HK$540K (Employer est.),1 to 50,Company - Private,Human Resources & Staffing,2019,Staffing & Subcontracting,,1.0,,4.8,3.3,4.3,4.6,5.0,"['""What I loved in working with SVA Recruitment is its culture."" (in 2 reviews)', '""It helps me grow as a person and gives me room to improve in my career."" (in 3 reviews)']","['""not bad Salary,"" (in 2 reviews)']",,
Classy Wheeler,5.0,Kwun Tong,Data Engineer,"Client Description
Innovation company offering premium advertising and data-driven mobile marketing solutions

Job Description
Application development and maintenance of Data Warehouse Projects
Build ETL flows for streaming data transformations for data analyses
Maintain high availability of analytics system
Enhance data collection procedures to include information that is relevant for building analytic systems",30d+,False,HK$17K (Employer est.),1 to 50,Company - Private,,,,,1.0,,,,,,,,,,
Theyta Limited,,Hong Kong,Data Engineer,"We are currently seeking a highly motivated and experienced Data Engineer to join our team. As a Data Engineer, you will be responsible for interacting with various teams to identify questions and innovative solutions for data analysis and experiments. You will work to develop and code solutions that will cleanse, integrate, and evaluate large datasets from multiple disparate sources. Additionally, you will be responsible for identifying meaningful insights from large data and metadata sources, and interpreting and communicating insights and findings from analysis and experiments to external and internal product, service, and business managers.
The ideal candidate for this position will have a strong background in data engineering, as well as experience working with cutting-edge techniques in the field of data analytics. You should be highly analytical, with a strong ability to identify trends and patterns within large datasets. Additionally, you should be an excellent communicator, with the ability to effectively convey complex insights and findings to both technical and non-technical stakeholders.",11d,True,HK$25K (Employer est.),,,,,,,,,,,,,,,,,
Nexus Welkin (HK) Limited,,Hong Kong,Data Support Engineer,"Job Highlights
Shift Duty
Network, Data Cabling troubleshooting
Medical Insurance, Overtime Allowance, Performance Bonus
Responsibilities:
1. Installation, termination and testing of all data centre interlink cabling (i.e. CAT-5e, CAT-6 6A, fibre optic)
2. Responsible for all data cable infrastructure installs - UTP, OM3/OM4 and single mode fibre",30d+,True,HK$25K - HK$35K (Employer est.),,,,,,,,,,,,,,,,,
Zebra Strategic Outsource Solutions,,Kowloon City,Data Engineer,"Responsibilities:
Incumbents work with large and complex data sets (both internal and external data) to evaluate, recommend, and support the implementation of business strategies
Identifies and compiles data sets using a variety of tools (e.g. SQL, Python, VBA, Access) to help predict, improve, and measure the success of key business to business outcomes
Responsible for handling routine data extraction and management reporting to support the day-to-day business operation across all banking product
Drive automation across various platform / application using Python / RPA / equivalent tools to increase the team productivity/efficiency.",30d+,False,,51 to 200,Company - Private,,,,,,,,,,,,,,,
Pickupp,3.5,Hung Hom,Data Engineer,"At Pickupp, we heavily rely on data to make decisions. Indeed we believe some of the hard problems here in the technology team can only be solved with the correct data before our engineers put it into working code. With teams spread across Hong Kong, Singapore, Malaysia, Indonesia, Vietnam and Taiwan, you will get to learn working in a uniquely remote team environment.

Our business is growing very fast with more of these data requirement. We are looking for passionate and skillful Data Engineer in Hong Kong to take up the challenge and dig deeper into providing the data in a more organized way than we currently do, including but not limited to data collection and building / using the correct tool for handling data. You will be able to apply what your problem solving skills, research skills, design skills and data organisation skills to solve data problems in the logistics space. You also get a chance to coach and teach other tech team members and practice and improve many other soft skills like project management, communication and leadership etc.",30d+,True,HK$300K - HK$474K (Glassdoor est.),51 to 200,Company - Private,Transportation & Logistics,2018,Shipping & Trucking,,0.48,,3.4,2.8,3.5,3.0,2.9,"['""Good place to learn, the company encourage its employees to learn and improve, and team members are really helpful"" (in 2 reviews)', '""good culture, helpful senior, learn a lot of stuff"" (in 2 reviews)']",['No Cons have been reported by the Glassdoor community.'],,
Gravity Link International,,Kowloon City,Deep Learning Engineer,"Contact: Coco ZHANG
TEL: (852) 3115 9335
Email:hr@gravitylink.com

Deep Learning Engineer
Job responsibilities:
1、Research and development work in machine learning/deep learning and other related fields;
2、Responsible for deep learning image/video processing algorithm and system development;",30d+,False,,,Company - Private,,,,,,,,,,,,,,,
Citadel Securities,4.0,Hong Kong,Software Engineer – Intern,"Job Description
Our engineers work in small teams to turn the best ideas into high-performing and resilient technology. With short development cycles, work rapidly goes into production. As an engineer, you can create systems architectures, develop platforms and build web frameworks. You’ll have access to state-of-the-art tools and apply innovative techniques including distributed computing, natural language processing, machine learning and more.
As an intern, you’ll get to challenge the impossible in technology through an 11 week program that will allow you to collaborate and connect with senior team members. In addition, you’ll get the opportunity to network and socialize with peers throughout the internship.
Your Objectives:",30d+,False,,201 to 500,Company - Private,Financial Services,2001,Investment & Asset Management,,0.65,0.92,3.9,4.5,3.5,3.8,2.7,"['""good pay and working with smart people"" (in 9 reviews)', '""Great colleagues, friendly and capable."" (in 10 reviews)', '""Compensation Management in tech is generally supportive Very smart colleagues Solid benefits"" (in 4 reviews)', '""Great Internship Program overall."" (in 4 reviews)']","['""long hours, lots of gossip"" (in 8 reviews)', '""Citadel Securities is a highly profitable company with excellent benefits, but the pay is not as high as promised."" (in 4 reviews)']",4.7,"['401K Plan (3 comments)\n""Company match, but it has to vest, so if you leave you lose the last year""']"
Standard Chartered,3.9,Quarry Bay,Data Engineer - Mox,"Job: Data and Analytics
Primary Location: Asia-Hong Kong-Quarry Bay
Schedule: Full-time
Employee Status: Permanent
Posting Date: 27/Feb/2023, 12:04:53 AM
Unposting Date: Ongoing

About Mox
Mox is built by and for the ones who aspire to live life to the fullest – we call them Generation Mox!
The name Mox reflects the endless opportunities we can create, - Mobile eXperience; Money eXperience; Money X (multiplier), eXponential growth, eXploration… it’s all up for us to define together.",30d+,False,HK$288K - HK$446K (Glassdoor est.),10000+,Company - Public,Financial Services,1969,Investment & Asset Management,$5 to $25 million,0.79,0.91,3.7,3.7,3.9,3.5,3.7,"['""Good work life balance here"" (in 127 reviews)', '""Good Salary .. Good company policy"" (in 77 reviews)', '""Good work culture and hierarchy"" (in 58 reviews)', '""Projects with latest technology."" (in 99 reviews)', '""Benefits and pay is good"" (in 38 reviews)']","['""at times no work life balance"" (in 127 reviews)', '""Salary is comparatively low with other companies."" (in 77 reviews)', '""Work Culture is not good"" (in 58 reviews)', '""Recognition of hard working employees could be better On a longer run employees could be guven better opportunities to explore new technologies"" (in 99 reviews)', '""Old technologies and benefits they offer to employees"" (in 38 reviews)']",4.1,"['Health Insurance (17 comments)\n""Overall good inurance benifits provided..""', 'Maternity & Paternity Leave (8 comments)\n""5-6 months for maternity leave""', 'Vacation & Paid Time Off (7 comments)\n""Annual leave is 24 days minimum""']"
EC Healthcare,2.3,Hong Kong,Data Engineer,"EC Healthcare is Hong Kong's largest non-hospital medical service provider, with currently 154 service points, providing one-stop medical and healthcare services. The weighted GFA 557,000 sq ft. The Group principally engages in the provision of one-stop medical and health care services in Greater China. The Group provides a full range of services and products under its well-known brands, including DR REBORN, SPINE Central, NYMG, re:HEALTH, HKPV, UMH DENTAL CARE, HKAI, reVIVE, HKMED, SPECIALISTS CENTRAL and NEW MEDICAL CENTER, ZENITH MEDICAL CENTER AND PRENATAL DIAGNOSIS CENTRE, PRIME CARE, HONG KONG INTERNATIONAL CARDIOLOGY CENTER, PathLab Medical Laboratories, HAIR FOREST, VIVID EYE and EC Veterinary Hospital and Imaging Center.

We are currently looking to recruit an enthusiastic candidate to join our team and implement improvements to data pipeline architecture and maintain scalable data warehouse. The candidate would also be responsible in managing data processing and exploring the expansion of data capability to unlock the business potential by using data.",30d+,False,,5001 to 10000,Company - Private,,,,,0.25,,2.7,1.8,1.8,2.2,2.2,"['""human, can get in touch with management easily"" (in 9 reviews)', '""Helpful colleagues and nice office vibe"" (in 5 reviews)']","['""Mess management"" (in 9 reviews)', '""Low salary"" (in 9 reviews)', '""min rush, massive workloads but poor management from top, horizontal hierarchy that makes no career development at all, middle"" (in 4 reviews)', '""Love declare wars between departments, and no communication among the team"" (in 4 reviews)']",,
Classy Wheeler,5.0,Kowloon Bay,Senior Data Engineer - IC,"Client Description
Major digital and media solutions provider in Hong Kong

Job Description
Candidates with less experience will be considered as Data Engineer.

Responsibilities",30d+,False,HK$40K - HK$60K (Employer est.),1 to 50,Company - Private,,,,,1.0,,,,,,,,,,
Y.H.T Professional Co. Limited,,Hong Kong,Machine Learning Engineer,"Job Requirements :
Strong knowledge of machine learning algorithms and techniques
Experience with one or more programming languages such as Python, R, or Java
Experience with machine learning libraries and frameworks such as TensorFlow, scikit-learn, or Keras
Strong problem solving and analytical skills
Experience with data pre-processing and cleaning
Experience with big data technologies such as Hadoop and Spark
Strong understanding of computer science fundamentals such as data structures and algorithms",30d+,True,HK$18K - HK$22K (Employer est.),,,,,,,,,,,,,,,,,
"BCW Group, Inc.",,Central,Junior Frontend Engineer (Remote),"ARKHIA | (Junior) Frontend Engineer

About Arkhia
Arkhia is an enterprise-grade Infrastructure-as-a-Service (IaaS) blockchain node provider empowering blockchain & distributed-ledger developers to build their dream applications.
As the Web 3.0 ecosystem expands, we aim to be the benchmark for high quality infrastructure and deliver a creative and groundbreaking platform that empowers the developer community to tap into the power of distributed ledger technology.",30d+,False,,1 to 50,Company - Private,,,,,,,,,,,,,,,
Lynx Analytics,4.0,Hong Kong,Data Engineer (Hong Kong),"COMPANY OVERVIEW
Founded in 2010, Lynx Analytics is a predictive analytics company run by world-class quantitative marketing scientists and industry-experienced data scientists. Our focus is to become a leading analytics solution provider in our chosen fields of expertise (telecom, retail, life sciences, and financial services) while advancing graph analytics technology.
Lynx is headquartered in Singapore with operations in Hong Kong, Germany, USA, Hungary, South Africa, Indonesia, and several other Southeast Asian countries. We work with some of the world's largest companies and are constantly looking to expand our knowledge base and geographical footprint. Lynx Analytics' technology is deployed with various Clients across Asia and has significant growth potential.
We have a diverse and inclusive global team comprising Professors, PhDs, MSc's, and MBAs from Ivy Leagues, INSEAD and NUS with a broad spectrum of experience in start-ups and blue-chip companies (Google, SAP, Vodafone, GE, Morgan Stanley, Barclays, HSBC to name but a few). It is the combination of our industry insight and experience, scalable proprietary technology, and highly qualified people that drives our compelling value proposition.",30d+,True,,51 to 200,Company - Private,Information Technology,2010,Enterprise Software & Network Solutions,$5 to $25 million,0.6,0.44,3.7,3.9,3.7,3.6,4.1,"['""Working with great colleagues who make firm decisions in problem solving and good teamworks."" (in 5 reviews)', '""Good communication of expectations and deliverable, reduce misunderstanding and misconception during the process and deliver the right outcomes."" (in 4 reviews)', '""Initially I though the process is very length but sooner I realized this is one of the best company."" (in 1 reviews)', '""The COO and CEO is very friendly and down to earth."" (in 2 reviews)', '""diversify, above average salary, good bonus"" (in 1 reviews)']",['No Cons have been reported by the Glassdoor community.'],,
SP Sysnet,3.1,Hong Kong,Data Centre Engineer,"Reporting to the Infrastructure Head, you are responsible for excellent service delivery in a data centre environment to the top Financial and Telco clients.
Roles & Responsibilities:
Rack Mounting of Servers and Network Equipments in the Data Centre
Cabling and Testing
Monitor network usage
Trouble-shoot and fix IT Infrastructure (Server, Network etc) independently or act based on supplied documentation or work-alongside senior Engineers in HK / Singapore / India
Job Requirements",30d+,False,,51 to 200,Company - Private,Information Technology,2004,Information Technology Support Services,$5 to $25 million,0.59,0.37,3.2,2.8,3.0,3.0,3.1,"['""Very good place to learn many things"" (in 1 reviews)']",['No Cons have been reported by the Glassdoor community.'],,
Gravitas Recruitment Group,3.9,Hong Kong,Data Engineer/ Scientist/ Analyst/ Governance (30K-85K),"-

HOT JOB - Junior to Senior Data Engineer/ Scientist/ Analyst/ Governance - Top-tier Banking/Insurance - (30K - 85K)

ROLE: Junior - Senior Data role from multiple top-tier Insurance and Bank.

NEEDS:
From 1 - 8 years or above of relevant Data working experiences within ANY industry.
Substantial knowledge and experiences in Azure cloud data services/ AWS/ GCP/ Power BI.
ETL/ ELT/ SQL/ Python/ Pyspark experiences.
Machine Learning related project experiences.
Data governance skills in quality control and policies knowledge.
Great communication and written skills in English/Mandarin/ Cantonese.
Strong stakeholder management skills.
A problem solver, self-driven and good team player.


Great size of Data volume .
Work life balance - Flexible wfh.
Comprehensive exposure in cloud related work-flow.
Great internal and external/ Regional exposure with clients and senior stakeholders.
Good Salary package.

[email redacted, apply via Company website] for further role details and market information.

HOT JOB - Junior to Senior Data Engineer/ Scientist/ Analyst/ Governance - Top-tier Banking/Insurance - (30K - 85K)

All applications applied through our system will be delivered directly to the advertiser and privacy of personal data of the applicant will be ensured with security.

Full-time,Permanent",24d,False,,51 to 200,Company - Private,Human Resources & Staffing,2010,HR Consulting,,0.71,0.93,4.1,3.5,4.0,4.0,3.7,"['""You will learn lot here"" (in 1 reviews)']",['No Cons have been reported by the Glassdoor community.'],,
Canonical - Jobs,3.1,Hong Kong,Software Engineer - App Stores Backend (Remote),"Summary
This is an exciting opportunity for an experienced software engineer passionate about open source software, Linux, and Web Services at scale. Come build a rewarding, meaningful career working with the best and brightest people in technology at Canonical, a growing international software company.
Canonical's Store team develops and operates the backend services that power the Snap Store and Charmhub.io marketplaces. Our services are built primarily in Python, within a bit of Golang. If you have a passion for clean APIs, have a bias towards shipping and believe that tests are the key to higher velocity and reliability, you'll fit right in.
We have some exciting challenges ahead including continuing to scale our production architecture, expand the store backend to handle additional package types, and enhance our on-prem offering for IoT and Enterprise solutions.",10d,False,,501 to 1000,Company - Private,Information Technology,2004,Computer Hardware Development,$25 to $100 million,0.55,0.53,3.3,3.4,3.1,2.7,3.5,"['""Very smart people work here and you\'ll be amazed with the learning you do."" (in 19 reviews)', '""Base salary is decent, but no equity/shares/etc."" (in 16 reviews)', '""amazing management"" (in 13 reviews)']","['""The CEO and CTO are truly awful."" (in 14 reviews)', '""If you do get hired, base salary is average at best, and extended benefits such as matching 401(k) are nonexistent."" (in 16 reviews)', '""Management is erratic, and everybody fear the big boss."" (in 13 reviews)', '""Last couple of years the company started being more worried about culture and politically correct things than to worry with important stuff (such as the Distribution, for example)."" (in 13 reviews)']",3.3,"['Work From Home (10 comments)\n""Fully remote working environment for most employees""', 'Health Insurance (8 comments)\n""No cost as individual employee""', 'Vacation & Paid Time Off (5 comments)\n""Must use personal days for end of year break""']"
Apple,4.1,Hong Kong,AIML - Siri Language Engineer for Hong Kong Cantonese,"Summary
Posted: Dec 16, 2022
Weekly Hours: 40
Role Number:200434099
Join the team in Hong Kong that engineers Siri and other cloud based services for international markets. Our team is primarily responsible for making Siri the best worldwide digital assistant. Teaching Siri how to understand and speak new languages is the main goal of our team, together with designing and implementing a highly locally customized experience for our users. We are a deeply diverse and passionate group dedicated to bringing the future of intelligent assistants to the world. We are looking for a highly motivated Cantonese-speaking engineer, with strong software engineering skills and high sensibility for foreign languages and cultures.",26d,False,,10000+,Company - Public,Information Technology,1976,Computer Hardware Development,$10+ billion,0.83,0.9,3.8,4.3,4.2,3.7,3.7,"['""Lots of great benefits including ESP 401k and healthcare"" (in 224 reviews)', '""Good pay and stock benefits"" (in 156 reviews)', '""Good work life balance"" (in 145 reviews)', '""The people and content of work are great."" (in 155 reviews)', '""good management and fun times"" (in 96 reviews)']","['""Can\'t negotiate benefits"" (in 224 reviews)', '""Average pay"" (in 156 reviews)', '""There is no work life balance and you are expected to always work weekends."" (in 145 reviews)', '""Didn’t enjoy the people there"" (in 155 reviews)', '""Poor management and tolls"" (in 96 reviews)']",4.5,"['Employee Discount (1097 comments)\n""The best thing is that you\'re able to get products for a cheaper price, but the discounts definitely could have been higher""', 'Health Insurance (882 comments)\n""UHW deductible is low with HSA""', '401K Plan (480 comments)\n""No 401K plan is offered just RRSP""']"
Motiva Consulting Limited,,Hong Kong,Cybersecurity Engineer (English+Cantonese speaking),"Responsibilities:
Design, implement, and maintain cybersecurity systems and infrastructure, including firewalls, intrusion detection/prevention systems, antivirus and malware protection, and security information and event management (SIEM) systems.
Develop and maintain security policies, procedures, and guidelines to ensure compliance with industry standards and regulations.
Monitor and analyze cybersecurity threats and vulnerabilities, and develop appropriate responses and solutions to minimize risks.
Conduct security assessments and penetration testing to identify weaknesses in systems and infrastructure, and recommend remedial actions.",24h,True,HK$40K - HK$70K (Employer est.),1 to 50,Company - Public,,,,,,,,,,,,,,,
HAESL,2.9,Hong Kong,Assistant Engineer,"Responsibilities
Provide support to engineers and managers in managing daily component repair business
Lead the component repair team to carry out continuous improvement activities
Conduct quality investigations and trouble shoot technical problems
Requirements
Degree in Mechanical Engineering or related field
Good communication and interpersonal skills
Good command of written and spoken English",30d+,False,,1001 to 5000,Company - Private,"Construction, Repair & Maintenance Services",1950,Commercial Equipment Services,,0.38,,2.6,2.9,3.0,2.7,2.7,"['""Motivating working environment with opportunities involving various department, suitable for professional engineering career development and sharpening own skills as an engineer"" (in 2 reviews)', '""steady working time and steady lunch time"" (in 1 reviews)', '""Nice work environment and support management"" (in 1 reviews)']","['""Low salary comparing to airlines"" (in 1 reviews)', '""Senior management is old fashion minded."" (in 1 reviews)']",,
Mcpeople Limited,,Sha Tin,Data Scientist,"Key Duties and Responsibilities
- Conduct in-depth literature review of the machine learning/statistical/mathematical models of Natural Language Processing.
- Develop the model/algorithm/method for document understanding. - Design the low-code platform for training the chatbot.
- Conduct the research in people analytics and develop the predictive models for people analytics.
- Provide guidance to the research engineer.
- Compile technical and design documentation of the models and systems.",30d+,True,HK$39K - HK$50K (Employer est.),,,,,,,,,,,,,,,,,
Nan Fung Group,3.8,Central,Data Engineer,"Job Highlights
Data engineering, modelling & database development
4yrs+ data warehouse experience
Python, SQL, AWS, Databricks, Delta lake, PowerBI
Responsibilities
Develop cloud-based data infrastructure and implement data lakehouse architecture
Build end-to-end data pipeline to automate the data consumption process from various data sources to enhance data use from frontline business",30d+,False,HK$300K - HK$468K (Glassdoor est.),1001 to 5000,Company - Private,,1954,,Less than $1 million,0.85,0.99,3.6,3.8,3.7,3.2,4.2,['No Pros have been reported by the Glassdoor community.'],"['""High working pressure Lots of administrative works"" (in 1 reviews)', '""Domestic management style"" (in 1 reviews)']",,
Aacurapid (Hong Kong) Ltd,3.7,Hong Kong,IT Technical Engineer / Support Engineer (HKD 23 - 35k / month),"Please apply with full resume by:
Email: [email redacted, apply via Company website] or click APPLY NOW below.

Responsibilities
Provide support on desktop software and hardware, storage, security and network related issues
Responsible for the delivery and support of infrastructure, applications, and network services to all users
Assist in operational projects and provide technical support for strategic projects
Requirements
Higher Diploma with 2-3 years related experiences in helpdesk support / user support
Solid knowledge in Windows server, Cloud, routers, switches, storage and firewall
Familiar with TCP/IP, networking and cabling
Good problem solving, questioning and analytical skills with positive attitudes
Good communication and interpersonal skills
Candidate with more exp will be considered as senior position
All applications applied through our system will be delivered directly to the advertiser and privacy of personal data of the applicant will be ensured with security.

Full-time,Permanent",24h,False,HK$23K - HK$35K (Employer est.),1 to 50,Company - Private,,,,,0.68,,3.4,3.4,3.4,3.7,3.7,,,,
