Company_name,Rating,Location,Job_title,Description,Job_age,Easy_apply,Salary,Employees,Type_of_ownership,Sector,Founded,Industry,Revenue_USD,Friend_recommend,CEO_approval,Career_opportunities,Comp_&_benefits,Culture_&_values,Senior_management,Work/Life_balance,Pros,Cons,Benefits_rating,Benefits_reviews
Colgate-Palmolive,4.3,Dublin,"Automation Test Engineer, eCommerce","No Relocation Assistance Offered
# 152383 - Dublin, Dublin, Ireland
Automation Test Engineer, eCommerce

We are excited to invite applications to join our Digital Commerce applications group as an automation test engineer supporting B2B, B2B2C, eB2B and DTC business models.

As eCommerce continues to accelerate, we have a number of exciting projects in the works and are looking for an automation test engineer to join our team and help realize our vision. Our ideal candidate is someone who can try to implement test automation solutions for web and mobile apps. The candidate should be open to use and suggest multiple tools which can make the testing faster & efficient. You are a team player who coordinates with multiple stakeholders like Product Managers , Developers , DevOps, and QA Team. You are very good at sharing the knowledge with your team members and try to educate different teams with the work you are delivering. You will also be looked upon as someone who proactively picks up new tasks and drives it to completion.",6d,False,,10000+,Company - Public,Manufacturing,1806,Consumer Product Manufacturing,$10+ billion,0.86,0.91,3.7,3.9,4.2,3.8,3.9,"['""Good work life balance and place to learn"" (in 161 reviews)', '""Great culture and motivating environment"" (in 220 reviews)', '""Great people and enviornment!"" (in 192 reviews)', '""benefits are good and retirement"" (in 111 reviews)', '""It has a good salary and it\'s aware of the work"" (in 160 reviews)']","['""No work life balance"" (in 161 reviews)', '""conservative and risk averse culture"" (in 220 reviews)', '""People are opinionated."" (in 192 reviews)', '""no benefits for interns"" (in 111 reviews)', '""In Mexico salary average to market but compared to other big international companies salary is low"" (in 160 reviews)']",4.2,"['Vacation & Paid Time Off (27 comments)\n""really good, they give you good vacation time""', 'Maternity & Paternity Leave (17 comments)\n""Not good for MX needs updating""', 'Work From Home (12 comments)\n""Pre pandemic WFH was almost non existent. Post pandemic it is assumed 3 days in the office, although unclear on final flexibility. ""']"
Johnson Controls,3.6,Cork,Principal Devops Engineer,"*Job Details
*
Principal DevOps Engineer
What you will do
Provide support, automation, and infrastructure expertise for all aspects of the Johnson Controls IoT SaaS offerings. Expertise will be centred on Cloud (particularly, but not limited to Azure) environments, with specific emphasis on Linux, Kubernetes, IaC (Infrastructure as a Code) security, ISO, SOC2 and CI/CD pipeline automation.
How you will do it",26d,True,€56K - €74K (Glassdoor est.),10000+,Company - Public,Manufacturing,1885,Machinery Manufacturing,$10+ billion,0.67,0.75,3.4,3.5,3.5,3.2,3.4,"['""Work life balance is good"" (in 134 reviews)', '""Management also good."" (in 122 reviews)', '""Good salary and hikes every year"" (in 175 reviews)', '""Good people and exposure to different roles"" (in 124 reviews)', '""The benefits provided by the company is good."" (in 74 reviews)']","['""no value of hardwork and no work life balance"" (in 134 reviews)', '""Poor Management, Less on site opportunity/ almost none"" (in 122 reviews)', '""Not much but about salaries they pay low."" (in 175 reviews)', '""No benefits"" (in 74 reviews)']",3.7,"['Health Insurance (125 comments)\n""Minimal deductions and coverage in most places.""', 'Vacation & Paid Time Off (111 comments)\n""Can\'t take more than 1 week off.""', '401K Plan (110 comments)\n""Limited options to choose from and lower-mid match by employer.""']"
Tata Consultancy Services,3.9,Letterkenny,Splunk Engineer,"Role: Splunk Engineer
Job Type: Permanent
Location: Letterkenny (Hybrid)

Want to future proof your career with a leading global IT Consultancy company?
Do you have solid experience with Splunk Enterprise Security or integration with other SIEM platforms?
Join Tata Consultancy Services as a Splunk Engineer!

Careers at TCS: It means more
TCS is a purpose-led transformation company, built on belief. We don’t just help businesses to transform through technology. We support them in making a meaningful difference to the people and communities they serve - our clients include some of the biggest brands in Ireland and worldwide. For you, it means more opportunity to make an impact that matters, through challenging projects which demand ambitious innovation.


As a , you will support Splunk Enterprise Security administration and management, managing enterprise SIEM infrastructure to improve data ingestions processes, including architectural work. You will provide overall engineering and design support for a distributed Splunk environment consisting of heavy forwarders, indexers, and search head servers, spanning security, performance, and operational roles.




TCS is consistently voted a Top Employer in the UK&I and globally. Our competitive salary packages feature pension, health care, life assurance, laptop, phone, access to extensive training resources and discounts within the larger Tata network.


At TCS, we believe in building and sustaining a culture of equity and belonging where everyone can thrive. Our diversity motto is ‘Inclusion without Exception’.

We encourage applications from all sections of society. As an equal opportunity employer, we do not discriminate on grounds of race, religion or belief, ethnic or national origin, disability, age, sex, pregnancy and maternity, citizenship, marital, domestic or civil partnership status, sexual orientation, gender reassignment, gender identity, or any other basis as protected by applicable law.

TCS is committed to working with and providing reasonable accommodations to its employees and applicants for employment to ensure that individuals with disabilities enjoy equal access to all employment opportunities. If you are an applicant who needs an accommodation due to a disability to complete an employment application or during any phase of the hiring process, please contact us at with the subject line: ""Disability Accommodation Request"".",30d+,True,,10000+,Company - Public,Information Technology,1968,Software Development,$10+ billion,0.74,0.85,3.7,3.1,4.0,3.3,3.9,"['""If you want to settle down in your life and want a good work life balance."" (in 5851 reviews)', '""Salary is good and benifts also"" (in 8378 reviews)', '""1. TCS provides job security and is good for senior level people who would have freshly joined TCS"" (in 7150 reviews)', '""good in work culture good in work culture good in work culture good in work culture good in work culture"" (in 3022 reviews)', '""Management is good and helpful is everyway possible"" (in 2113 reviews)']","['""No work life balance for some people and some people doesn\'t have work to do."" (in 5851 reviews)', '""Salary will be less for bps process hikes and promotion are way ahead thats all nothing to add"" (in 8378 reviews)', '""Job security is good for this company"" (in 7150 reviews)', '""Bad work culture and work type"" (in 3022 reviews)', '""Poor management and they put a person to any project without knowing their skills and interests."" (in 2113 reviews)']",3.3,"['Health Insurance (354 comments)\n""Very good health insurance for all employees.""', 'Vacation & Paid Time Off (176 comments)\n""Very good vacation and paid time off.""', '401K Plan (99 comments)\n""Best company policies in health plans""']"
Exyte Northern Europe,3.6,Maynooth,Mechanical Engineer / CM - Leixlip,"To lead the mechanical construction division of a multi-disciplinary project team engaged in high-tech facilities to strict safety, time, quality and security requirements. This role will be site based so previous experience must reflect this. Mechanical piping experience would be highly advantageous
Responsibilities
Ensure that all project safety requirements are met and adhered to
Define the division’s objectives within the project and communicate those aims to the staff, whether those goals are safety, quality or programme related and in so far as reasonably practicable ensure the objectives are either achieved or improved
To be the point of contact for subcontractor site management and be involved with the subcontractor selection and procurement process",30d+,True,€48K - €53K (Glassdoor est.),1001 to 5000,Company - Private,"Construction, Repair & Maintenance Services",1912,Construction,,0.63,0.8,3.5,3.7,3.2,3.0,3.3,"['""Good benefits"" (in 8 reviews)', '""Management is good and helpful."" (in 5 reviews)', '""friendly working environment"" (in 7 reviews)', '""Good team support"" (in 4 reviews)']","['""Workload heavily, no work life balance"" (in 11 reviews)', '""Benefits and HR policy are not attractive"" (in 8 reviews)', '""1. Management is not engineer"" (in 5 reviews)']",3.0,
BSS Building Staff Solutions,3.8,Kerry,Senior Site Engineer - Limerick/Cork/Kerry,"Job Title - Senior Site Engineer - Limerick/Cork/Kerry
Location: Limerick/Cork/Kerry
Salary: €60K - €70K
Hours: Full time 5 days
Opportunity has now arisen for a Senior Site Engineer to work with an established Main Contractor and Fit Out Contractor. Our client works on a range of high profile projects and with Blue chip clients, they offer a rewarding and stimulating environment for Construction Professionals looking to progress their career.
What you need to do",5d,True,€60K - €70K (Employer est.),51 to 200,Company - Private,,,,,0.41,,3.1,3.2,2.7,3.0,2.8,"['""Excellent good nice very nice"" (in 1 reviews)']",['No Cons have been reported by the Glassdoor community.'],3.0,
Fabricated Products Shannon Ltd,,Shannon,Quality Engineer,"We have a vacancy for a Quality Engineer.
Duties will include the following:
Development of inspection, work instructions, control plans
Part inspection, including: layout, in process, final, and receiving using all types of mechanical inspection, Preparation of inspection reports
Coordination and performance of internal process/product audits
Performance process capability studies
Must be capable of leading and carrying out customers ppap requirements",22d,True,,,,,,,,,,,,,,,,,,
Hero Recruitment,4.8,Galway,In-Die Engineer,"PEMSERTER In-Die Engineer
Location: Galway



The In-Die Engineer is a key member of the In-Die team whose main role involves:
· Design and development of In-Die tooling and systems · Support In-Die tooling installs and system commissions
In-Die office responsibilities including the creation and maintenance of documents and systems to ensure that our products are designed, manufactured & assembled to the correct standards and by the correct process
Communication - verbal and written, externally with customers & distributors and internally with sales, operations, engineering, quality, purchasing etc


Mechanical engineering aptitude
Electrical/electronic engineering aptitude
Technical drawing skills
Documentation control
Accuracy and conscientiousness are necessary for success in the role · Ability to work with minimal supervision - setting priorities & time management
Confident and competent communicator, verbal and written - with management, external sales, distributors, customers etc.
Confidence, ability and consent to travel throughout Europe - conceivably frequently and at short notice


Data sheet evaluation, preparation of costings/quotes, tool design, die review/feedback, managing the manufacture, assembly, testing, packaging & dispatch of In-Die systems and supporting tool installation and system commission.
Responsible for multiple projects at any one time
Create & modify drawings as necessary and maintain relevant documentation
Maintain the PEMSERTER® In-Die workshop/tooling preparation area to a high standard.
Stock management of PEMSERTER® In-Die parts, ensuring adequate stock levels are maintained to fulfil customer requirements
Add and maintain parts on JDE:
Bills of Materials
Routers
Product Masters


Generate Work Orders
Issue material
Assemble and validate tooling
Assign design, assembly and packaging hours to close out work order

Create & modify procedures & work instructions whilst maintaining documentation control

The above list is not exhaustive, the duties and responsibilities highlighted in this job description are indicative and may vary over time due to business demands. Employees are expected to undertake other duties and responsibilities relevant to the nature, level and scope of their role.

Autodesk Inventor, JDE, ECN Database, GQMS Database


Engineering qualification - discipline flexible
Mechanical Engineering aptitude
Electrical/electronic Engineering aptitude
Fluent in English language, both written and verbal (German could also be advantageous)
Familiar with CAD packages such Autodesk Inventor, ProE or other
Maths and organisational skills
Computer skills are required, particularly the ability to use spreadsheets and databases; ability to use presentations (MS PowerPoint) is also necessary
Experience in a press shop environment would be advantageous
Some travel, predominantly within Europe but potentially further afield, should be expected from this position. Candidate must be willing and able to travel, at short notice, as and when necessary",12d,True,€35K - €64K (Glassdoor est.),1 to 50,Company - Public,Human Resources & Staffing,1996,HR Consulting,,0.95,,4.5,4.4,4.8,4.8,4.8,"['""Great culture!"" (in 4 reviews)', '""Great work life balance!"" (in 3 reviews)', '""Helpful colleagues"" (in 3 reviews)', '""Plenty of room for career progression."" (in 2 reviews)', '""Great working environment."" (in 1 reviews)']",['No Cons have been reported by the Glassdoor community.'],,
Tata Consultancy Services,3.9,Letterkenny,IT Support Engineer - German Speaking,"Job Type
Permanent
Category
Technical Support
Location
Letterkenny, County Donegal, Ireland
Job Details
Role: IT Support Engineer - German Speaking




TCS is a purpose-led transformation company, built on belief. We don’t just help businesses to transform through technology. We support them in making a meaningful difference to the people and communities they serve - our clients include some of the biggest brands in Ireland and worldwide. For you, it means more opportunity to make an impact that matters, through challenging projects which demand ambitious innovation.


We are looking for


TCS is seeking an IT Service Desk Associate to join the Technology Innovation and Support Services department within the Donegal Global Delivery Center.
The technical team, work in a high profile, mission critical environment where early and appropriate responses are essential to providing technical support in relation to servers, operating systems, storage, databases & networks that manage and support applications & products.

As an IT Service Desk Associate, you will be joining a team built on collaboration, communication, focus and motivated to delivering excellent service and support. The team are responsible for troubleshooting incidents ranging from P1-P5 incidents both proactive and reactive. Incidents come in through telephony, web portal, email & alerting systems which will be managed by the team to restore services as soon as possible.

This is an exciting opportunity where you will be giving the opportunity to work with a wide range of technologies and systems along, with a continuous service improvement mindset and building on best practices methodologies such as ITIL/ITSM & Agile.

Languages required:
English
German




Required:

Desirable:

Desirable that candidate has IT Support/Infrastructure experience, Knowledge of IT Support Services, IT related education or Customer Service background. B2 or greater language fluency in both German and English.


TCS is consistently voted a Top Employer in the UK&I and globally. Our competitive salary packages feature pension, health care, life assurance, laptop, phone, access to extensive training resources and discounts within the larger Tata network.


At TCS, we believe in building and sustaining a culture of equity and belonging where everyone can thrive. Our diversity motto is ‘Inclusion without Exception’.

We encourage applications from all sections of society. As an equal opportunity employer, we do not discriminate on grounds of race, religion or belief, ethnic or national origin, disability, age, sex, pregnancy and maternity, citizenship, marital, domestic or civil partnership status, sexual orientation, gender reassignment, gender identity, or any other basis as protected by applicable law.

TCS is committed to working with and providing reasonable accommodations to its employees and applicants for employment to ensure that individuals with disabilities enjoy equal access to all employment opportunities. If you are an applicant who needs an accommodation due to a disability to complete an employment application or during any phase of the hiring process, please contact us at cristina.copacel@tcs.com with the subject line: ""Disability Accommodation Request"".

Due to a high volume of applications, we will be unable to contact each applicant individually regarding the status of their application. If you have not received a direct response within 30 days, then the application should be deemed unsuccessful.


#IJ",30d+,False,€44K - €51K (Glassdoor est.),10000+,Company - Public,Information Technology,1968,Software Development,$10+ billion,0.74,0.85,3.7,3.1,4.0,3.3,3.9,"['""If you want to settle down in your life and want a good work life balance."" (in 5851 reviews)', '""Salary is good and benifts also"" (in 8378 reviews)', '""1. TCS provides job security and is good for senior level people who would have freshly joined TCS"" (in 7150 reviews)', '""good in work culture good in work culture good in work culture good in work culture good in work culture"" (in 3022 reviews)', '""Management is good and helpful is everyway possible"" (in 2113 reviews)']","['""No work life balance for some people and some people doesn\'t have work to do."" (in 5851 reviews)', '""Salary will be less for bps process hikes and promotion are way ahead thats all nothing to add"" (in 8378 reviews)', '""Job security is good for this company"" (in 7150 reviews)', '""Bad work culture and work type"" (in 3022 reviews)', '""Poor management and they put a person to any project without knowing their skills and interests."" (in 2113 reviews)']",3.3,"['Health Insurance (354 comments)\n""Very good health insurance for all employees.""', 'Vacation & Paid Time Off (176 comments)\n""Very good vacation and paid time off.""', '401K Plan (99 comments)\n""Best company policies in health plans""']"
Centrica,3.6,Cork,M&E Project Manager,"M&E Project Manager
Dublin / Home Based / Flexible Locations Ireland
Salary €45,000 to €70,000 DOE + amazing benefits
Overview
Centrica Business Solutions is a subsidiary of Centrica plc incorporating Bord Gais Energy.
At Centrica Business Solutions (CBS) we provide integrated energy solutions that deliver cost efficiency, resilience and accelerate our customers’ journeys to a low carbon future. We serve business and public sector organisations, increasingly focusing on delivering decarbonisation of power, heating and transport through our portfolio of solutions.",28d,False,€40K - €70K (Employer est.),10000+,Company - Public,"Energy, Mining & Utilities",1997,Energy & Utilities,$10+ billion,0.64,0.71,3.2,3.5,3.4,3.0,3.7,"['""Great people to work with"" (in 10 reviews)', '""Good work life balance"" (in 6 reviews)', '""Good benefits"" (in 3 reviews)', '""Food company spirit and nice people"" (in 3 reviews)']","['""Don\'t think about our people enough."" (in 10 reviews)', '""The leadership was quite detached"" (in 7 reviews)']",3.1,
AG Resources Ltd,,Cork,Lead Electrical Engineer,"RESPONSIBILITIES:
Responsible for ensuring quality and approving of electrical design deliverables, makes independent decisions on Electrical Engineering issues.
Helps to maintain & improve Electrical Engineering standards
Ensure Safety, Health and Environment protection are inherent in Electrical Engineering design
Provides expert technical support and liaising directly with clients.
Knowledge of British/European Standards and codes of practice including ATEX
Carry out design of power distribution and protection systems for both LV, MV and HV",5d,True,€42K - €66K (Glassdoor est.),,Company - Public,,,,,,,,,,,,,,,
AG Resources Ltd,,Cork,Site Engineer,"Site Engineer Responsibilities:
Organizing materials and ensuring sites are safe and clean.
Preparing cost estimates and ensuring appropriate materials and tools are available.
Providing technical advice and suggestions for improvement on particular projects.
Diagnosing and troubleshooting equipment as required.
Negotiating with suppliers and vendors to ensure the best contracts.
Authorizing technical drawings and engineering plans.
Drawing up work schedules and communicating any adjustments to crew members and clients.",5d,True,€31K - €52K (Glassdoor est.),,Company - Public,,,,,,,,,,,,,,,
Tata Consultancy Services,3.9,Letterkenny,IT Support Engineer - Italian Speaking,"Job Type
Permanent
Category
Technical Support
Location
Letterkenny, County Donegal, Ireland
Office Location
Job Details",30d+,False,,10000+,Company - Public,Information Technology,1968,Software Development,$10+ billion,0.74,0.85,3.7,3.1,4.0,3.3,3.9,"['""If you want to settle down in your life and want a good work life balance."" (in 5851 reviews)', '""Salary is good and benifts also"" (in 8378 reviews)', '""1. TCS provides job security and is good for senior level people who would have freshly joined TCS"" (in 7150 reviews)', '""good in work culture good in work culture good in work culture good in work culture good in work culture"" (in 3022 reviews)', '""Management is good and helpful is everyway possible"" (in 2113 reviews)']","['""No work life balance for some people and some people doesn\'t have work to do."" (in 5851 reviews)', '""Salary will be less for bps process hikes and promotion are way ahead thats all nothing to add"" (in 8378 reviews)', '""Job security is good for this company"" (in 7150 reviews)', '""Bad work culture and work type"" (in 3022 reviews)', '""Poor management and they put a person to any project without knowing their skills and interests."" (in 2113 reviews)']",3.3,"['Health Insurance (354 comments)\n""Very good health insurance for all employees.""', 'Vacation & Paid Time Off (176 comments)\n""Very good vacation and paid time off.""', '401K Plan (99 comments)\n""Best company policies in health plans""']"
NetApp,4.2,Cork,Technical Support Engineer - Performance,"Job Summary

As a Technical Support Engineer, you provide support to customers, customer support personnel, and field support staff that is focused on advanced diagnosing, troubleshooting, repairing, and debugging NetApp products including hardware, software and multi-system/multi-vendor/multi-network interoperability issues. You respond to situations where first-line product support has failed to isolate or fix problems in hardware or software products, and you ensure delivery of optimal results. You must be a “take charge” professional, with demonstrated technical problem-solving skills, a subject matter expert and possess strong customer service orientation and experience.

Job Requirements",2d,False,€47K - €56K (Glassdoor est.),10000+,Company - Public,Information Technology,1992,Enterprise Software & Network Solutions,$5 to $10 billion,0.76,0.85,3.7,4.1,4.1,3.5,4.3,"['""Flexible working time and gives good emphasis to work life balance of employees with Work smart initiative"" (in 40 reviews)', '""work culture is good"" (in 38 reviews)', '""Pay is good."" (in 40 reviews)', '""HR is quite employee friendly."" (in 35 reviews)', '""Great benefits"" (in 20 reviews)']","['""Work/life balance is not great."" (in 40 reviews)', '""Average pay."" (in 40 reviews)']",4.1,"['Health Insurance (110 comments)\n""Employee contribution is a bit high compared to other places I worked""', '401K Plan (102 comments)\n""Great 401 K plan for investing""', 'Vacation & Paid Time Off (101 comments)\n""40 hours of Volunteer time""']"
