Company_name,Rating,Location,Job_title,Description,Job_age,Easy_apply,Salary,Employees,Type_of_ownership,Sector,Founded,Industry,Revenue_USD,Friend_recommend,CEO_approval,Career_opportunities,Comp_&_benefits,Culture_&_values,Senior_management,Work/Life_balance,Pros,Cons,Benefits_rating,Benefits_reviews
Infoway solutions LLC,3.9,"Santa Clara, CA",Data Engineer,"Need min 10+ Years exp
Data Engineer
Bay Area, CA – Onsite(Hybrid)
Job Responsibilities:
Expert in data engineering and GCP data technologies.
Work with client teams to design and implement modern, scalable data solutions using a range of new and emerging technologies from the Google Cloud Platform.
Work with Agile and DevOps techniques and implementation approaches in the delivery",30d+,True,$68.00 Per Hour(Employer est.),,Company - Private,Human Resources & Staffing,,Staffing & Subcontracting,,0.77,0.84,4.0,3.8,3.8,3.8,3.8,"['""good interview and group mate"" (in 1 reviews)', '""Nice and friendly work environment"" (in 1 reviews)']","['""lower salary for living in Fremont"" (in 1 reviews)']",2.2,
Excelgens,4.8,Remote,Data Engineer,"Contract to hire role with NASDAQ. Remote role.
2 rounds of interview:
1. 90 Minutes python test
2. 30 minutes interview
Please check the JD below:
· Looking for resources to support the Data Analysis Team. Support includes design, development, and testing. These tasks include, but are not limited to the following features:",9d,True,$36.00 - $52.00 Per Hour(Employer est.),51 to 200,Company - Private,Information Technology,2011,Information Technology Support Services,$5 to $25 million,0.98,0.99,4.6,4.4,4.6,4.6,4.6,"['""They have a good client base and got me scheduled for an interview within a week."" (in 1 reviews)']",['No Cons have been reported by the Glassdoor community.'],5.0,
Strivernet RPO Services Ltd,,"Santa Clara, CA",Data Engineer,"(W2 CANDIDATES ONLY) (SANTA CLARA, CA)
PLEASE SHARE UPDATED RESUMES AS PER THE JD
Following skills sets is must
1. 5 years of hands-on experience working on data using SQL on multiple platforms (SQL server, my SQL, NoSQL, Snowflake, Mongo) (required)
2. 4 years of hands-on experience with Python and C# programming (required)
3. 4 years of hands-on AWS Stack (S3, CLI, Lamdba, SNS,SQS)
4. 3-4 years of hands-on experience with Application Development Skills - web based or service based (required)",30d+,True,$90.00 - $95.00 Per Hour(Employer est.),,Company - Public,,,,,,,,,,,,,,,
Mericaninc,,"Atlanta, GA",Data Engineer,"Job Role: Data engineer
Location: Hybrid model (Day 01 onsite)
Type: Contract
EXPERIENCE :
Python
Kafka or Kinesis
DevOps deployment model
AWS
Job Type: Contract",30d+,True,$60.00 - $65.00 Per Hour(Employer est.),,,,,,,,,,,,,,,,,
FreeWheel,4.1,"New York, NY",Data Engineer - REMOTE,"Comcast brings together the best in media and technology. We drive innovation to create the world's best entertainment and online experiences. As a Fortune 50 leader, we set the pace in a variety of innovative and fascinating businesses and create career opportunities across a wide range of locations and disciplines. We are at the forefront of change and move at an amazing pace, thanks to our remarkable people, who bring cutting-edge products and services to life for millions of customers every day. If you share in our passion for teamwork, our vision to revolutionize industries and our goal to lead the future in media and technology, we want you to fast-forward your career at Comcast.

Job Summary
Comcast brings together the best in media and technology. We drive innovation to create the world's best entertainment and online experiences. As a Fortune 50 leader, we set the pace in a variety of innovative and fascinating businesses and create career opportunities across a wide range of locations and disciplines. We are at the forefront of change and move at an amazing pace, thanks to our remarkable people, who bring cutting-edge products and services to life for millions of customers every day. If you share in our passion for teamwork, our vision to revolutionize industries and our goal to lead the future in media and technology, we want you to fast-forward your career at Comcast. Job Summary Comcast brings together the best in media and technology. We drive innovation to create the world's best entertainment and online experiences. As a Fortune 50 leader, we set the pace in a variety of innovative and fascinating businesses and create career opportunities across a wide range of locations and disciplines. We are at the forefront of change and move at an amazing pace, thanks to our remarkable people, who bring cutting-edge products and services to life for millions of customers every day. If you share in our passion for teamwork, our vision to revolutionize industries, and our goal to lead the future in media and technology, we want you to fast-forward your career at Comcast. Job Description About FreeWheel FreeWheel, A Comcast Company, empowers all segments of The New TV Ecosystem. We are structured to provide the full breadth of solutions the advertising industry needs to achieve their goals. We provide the technology, data enablement and convergent marketplaces required to ensure buyers and sellers can transact across all screens, across all data types, and all sales channels, in order to ensure the ultimate goal – results for marketers. With offices in New York, San Francisco, Chicago, London, Paris, Beijing, and across the globe, FreeWheel, A Comcast Company, stands to advocate for the entire industry through the FreeWheel Council for Premium Video. For more information, please visit freewheel.com. We are looking for a savvy Data Engineer to join our growing engineering team in Freewheel, New York. If you’re excited to work with a tightly-knit team of data engineers solving hard problems the right way using cutting-edge data collection, transformation, analysis, and monitoring tools in the cloud, this opportunity is for you. You'll be part of the Identity team whose mission is to build the next generation of Audience & Identity data platform that handles enormous scale and uses state-of-the-art technologies to unlock the data’s business value. We build and maintain high-quality data solutions to process terabytes of user data on the cloud-native data platform using AWS.",24h,False,$118K - $177K (Employer est.),1001 to 5000,Subsidiary or Business Segment,Media & Communication,2007,Advertising & Public Relations,,0.83,0.96,3.9,4.1,4.2,4.0,4.6,"['""Great work/life balance"" (in 9 reviews)', '""Great colleagues"" (in 9 reviews)', '""Also I loved all the managers I directly reported to, but I might had been just lucky."" (in 6 reviews)', '""Amazing culture in which you actually become best friends/travel companions with your colleagues outside of work"" (in 5 reviews)']","['""Engineering managers do some of the work of pm\'s, and spend time on proof of concepts."" (in 6 reviews)', '""no clear career growth"" (in 10 reviews)']",4.3,"['401K Plan (9 comments)\n""Employer matches up to a certain percentage""', 'Health Insurance (6 comments)\n""the Health Insurance is good""', 'Maternity & Paternity Leave (3 comments)\n""Maternity & Paternity Leave under China Gov rule &regulation""']"
NextRow Digital,4.2,Remote,Snowflake Data Engineer,"Snowflake Data Engineer
Duration: Long Term
Remote Work
Job Description
This is a 100% remote job.
Must have 3 verifiable references.
Job Responsibilities:
This position will require qualified T-SQL Developers to take the lead in the following tasks:",9d,True,$80K - $186K (Employer est.),51 to 200,Company - Private,Information Technology,2008,Information Technology Support Services,$5 to $25 million,0.78,1.0,4.0,4.0,4.0,4.1,4.1,"['""Very good clients, excellent management"" (in 6 reviews)', '""flexible timings"" (in 7 reviews)', '""Good clients."" (in 6 reviews)', '""employee friendly company as per my experience"" (in 5 reviews)', '""Great team Spirit"" (in 2 reviews)']","['""Management is too worst."" (in 6 reviews)']",,
ASA,3.6,Remote,Snowflake Data Engineer,"At least 5 years working with t-SQL and enterprise schedulers At least 2 years’ experience in building SnowSQL scripts, Snowflake functions and stored procedures Experience working with Azure data factory is preferred but not required Experience working with Azure databricks is preferred but not required At least 3 years of full-time development experience using Python Proficient understanding of algorithms, data structures, architectural design patterns and best practices Extensive experience in software development and the entire SDLC Solid understanding of a variety of programming tools and development platforms Excellent organizational and leadership abilities. Highly analytical mindset, with an ability to see both the big picture and the details Experience in creating high-level product specifications and design documents Proven collaboration and influencing skills Integration experience (ETL, ELT) with Python Familiarity with SSIS is preferred but not required General development expertise, use of version control, ticketing, and continuous integration systems Experience in an Agile Development environment Education Bachelor's or equivalent in a STEM based discipline",30d+,True,$77.00 - $78.00 Per Hour(Employer est.),51 to 200,Company - Private,Information Technology,1999,Enterprise Software & Network Solutions,$25 to $100 million,0.67,0.86,3.6,3.4,3.5,3.6,3.5,"['""Salary is on time."" (in 5 reviews)', '""Very open culture with relaxed and productive atmosphere."" (in 4 reviews)']","['""slow HR work and low salary"" (in 5 reviews)', '""No benefits (WFH, bonuses etc.)"" (in 2 reviews)', '""Weak mentorship"" (in 2 reviews)', '""Rude language."" (in 1 reviews)']",,
Integration Developer Network LLC,4.9,Remote,Azure Data Engineer,"Skills:
Strong Experience with Azure Cloud
Strong Experience With Databricks
Strong Experience With Python Programming
Experience with Spark, Hadoop, Hive, Pig etc. Proven expertise with extracting data from a wide variety of sources and transforming the data as needed.
Previous experience with statistical modeling and deep learning frameworks / libraries is a definite plus.",1 day ago,True,$70.00 - $75.00 Per Hour(Employer est.),51 to 200,Company - Private,Information Technology,2011,Information Technology Support Services,$1 to $5 million,0.87,1.0,4.7,4.7,4.5,4.6,4.4,"['""Great colleagues to work with and a lot of learning opportunities."" (in 2 reviews)', '""I gained so much of information about new technologies."" (in 2 reviews)', '""Many employees get good exposure."" (in 1 reviews)', '""A good place to have a wonderful work life culture."" (in 1 reviews)', '""Thanks to management."" (in 1 reviews)']",['No Cons have been reported by the Glassdoor community.'],5.0,
GenSpark,3.8,"Atlanta, GA",Data Engineer,"Job Title: Data Engineer
Start Date: ASAP
Location: Atlanta, GA
Visa: Only USC & GC
Rate: $75-85K
Job Description:
What we're looking:
Candidates must be a US Citizen or Green Card Holder. (We do not offer sponsorship currently)",1 day ago,True,$75K - $80K (Employer est.),201 to 500,Company - Private,Information Technology,2017,Information Technology Support Services,,0.72,,4.2,3.6,4.2,3.9,4.1,"['""The Training itself is good, with a mix of hands"" (in 18 reviews)', '""Bench pay wasn\'t that good but that\'s expected, you\'re getting paid to learn."" (in 12 reviews)', '""driven projects, and standard lectures, there\'s something for everyone\'s learning style, and they encourage everyone in the cohort to communicate and help eachother."" (in 7 reviews)']","['""Low pay Low training pay Long contract Very bad training material"" (in 18 reviews)', '""Low pay and bad placements."" (in 12 reviews)', '""The is a lack of communication post interview."" (in 7 reviews)', '""Bad environment you can tell everyone doesn’t want to be there"" (in 3 reviews)']",2.3,"['Health Insurance (3 comments)\n""- Not very good health insurance""']"
CEDENT,,"Westlake, TX",Data Engineer,"Position Details:
Title: Data Engineer
Industry: Banking & Financial
Duration: 12 Months- Long term
Location: Smithfield RI/ Durham, NC/ Westlake, TX
?
Top Skills: Informatica, SQL, Snowflake, python
Required Qualifications:",1 day ago,True,$77K - $112K (Glassdoor est.),1 to 50,Contract,Information Technology,,Computer Hardware Development,Less than $1 million,,,,,,,,,,1.0,
Jeevan Technologies,4.4,Remote,Data Analytics Engineer - GCP,"Job Description
Data Analytics Engineer
100% Remote
Long term
W2/ 1099 only
Responsibilities:
• Designing and implementing data transformation, ingestion and curation functions on GCP cloud using GCP native or custom programming",1 day ago,True,$56.00 - $61.00 Per Hour(Employer est.),201 to 500,Company - Private,Information Technology,2000,Information Technology Support Services,$25 to $100 million,0.94,0.88,4.5,4.5,4.5,4.6,4.7,"['""Time flexibility"" (in 1 reviews)', '""It is a good place to start your career as a fresher very supportive HR and Higher Management."" (in 2 reviews)', '""The HR team is very helpful as they are approachable at any time and will guide us to solve whatever issue arises."" (in 1 reviews)']","['""Poor Management, No Flexible Timings, Less Career Growth, For seperation we need fight"" (in 6 reviews)', '""Salary date can be moved from 5th to 1st of every month and can provide cab facility"" (in 5 reviews)']",1.0,
Kani Solutions,4.7,Remote,MLOps Engineer / Data Scientist,"Principle Duties and Responsibilities:
Increase our deployment velocity, including the process for deploying models and data pipelines into production.
Improve the creation of dependable releases.
Build and maintain infrastructure as code (IaC) in the cloud, that can scale when needed.
Build and maintain data pipelines for analytics, model evaluation and training (includes versioning, compliance and validation)
Working on DevOps/Agile operations process and tools area (Code review, unit test automation, Build & Release automation, Environment, Service, Incident and Change Management)",24h,True,$70.00 - $75.00 Per Hour(Employer est.),201 to 500,Company - Private,Information Technology,2009,Information Technology Support Services,$5 to $25 million,0.94,0.93,4.4,4.3,4.6,4.4,4.5,"['""Excellent management and good people"" (in 6 reviews)', '""best environment to work at kanisolutions"" (in 5 reviews)', '""good compensation and benefits are available"" (in 2 reviews)', '""Training and placement .. guaranteed job"" (in 2 reviews)', '""Great Incentive Structure"" (in 2 reviews)']",['No Cons have been reported by the Glassdoor community.'],,
Fuge Technologies Inc,4.7,"McLean, VA",Data Pipeline Engineer,"Location: McLean, VA (3 days onsite -Tuesday, Wednesday, and Thursday)
no relocation candidates
Duration: 6 months contract, the opportunity for extension
Interview information:
Rounds: 2 Rounds ***2nd round will be In-Person and On-site***
Duration: 1st round - 45 Minutes, 2nd round - 30 Minutes
Additional Notes: 1st Round: MS Teams, Video Mandatory; 2nd Round: In-Person
Slots: 1st round: 4/17 @ 11:00am & 3:00pm; 4/18 @ 11:00am & 3:00pm
Must Haves: Not looking for an administrator here! Must have hands-on experience with the UNIX system, experience on the user side, and coding with Shell and Autosys. Expert-level SQL is required. Preference for experience with Snowflake. Must have hands-on experience with Hadoop.",6d,True,$65.00 - $70.00 Per Hour(Employer est.),1 to 50,Contract,,,,,1.0,,4.7,4.5,4.7,4.3,4.5,"['""Interview was went good and well"" (in 2 reviews)', '""Fuge Technologies is one of the best company for hiring"" (in 1 reviews)']",['No Cons have been reported by the Glassdoor community.'],,
RevOpsforce,,"Austin, TX",Data Engineer,"About RevOpsforce:
At RevOpsforce, our mission is to drive sustainable revenue growth for our clients by leveraging data-driven insights, technology, and process optimization. We strive to deliver measurable results that exceed expectations, while building strong partnerships with our clients and continuously improving our own capabilities. Our Expert Network is composed of the highest skilled and certified professionals in revenue operations. We leverage this network to solve our clients' most complex operational challenges.
Type: Contract 12+ months - Immediate
Job Description:
We are seeking a highly skilled data engineer with expertise in Talend to join our team. As a data engineer, you will be responsible for designing, developing, and maintaining our data pipelines and infrastructure, ensuring our systems are efficient, reliable, and scalable.",24h,True,$86K - $124K (Glassdoor est.),,Company - Private,,,,,,,,,,,,,,,
APLOMB Technologies,4.4,"Princeton, NJ",Data Engineer,"We are hiring for Training and placement opportunity for our client requirements.
These are W2 roles.
Location: Plainsboro, NJ
Below are the benefits that you will get from us
- Training and mock interview support
- Placement assistant
- H1 Sponsorship
- STEM extension support",30d+,True,$70K - $75K (Employer est.),51 to 200,Company - Private,Information Technology,,Information Technology Support Services,$1 to $5 million,0.95,0.91,4.2,4.0,4.0,4.2,4.1,"['"".Friendly and approachable staff."" (in 2 reviews)', '""Excellent workplace, they provide extensive training, marketing and placement services."" (in 1 reviews)', '""they will give fake letters and documents to keep your immigration status fine"" (in 1 reviews)']",['No Cons have been reported by the Glassdoor community.'],5.0,
Fastechnowiz Solutions Inc,,"Westlake, TX",Data Engineer,"Position Details:
Title: Data Engineer
Industry: Banking & Financial
Duration: 12 Months- Long term
Location: Smithfield RI/ Durham, NC/ Westlake, TX
Top Skills: Informatica, SQL, Snowflake, python
Required Qualifications
ETL developer with Informatica",24h,True,$57.63 - $65.00 Per Hour(Employer est.),,,,,,,,,,,,,,,,,
B Capital Group,4.4,"Los Angeles, CA",Software/Data Engineer (Entry,"POSITION SUMMARY:
The position will focus on helping build and maintain backend integrations of our various systems (e.g., Financial System, HR System, CRM System), including Data Warehouse archiving and synchronizing. The position will also work with our Business Intelligence team to develop views/queries/tables to power Tableau Dashboards used throughout various venture capital investment lifecycle stages. Secondarily, the position will also maintain custom internal applications utilizing data from our Data Warehouse and various systems.
BASIC JOB RESPONSIBILITIES:",10d,False,$82K - $133K (Glassdoor est.),1 to 50,Company - Private,,,,,0.89,,3.8,4.4,3.9,3.8,3.8,"['""Incredibly talented colleagues who will push you to grow and develop"" (in 1 reviews)']","['""Unclear career path though gaining clarity over time"" (in 1 reviews)', '""Like all young companies, it\'s experiencing growing and scaling pains, though leadership is committed to addressing them and has invested in the resources to do so"" (in 1 reviews)']",5.0,
Ghritachi Inc,5.0,"Dallas, TX",Data Engineer,"Hi,
Please find the below Job Description. If interested, please share your updated resume along with below details.
Job Title: Data Engineer with Python and ETL
Location: Dallas, TX (Remote)
Duration: Long Term
(In person Interviews are mandatory)
Responsibilities:",12d,True,$50.00 - $55.00 Per Hour(Employer est.),1 to 50,Company - Private,Information Technology,2021,Information Technology Support Services,$1 to $5 million,1.0,,5.0,5.0,5.0,5.0,5.0,"['""Great Salary"" (in 1 reviews)', '""Highly Talented Team"" (in 1 reviews)', '""Best Work Atmosphere"" (in 1 reviews)']",['No Cons have been reported by the Glassdoor community.'],,
Devcare Solutions,3.7,"Durham, NC",Azure Data Engineer,"Build data analytics solutions using Azure Synapse serverless SQL pools
Performing data engineering with Azure Synapse Apache Spark Pools
Working with Data Warehouses using Azure Synapse Analytics
Transferring and transforming data with Azure Synapse Analytics pipelines
Experience configuring, designing, developing and testing dash boards using Power BI
Experience in using Oracle, Oracle Utilities, ETL tools or any other relational database and tools
Experience with PL/SQL or other database scripting and Relational Database modeling.
Experience with structured system development methodologies",1 day ago,True,$75.00 - $85.00 Per Hour(Employer est.),51 to 200,Company - Private,Information Technology,2005,Information Technology Support Services,,0.63,0.88,3.6,3.9,3.5,3.5,3.6,"['""Positive company culture: A positive company culture can contribute to job satisfaction and a sense of fulfillment."" (in 2 reviews)', '""Competitive compensation and benefits: DevCare Solutions may offer competitive salaries, health insurance, and other benefits, which can contribute to financial security and stability for employees."" (in 1 reviews)', '""Career growth opportunities: DevCare Solutions is a growing company, which means that there is potential for employees to grow and advance within the organization."" (in 1 reviews)', '""Fixable and understanding management"" (in 1 reviews)']","['""Little low salary and compensation , Distance Travel , Little low salary and compensation, Distance Travel"" (in 1 reviews)']",,
linktech,3.5,"Las Vegas, NV",Data Engineer II,"Link Technologies (LinkTechConsulting.com), is currently seeking a Data Engineer II for a position in Las Vegas, NV. This will be an onsite/contract opportunity. This role will need to support on-call activities including over the weekend.
QUALIFICATIONS
· Minimum five (5) years of data warehouse experience.
· Strong understanding of SQL Server database security is required.
· Ability to design and evaluate store procedure for business logic is required.
· Ability to create and manage reports in SSRS 2019 and Power BI is required.",24h,True,$69.00 - $70.00 Per Hour(Employer est.),51 to 200,Company - Private,,,,,0.56,,3.2,3.0,2.8,3.2,3.2,['No Pros have been reported by the Glassdoor community.'],"['""The company over all only has knowledge of recruiting and not staff management."" (in 1 reviews)']",,
Findability Sciences,,"Houston, TX",Snowflake Data Engineer pipeline,"Snowflake data engineers will be responsible for architecting and implementing very large scale data intelligence solutions around Snowflake Data Warehouse.
A solid experience and understanding of architecting, designing and operationalization of large scale data and analytics solutions on Snowflake Cloud Data Warehouse is a must.
Developing ETL pipelines in and out of data warehouse using combination of SQL and Snowflakes Snow SQL
Writing SQL queries against Snowflake.
Developing scripts Unix, Python etc. to do Extract, Load and Transform data
Provide production support for Data Warehouse issues such data load problems, transformation translation problems
Translate requirements for BI and Reporting to Database design and reporting design
Understanding data transformation and translation requirements and which tools to leverage to get the job done
Understanding data pipelines and modern ways of automating data pipeline using cloud based
Testing and clearly document implementations, so others can easily understand the requirements, implementation, and test conditions.",16d,True,$42.14 - $70.29 Per Hour(Employer est.),,,,,,,,,,,,,,,,,
ClientSolv Technologies,3.6,"Littleton, CO",Data Analytics Engineer,"Company Description

ClientSolv Technologies is an IT solution firm with over a decade of experience serving Fortune 1000 companies, public sector and small to medium sized companies. ClientSolv Technologies is a woman-owned and operated company that is certified as a WMBE, 8a firm by the Federal government's Small Business Administration.

Job Description

We are seeking a Data Analytics Engineer for a 3-month contract-to-hire in Littleton, CO. This role will be onsite/in the office during regular business hours, Monday-Friday (no remote options). Upon permanent hire, this role will offer a salary of $140,000 per year (with flexibility depending on experience) and benefits to include health/dental/vision insurance, ESPP, 401K with match, and paid time off.",13d,True,$140K (Employer est.),,Company - Private,Information Technology,1994,Information Technology Support Services,,0.72,0.73,3.5,3.7,3.5,3.5,3.7,['No Pros have been reported by the Glassdoor community.'],"['""Salary could be a little better"" (in 1 reviews)']",3.0,
