Company_name,Rating,Location,Job_title,Description,Salary,Job_age,Easy_apply,Employees,Type_of_ownership,Sector,Founded,Industry,Revenue_USD,Friend_recommend,CEO_approval,Career_opportunities,Comp_&_benefits,Culture_&_values,Senior_management,Work/Life_balance,Pros,Cons,Benefits_rating,Benefits_reviews
Qrios,,Örebro,Rock mechanical engineer at Zinkgruvan Mining,"Zinkgruvan Mining, located in a beautiful environment close to nature, is seeking an experienced Rock mechanical engineer. We are looking for someone to be one of the specialists in our company working with mining operation together with the colleagues on the mine technical services team. If Security, Respect, Integrity and Excellence are important to you, you will thrive in this role and workplace.
About the position
In the role as operational rock mechanical engineer, you will be responsible for rock mechanical technical support to planning, the production operation and other stakeholders.
The role also includes;
Design and communication of rock enforcement requirements for development, production and capital projects including cable bolting",,30d+,False,1 to 50,Company - Private,,,,,,,,,,,,,,,
Vinter,4.3,Sweden,Data Engineer,"We seek a highly skilled and motivated data engineer to join our team. You will use various methods to transform raw data into useful data structures. You will build and maintain the infrastructure and tools needed to collect, process, store, and analyze large amounts of financial data, ensuring that the data is accurate, reliable, and accessible. You’ll create algorithms and conduct statistical analysis.

Vinter’s mission is to institutionalize crypto. We create and calculate complex and high-performant investment strategies used in financial products worldwide. Our customers are some of the most successful crypto funds in the world, and our investors are some of the most well-respected in the industry. We recently raised a $3.4M Series Seed and are looking to build one of the greatest teams in our industry.

Since our incorporation in 2019, we’ve been listed as a top European startup. Our team is a diverse group from over eight countries, speaking 13 languages.

RESPONSIBILITIES
REQUIREMENTS AND SKILLS
MERITING
NB. Vinter will hire you through our entity in the UK and Sweden. In other countries, we hire using a global payroll provider as a contractor.

Vinter is an equal-opportunity employer committed to diversifying its workforce. Accordingly, it is the policy of the Firm to ensure equal employment opportunity without discrimination or harassment based on race, color, religion, creed, age, sex, gender, gender identity, sexual orientation, national origin, citizenship, disability, marital and civil partnership/union status, pregnancy or any other characteristic protected by law.",,25d,False,1 to 50,Company - Private,Management & Consulting,2019,Research & Development,$1 to $5 million,0.85,,4.4,4.0,4.0,4.0,2.7,"['""Leadership: strong, skilled, dedicated leaders Colleagues: focused, hard"" (in 1 reviews)', '""This is the perfect work environment for you if you like to swim in muddy water and enjoy daily harassment."" (in 1 reviews)', '""30 days PTO, life balance is valued!"" (in 2 reviews)', '""moving fast, competitive pay, smart colleagues, interesting industry, meritocratic"" (in 1 reviews)']","['""No social benefits."" (in 1 reviews)']",,
Qrios,,Gothenburg,ECG Technical Advisor,"About the position
Do you have a passion for Science and Innovation? Would you like to apply your expertise in testing and implementing cardiac digital systems and tools? Then this might be the right position for you!
The AZ ECG Centre, in the Cardiovascular Safety Center of Excellence and SKGs (CVS CoE and SKGs) in Global Patient Safety, is AstraZeneca´s ECG Core Laboratory. We deliver scientific/medical advice and ECG services across therapeutic areas. We strive toward scientific, technical and operational excellence in ECG study design, analysis and interpretation using state-of-the-art, in-house developed tools.
We are now looking for a Consultant EClysis Project Resource- UAT Test Coordinator (ECG Technical Advisor) to join our team in Gothenburg, Sweden.",,2d,False,1 to 50,Company - Private,,,,,,,,,,,,,,,
,,,,,,30d+,False,,,,,,,,,,,,,,,,,
Academic Work,3.7,Solna,Data/ cloud engineer for a global telecom company!,"Are you looking for a key role in a fun and modern AWS team and have a big interest in cloud platforms?Then you've found the perfect advertisement! Our client is going through a change to become a modern player with data and the cloud at its core. They are currently seeking curious person who will be involved in building the groundwork for this platform for the whole company's Analytics.
Om tjänsten
You'll be a part of the cloud team, which collaborates with teams in other nations. This team is creating a new modern platform in AWS that the rest of the company will use as a foundation for building platforms of their own. They use agile methodology and hold standup meetings each morning. In the team, there are a lot of talented seniors who you could learn from. The group has a very open atmosphere; if you enter with great humility and ask many questions, you will receive a large amount of help.",,29d,False,1001 to 5000,Company - Private,Human Resources & Staffing,1998,HR Consulting,$100 to $500 million,0.76,0.95,3.5,2.8,3.7,3.4,3.7,"['""My manager was quite nice"" (in 3 reviews)']","['""Employment benefits, no time allocated for exercise"" (in 2 reviews)', '""I mean of course they have to make money and that probably makes your salary lower."" (in 3 reviews)', '""poor working condition"" (in 2 reviews)']",,
Winningtemp AB,3.5,Gothenburg,Data Engineer,"Life at Winningtemp

Winningtemp offers the market an unique and revolutionary technology for creating successful work places. This is done by collecting and visualizing real-time data that describes the employee's experience of leadership, meaningfulness, control and joy at work.
Today, Winningtemp consists of a wonderful and ambitious group of 115+ people in the offices in Gothenburg, Stockholm, Oslo and London. The head quarter is newly renovated (of course with a lot of purple ) in the middle of central Gothenburg.

At Winningtemp we care about the well-being of our employees and therefore we of course work continuously with our own tool to be an attractive employer. We have grown by over 2100% in recent years and we continue to grow.
By 2024, our goal is to make an impact on more than 4 million people through our product.

So what is the role about?

As a Data Engineer at Winningtemp, you will work with many different internal stake holders, with a focus on maintaining data, creating data tools and improving internal processes within your area.
Your mission is to ensure that our data generates actionable and valuable results for the business, and ultimately our customers. You will have an important role linked to an important mission of ours; to become One Winningtemp throughout the whole organization.

Other areas of responsibilities;

Your team and manager ‍ ‍ ‍

In this role you will work close to our senior Data scientist, Miroslav, someone you will have daily communication with. Miroslav has two PhDs, including one in artificial intelligence from Stockholm University. He has eight years of experience in academia - during which his research was funded by some of the most prestigious fellowships available, including the Marie-Sklodowska Currie Fellowship. Miroslav works in Stockholm, but this position is also available in Gothenburg.

Miroslav is a very appreciated colleague, dedicated and eager to share his knowledge and experience in the field, everything to make you learn as much as possible.
In this role, you will also be working close to all our different departments, meaning you will have collaboration over the whole organization.

You will be reporting to our CFO and be a part of his team. The CFO is situated in Gothenburg.

Are you the one we are looking for?

Winningtemp is the place where we all succeed together, something that you also feel is essential in your daily work, teamwork makes the dreamwork. You are therefor a team player and enjoy sharing ideas and learnings with the people around you.

You appreciate to plan your work well, and always complete what you've started. You set high goals for yourself, and always does what it takes to achieve good results. In addition to that, you look outside the box to think in new ways, meaning you are good at finding solutions to problems that arise. You are up-to-date in your area of expertise, and you have a great interest in always learning more about new techniques and systems within your area.

You have 4+ years of experience in a Data Engineer role, and you have a degree, or its equivalent, in Computer Science, Statistics, Informatics, Information Systemor similar. You haveadvanced SQL knowledge and experience working with relational databases, query authoring (SQL) as well as working familiarity with a variety of databases. You have beenbuilding and optimizing ‘big data’ data pipelines, architectures, and data sets. You have been working with structured and unstructured datasets, and you are used to build processes supporting data transformation, data structures, metadata, dependency, and workload management. You have successfully manipulated, processed, and extracted value from large disconnected datasets.

You have experience in using one and/or several following software and tools:


No worries if you do not experience in all of the areas and/or tools, we will guide you along the way!

What's in it for me?

Why Winningtemp?

As an employee at Winningtemp, you will be part of our purple family

With us, you will find energetic and loyal colleagues who help each other succeed together. With us, everyone is equally valuable, regardless of gender, ethnicity and background. Diversity is also something we work actively with and something we value. We share happiness every day, not only for our product and the work we do, but also for each other. The commitment of each employee is what really makes us stand out from other companies. You can expect a supportive workplace where everyone works together towards our vision; to forever change how people succeed together!

We promise you; you will be impressed!

Our recruitment process includes;

Personality and logical test - > Interview with recruiter - > Interview with the future manager - > Interview with closest colleague - > Reference check - > Offer

We handle applications continuously so don't hesitate to apply as soon as possible!

[https://media0.giphy.com/media/t3sZxY5zS5B0z5zMIz/giphy.gif]",,30d+,False,,Company - Private,,,,,0.62,0.83,3.2,3.0,4.0,3.2,4.2,"['""Work and life balance, Great culture and Good colleagues"" (in 1 reviews)']",['No Cons have been reported by the Glassdoor community.'],,
Bravura,3.2,Stockholm,IT solution engineer / Cloud engineer till QD,"Om tjänsten
Den här tjänsten är en direktrekrytering vilket innebär att rekryteringsprocessen sker genom Bravura och du anställs direkt hos QD.
Om företaget
QD Sverige AB grundades 1989 och är en helhetsleverantör inom IT där de erbjuder olika typer av driftlösningar till sina kunder. De erbjuder såväl en extern IT-avdelning, servicedesk, IT-konsulter, molntjänster och backup. De har ambitionen att skapa en IT-struktur som bidrar med proaktivitet och affärsnytta för sina kunders verksamheter och bidrar alltid med ett personligt engagemang och hög kvalité i sitt arbete. Företaget präglas av en familjär och öppen kultur tillsammans med medarbetare som är placerade på kontor i Stockholm, Uppsala och Göteborg.

Vad erbjuder QD?

Denna roll är placerad i Stockholm eller Uppsala med möjlighet till arbete på distans. Det finns stora utvecklingsmöjligheter på QD i stort och på avdelningen specifikt. En karriärplan är här vedertagen, där man utifrån sin kompetens och förkunskaper stiger in på en nivå för att kunna utvecklas till en mer senior nivå med mer ansvar.







Erfarenhet av:

Meriterande:

För att lyckas och trivas i denna roll är du en flexibel och konsultmässig person som drivs av att leverera värde och goda samarbeten och du har en god affärsförståelse. Du är mån om att förvalta ditt eget varumärke genom att leverera hög kvalitet till såväl kunder som kollegor och du är en äkta god samarbetspartner. Du tar gärna initiativ i ditt arbete och levererar idéer och förslag på förbättringar och nya arbetssätt. Du delar din kunskap på ett prestigelöst sätt till dina kollegor och du är en pedagogisk person som kommunicerar väl i både tal och skrift. Du tar stort eget ansvar och drivs av självledarskap samt av att lösa problem på ett kreativt sätt!",,2d,False,501 to 1000,Company - Private,,,,,0.59,,3.2,2.5,3.1,2.5,3.7,"['""fun, young colleagues."" (in 2 reviews)']","['""friendly management, many of them with very little experience from managing people"" (in 3 reviews)', '""Often we got questions like ""is this everything you\'ve done today?"", lack of social safety and we all felt very anxious"" (in 1 reviews)', '""Could have a higher starting salary"" (in 1 reviews)']",,
Wasder,,Stockholm,Data Engineer,"About

We are looking for a highly skilled Data Engineer to join our team at Wasder, a gaming industry company building a social network for gamers. As a Data Engineer, you will be responsible for designing, implementing, and maintaining our data infrastructure, as well as optimizing the data flow and analysis. The ideal candidate will be highly skilled in SQL, data modeling, and data visualization, with experience in big query, GoogleCloud, and data visualization tools.
We are building a new generation social gaming platform and we want you to help us realize our vision. We believe that you are a gamer in some shape or form yourself. You want to be a part of shaping the future of social gaming.",,7d,False,,,,,,,,,,,,,,,,,
Newsec i Sverige,3.8,Stockholm,Data Engineer to Business Intelligence & Analytics...,"About the Role
In the role as Data Engineer you will be apart of an experienced team composed of requirement analysts, BI architects and other data engineers. Together the team is responsible for Newsec’s new BI platform focused on composing client reporting tools through an outward facing customer portal as well as enabling internal self-service BI and advanced analytics opportunities. The team also aids in internal reporting and BI needs for all of Newsec’s offices in the Nordic region. Newsec’s primary platform is Microsoft Azure and use all of it’s components including Power BI. At Newsec we actively work with personal development. To have a varied and challenging job you will have the possibility to work with the full BI/DW stack with tools such as Azure Data Factory and Azure DB. You will also have the opportunity to work with Azure Databricks, Delta Lake, modeling ETL pipeline, modelling new data, integrations etc… The role involves working tightly with external service providers and business counterparts.",,8d,False,1001 to 5000,Company - Private,,,,,0.51,,3.7,3.0,3.5,3.2,3.2,"['""Good colleagues Benefits Hybrid work"" (in 5 reviews)', '""The management truly cares about the employee satisfaction"" (in 2 reviews)', '""Work/ life balance, annual bonuses, clear company culture."" (in 3 reviews)', '""Freedom and responsibility go hand"" (in 3 reviews)']","['""Bad leadership."" (in 2 reviews)']",,
Bambuser,3.6,Stockholm,Data Engineer,"Ready for a new adventure building the next-generation retail experience?

Join us at Bambuser as a Data Engineer and play a pivotal role in creating and scaling our future-ready data platform. As part of our dynamic team, you'll leverage your skills to craft innovative data-driven features and solutions that help our organization make better, data-backed decisions

If you're passionate about data engineering and excited about creating transformative solutions that will shape our future, we want to hear from you. Come join our team at Bambuser and take your career to new heights.",,2d,False,201 to 500,Company - Private,,2007,,$5 to $25 million,0.61,,3.5,3.5,3.5,3.0,3.1,"['""Nice employees"" (in 1 reviews)', '""Good management"" (in 1 reviews)', '""Great atmosphere in the company"" (in 1 reviews)']",['No Cons have been reported by the Glassdoor community.'],,
Truecaller,4.1,Stockholm,Data Engineer,"Hej, Truecaller is calling you from Stockholm, Sweden! Ready to pick up?

Truecaller transformed how we communicate when we launched in 2009 in Stockholm, Sweden.

Our mission is to build trust everywhere by making tomorrow's communication smarter, safer and more efficient. We focus on bringing smart services with big social impacts, like protecting people from fraud, harassment, and scam calls or messages. We identify new numbers from anywhere in the world and build a space for trustworthy conversations, for those that matter. Truecaller is loved by over 340 million people around the world and is growing very rapidly across regions.
Who we are:
The world's #1 caller ID and spam blocking service for Android and iOS.",,30d+,True,201 to 500,Company - Private,Information Technology,2009,Information Technology Support Services,,0.85,0.83,3.8,3.9,3.8,3.3,3.9,"['""Cool work culture extremely talented people"" (in 6 reviews)', '""Good work life balance"" (in 5 reviews)', '""Perks and a good salary"" (in 4 reviews)']","['""This is absolutely toxic and left me to wonder, no ethical company would allow some one to do that."" (in 2 reviews)', '""Also the company doesn\'t have a clear career path, this problem exist in many places of course but you see that some people are put as senior and leaders without enough experience or impact to be in that position."" (in 1 reviews)']",,
Verisure Innovation AB,3.4,Malmö,Analytics Data Engineer,"Do you like working with huge amounts of data from different sources and make it come to life within analytics and machine learning models?
Do you enjoy working with the newest and coolest technologies like Snowflake, cloud computing, advanced analytics, machine learning and Azure?
We are now looking for an Analytics Data Engineer in our Analytics department to contribute to extracting and loading data into Snowflake cloud environment.
About the job
In Verisure we are working with data from many different sources like SQL databases, message queues, REST API:s and Google Cloud Platform (GCP). In the Analytics department we are responsible for connecting data to produce actionable insights. We are working agile in scrum teams and embracing a DevOps/DataOps mindset.",,30d+,True,10000+,Company - Private,Management & Consulting,1988,Security & Protective,$1 to $5 billion,0.61,0.73,3.5,3.4,3.3,3.0,2.7,['No Pros have been reported by the Glassdoor community.'],"['""Long hours, terrible pay, bad communication within the business, wasted journeys, terrible fleet department, terrible logistics department, terrible management, terrible alarm."" (in 3 reviews)', '""Very poor communication internally with double standards on quality, cost and certifications."" (in 2 reviews)', '""managers have no idea about engineering"" (in 2 reviews)', '""Global fights between sites and a lack of leadership in management"" (in 1 reviews)', '""Work pressure is farily high."" (in 1 reviews)']",,
Albacross,2.7,Sweden,Back-end/Data Software Engineer,"Who are you?

As a Back-End/Data software engineer at Albacross, you will use the latest technology to structure and learn from our data. You will join the team of adventurers looking to provide business insight and value through data. You have your own ideas, innovations and are ready to bring them to the table. You will be working with a talented Development team of Backend/Data Software Engineers, Frontend Engineers, QA, Product Manager.

We need that you bring:
Scala
Spark


ABOUT ALBACROSS

Albacross is the European leader in Intent Data and Revenue Acceleration. We’re currently on a mission to build a global network of B2B intelligence, accessible through products that champion customer value and innovation. We have great backers, from experienced VC funds to investors with senior backgrounds from Spotify, Facebook and TrueCaller - all with the unique experience of what it takes to build a one-of-a-kind tech company.

We believe that the key to a successful company is directly related to its people - every single one in the team is a key factor in our success.

We are first and foremost a data company. When we launched Albacross, we released our product for free which enabled us to build the largest proprietary IP-to-company mapping data network in Europe. Today, we track 3 billion events monthly, identifying 1000’s companies for our customers.

Our selection process is continuous, and the advert may close before the recruitment process is completed if we have moved forward to the screening or interview phase.",,30d+,False,1 to 50,Company - Private,Information Technology,2014,Internet & Web Services,,0.37,1.0,3.2,2.9,2.7,2.7,3.3,"['""Great, autonomous Team."" (in 1 reviews)']",['No Cons have been reported by the Glassdoor community.'],,
Needo,,Stockholm,DevOps Engineer to Zebware,"Zebware are looking for a talented and passionate DevOps Engineer to join the team. As a DevOps Engineer, you will work alongside both the development and customer facing teams to streamline their software development, deployment and management processes. You will play a critical role in developing and maintaining their infrastructure, automating deployment and testing, and optimizing Zebwares´ product for scalability, manageability, reliability, and security.
About Zebware
At Zebware, you´ll be part of a small team of dedicated professionals who are committed to providing innovative data management solutions to enterprise businesses. They are currently seeking a DevOps Engineer to continue delivering an exceptional product to their customers.
Zebware understand that data is a critical component of any business, and that using it effectively can be a complex, slow and costly task. That's why they have developed a product that provides all the performance characteristics of locally available storage, with all the cost and scalability benefits of cloud storage, all bundled in an easy to use and seamlessly adaptable product, allowing their clients to focus on their core business activities.
At Zebware, they value innovation, reliability, along with a proactive and pragmatic mindset, and they´re looking for someone who shares those values. Zebware offer a supportive and collaborative work environment, where you'll have the opportunity to learn and grow alongside a team of talented professionals.",,9d,False,,Company - Private,,,,,,,,,,,,,,,
